group,metric,lead,fp32_mean,group_mean,mean_delta,ci_lo,ci_hi,rel_pct,svr,svr_ci_lo,svr_ci_hi,distortion,share,norm,rank,significant,lag1_autocorr,n,n_eff
b12-17_attn,RMSE MSLP,24,56.25185434023539,56.25082151095072,-0.0010328292846679688,-0.01190092166264852,0.010271779696146639,-0.001836080422204348,-0.00034464412057656166,-0.00397121067475601,0.0034275833699590587,0.0002532590246727928,-0.001458803745906291,share,11,False,0.08183976344433241,48,40.73772553373133
b12-17_mlp,RMSE MSLP,24,56.25185434023539,56.26140753428141,0.009553194046020508,-0.0019199530283610026,0.024065844217936193,0.01698289622283149,0.0031877989998573986,-0.0006406678555987168,0.008030515632687094,0.0030964139039536295,0.01349326114836546,share,8,False,0.07389977402199097,48,41.3938171161531
b18-23_attn,RMSE MSLP,24,56.25185434023539,56.26804653803507,0.016192197799682617,0.006704294681549072,0.024988001585006712,0.02878518048799822,0.005403163769380699,0.0022371516560468208,0.008338229714312294,0.00531177867347693,0.02287041929899025,share,6,True,0.09610666075657633,48,39.5827174827466
b18-23_mlp,RMSE MSLP,24,56.25185434023539,56.34171954790751,0.08986520767211914,0.06151350935300191,0.11247791051864624,0.15975510270039409,0.02998706168420101,0.02052640223244527,0.03753267953420787,0.029895676588297244,0.1269287224179342,share,2,True,0.0778805920437074,48,41.06366874829792
adaln,RMSE MSLP,24,56.25185434023539,56.24690222740173,-0.0049521128336588545,-0.012216615676879882,0.0009749631086985254,-0.008803465933240792,-0.0016524672546450224,-0.004076554401469791,0.0003253347946074315,0.0015610821587412537,-0.006994535165813543,share,9,False,0.13867333711343535,48,36.308639599274656
head,RMSE MSLP,24,56.25185434023539,56.31306433677673,0.06120999654134115,0.051726653178532915,0.070425413052241,0.10881418445535464,0.020425123243156956,0.01726063267156039,0.023500209480827716,0.02033373814725319,0.0864551127344587,share,3,True,-0.11079329020427511,48,59.961398561706574
embed,RMSE T2M,24,0.612563023964564,0.6173608476916949,0.00479782372713089,0.004425999956826369,0.005164866925527652,0.7832375673084111,0.32542976541269986,0.3002094719573949,0.3503257992697033,0.3254044671757543,0.7285368577179067,share,1,True,0.10176002897971954,48,39.133311678497186
b0-5_attn,RMSE T2M,24,0.612563023964564,0.6125744717816511,1.1447817087173462e-05,-2.5074059764544168e-05,4.5845905939737953e-05,0.001868839064604674,0.0007764896421891245,-0.0017007388872953095,0.0031096645611912873,0.0007511914052435578,0.0017383207809942086,share,11,False,0.019355404329712528,48,46.17716293281024
b0-5_mlp,RMSE T2M,24,0.612563023964564,0.6127279798189799,0.00016495585441589355,8.820875858267148e-05,0.00023841743047038714,0.02692879719514968,0.011188728069031706,0.005983078421697323,0.016171525441739113,0.011163429832086139,0.025048110700430705,share,7,True,-0.060507422192184655,48,54.182818968089784
b6-11_attn,RMSE T2M,24,0.612563023964564,0.6126623215774695,9.929761290550232e-05,-3.199744969606399e-06,0.0002262153041859467,0.01621018720046781,0.006735220114725387,-0.00021703428763986127,0.015343872047174694,0.00670992187777982,0.015078080187894772,share,10,False,0.26019008455108317,48,28.1789837714824
