# per (initialisation, variable) RMSE for the config and FP32. source=harness_results.pt. Raw material for the POOLED bootstrap: pooling happens inside each resample, so a pre-collapsed degradation series cannot produce it.
tag,lead,init,var,r_cfg,r_ref
W8A8_span2,168,16,specific_humidity_700,0.001186632086,0.001186879585
W8A8_span2,168,16,u_component_of_wind_500,5.792467117,5.798060894
W8A8_span2,168,16,v_component_of_wind_500,6.287297726,6.334940434
W8A8_span2,168,17,geopotential_500,493.8001099,489.9465332
W8A8_span2,168,17,temperature_850,2.583254099,2.556803465
W8A8_span2,168,17,2m_temperature,1.94141233,1.917931199
W8A8_span2,168,17,mean_sea_level_pressure,461.6094055,459.7723389
W8A8_span2,168,17,specific_humidity_700,0.00131315738,0.00131159625
W8A8_span2,168,17,u_component_of_wind_500,6.146269798,6.081706047
W8A8_span2,168,17,v_component_of_wind_500,6.647812366,6.590715408
W8A8_span2,168,18,geopotential_500,500.6738281,502.7895203
W8A8_span2,168,18,temperature_850,2.443356037,2.460531235
W8A8_span2,168,18,2m_temperature,1.687958479,1.708485007
W8A8_span2,168,18,mean_sea_level_pressure,411.0613403,413.3370972
W8A8_span2,168,18,specific_humidity_700,0.001346158213,0.001348988968
W8A8_span2,168,18,u_component_of_wind_500,6.350482941,6.374236107
W8A8_span2,168,18,v_component_of_wind_500,6.459713936,6.466430187
W8A8_span2,168,19,geopotential_500,388.2685547,388.6371765
W8A8_span2,168,19,temperature_850,1.993556023,1.990255713
W8A8_span2,168,19,2m_temperature,1.41409409,1.407495856
W8A8_span2,168,19,mean_sea_level_pressure,401.3318481,400.4142456
W8A8_span2,168,19,specific_humidity_700,0.001231820905,0.001233564457
W8A8_span2,168,19,u_component_of_wind_500,5.305600166,5.29752779
W8A8_span2,168,19,v_component_of_wind_500,5.486477852,5.498019695
W8A8_span2,168,20,geopotential_500,454.9375,453.3443909
W8A8_span2,168,20,temperature_850,2.262457848,2.273520231
W8A8_span2,168,20,2m_temperature,1.583018899,1.59061873
W8A8_span2,168,20,mean_sea_level_pressure,425.3273315,425.0674744
W8A8_span2,168,20,specific_humidity_700,0.001261948375,0.001264898921
W8A8_span2,168,20,u_component_of_wind_500,6.019144058,6.015619755
W8A8_span2,168,20,v_component_of_wind_500,6.208870888,6.208790302
W8A8_span2,168,21,geopotential_500,411.2911377,412.0831604
W8A8_span2,168,21,temperature_850,2.154198885,2.175094604
W8A8_span2,168,21,2m_temperature,1.784922004,1.808588505
W8A8_span2,168,21,mean_sea_level_pressure,403.1438904,404.5319824
W8A8_span2,168,21,specific_humidity_700,0.001231849892,0.001230423921
W8A8_span2,168,21,u_component_of_wind_500,5.517455578,5.528030396
W8A8_span2,168,21,v_component_of_wind_500,5.867276192,5.876312256
W8A8_span2,168,22,geopotential_500,534.8233643,533.8880005
W8A8_span2,168,22,temperature_850,2.50909996,2.502168417
W8A8_span2,168,22,2m_temperature,1.926032782,1.922208071
W8A8_span2,168,22,mean_sea_level_pressure,531.428772,531.307312
W8A8_span2,168,22,specific_humidity_700,0.001237895689,0.001234422089
W8A8_span2,168,22,u_component_of_wind_500,6.715412617,6.710628033
W8A8_span2,168,22,v_component_of_wind_500,6.958769321,6.94761467
W8A8_span2,168,23,geopotential_500,507.4808655,509.1890259
W8A8_span2,168,23,temperature_850,2.424297094,2.428725004
W8A8_span2,168,23,2m_temperature,1.932612777,1.936379433
W8A8_span2,168,23,mean_sea_level_pressure,475.3555603,476.5904846
W8A8_span2,168,23,specific_humidity_700,0.001245930442,0.001250259927
W8A8_span2,168,23,u_component_of_wind_500,6.11442852,6.126302242
W8A8_span2,168,23,v_component_of_wind_500,6.309114456,6.340441704
W8A8_span2,168,24,geopotential_500,512.5873413,510.8725891
W8A8_span2,168,24,temperature_850,2.27012372,2.263702869
W8A8_span2,168,24,2m_temperature,1.875849605,1.880690932
W8A8_span2,168,24,mean_sea_level_pressure,529.9350586,528.8328247
W8A8_span2,168,24,specific_humidity_700,0.001245228574,0.0012443593
W8A8_span2,168,24,u_component_of_wind_500,5.987934589,5.980888367
W8A8_span2,168,24,v_component_of_wind_500,6.440009594,6.412533283
W8A8_span2,168,25,geopotential_500,404.4248962,404.6482849
W8A8_span2,168,25,temperature_850,1.987188339,1.973073721
W8A8_span2,168,25,2m_temperature,1.476382017,1.474311709
W8A8_span2,168,25,mean_sea_level_pressure,396.052002,395.8311462
W8A8_span2,168,25,specific_humidity_700,0.00118676736,0.001184959896
W8A8_span2,168,25,u_component_of_wind_500,5.581865311,5.569273472
W8A8_span2,168,25,v_component_of_wind_500,5.776799202,5.771291256
W8A8_span2,168,26,geopotential_500,554.4575806,545.5699463
W8A8_span2,168,26,temperature_850,2.351835728,2.332666874
W8A8_span2,168,26,2m_temperature,1.736902475,1.725272417
W8A8_span2,168,26,mean_sea_level_pressure,502.1584778,493.2077942
W8A8_span2,168,26,specific_humidity_700,0.001190428156,0.001194961253
W8A8_span2,168,26,u_component_of_wind_500,6.292200565,6.222947121
W8A8_span2,168,26,v_component_of_wind_500,6.509562492,6.4514184
W8A8_span2,168,27,geopotential_500,435.5086975,436.2498169
W8A8_span2,168,27,temperature_850,2.105914354,2.092190266
W8A8_span2,168,27,2m_temperature,1.570268869,1.569043636
W8A8_span2,168,27,mean_sea_level_pressure,423.4442749,422.1286621
W8A8_span2,168,27,specific_humidity_700,0.001258046133,0.001259726472
W8A8_span2,168,27,u_component_of_wind_500,5.405489445,5.42430687
W8A8_span2,168,27,v_component_of_wind_500,5.879429817,5.86870575
W8A8_span2,168,28,geopotential_500,488.4499207,479.0046387
W8A8_span2,168,28,temperature_850,2.331441402,2.303491831
W8A8_span2,168,28,2m_temperature,1.585914493,1.572865725
W8A8_span2,168,28,mean_sea_level_pressure,479.3627014,470.6755981
W8A8_span2,168,28,specific_humidity_700,0.001286207349,0.001280155149
W8A8_span2,168,28,u_component_of_wind_500,6.236385822,6.150899887
W8A8_span2,168,28,v_component_of_wind_500,6.716417789,6.60139513
W8A8_span2,168,29,geopotential_500,437.4658508,435.4250488
W8A8_span2,168,29,temperature_850,2.301452398,2.266810656
W8A8_span2,168,29,2m_temperature,1.849391818,1.826965928
W8A8_span2,168,29,mean_sea_level_pressure,400.0120239,398.8191223
W8A8_span2,168,29,specific_humidity_700,0.001291188411,0.001287266845
W8A8_span2,168,29,u_component_of_wind_500,5.809885979,5.795374393
W8A8_span2,168,29,v_component_of_wind_500,5.806426525,5.792178154
W8A8_span2,168,30,geopotential_500,406.003418,409.2347107
W8A8_span2,168,30,temperature_850,2.128553391,2.14324832
W8A8_span2,168,30,2m_temperature,1.617286563,1.619547129
W8A8_span2,168,30,mean_sea_level_pressure,431.9539185,429.9362793
W8A8_span2,168,30,specific_humidity_700,0.001233569928,0.001240835176
W8A8_span2,168,30,u_component_of_wind_500,5.326694489,5.344885349
W8A8_span2,168,30,v_component_of_wind_500,5.488310337,5.529043674
W8A8_span2,168,31,geopotential_500,448.4582825,450.6002808
W8A8_span2,168,31,temperature_850,2.247566223,2.240367651
W8A8_span2,168,31,2m_temperature,1.558004022,1.553435087
W8A8_span2,168,31,mean_sea_level_pressure,447.7196045,449.7740784
W8A8_span2,168,31,specific_humidity_700,0.001228057314,0.00122372387
W8A8_span2,168,31,u_component_of_wind_500,5.490545273,5.496072769
W8A8_span2,168,31,v_component_of_wind_500,6.171205997,6.1909132
W8A8_span2,168,32,geopotential_500,443.671051,443.9477539
W8A8_span2,168,32,temperature_850,2.248485088,2.245249987
W8A8_span2,168,32,2m_temperature,1.526401877,1.523075342
W8A8_span2,168,32,mean_sea_level_pressure,432.6329956,430.6856689
W8A8_span2,168,32,specific_humidity_700,0.001209171605,0.001211996307
W8A8_span2,168,32,u_component_of_wind_500,5.459991932,5.464910507
W8A8_span2,168,32,v_component_of_wind_500,6.179601192,6.186476231
W8A8_span2,168,33,geopotential_500,404.0786743,406.4428406
W8A8_span2,168,33,temperature_850,1.999926925,2.000358343
W8A8_span2,168,33,2m_temperature,1.376372695,1.383180976
W8A8_span2,168,33,mean_sea_level_pressure,415.3237915,417.2162476
W8A8_span2,168,33,specific_humidity_700,0.001233625808,0.001230475958
W8A8_span2,168,33,u_component_of_wind_500,5.335314274,5.349486828
W8A8_span2,168,33,v_component_of_wind_500,5.458333492,5.482522964
W8A8_span2,168,34,geopotential_500,508.2162781,513.8435059
W8A8_span2,168,34,temperature_850,2.424885988,2.445946932
W8A8_span2,168,34,2m_temperature,1.515425444,1.538592577
W8A8_span2,168,34,mean_sea_level_pressure,452.3171082,456.588501
W8A8_span2,168,34,specific_humidity_700,0.001292431029,0.001295462949
W8A8_span2,168,34,u_component_of_wind_500,6.327251434,6.356667519
W8A8_span2,168,34,v_component_of_wind_500,7.311256886,7.350264549
W8A8_span2,168,35,geopotential_500,356.0641479,349.0412903
W8A8_span2,168,35,temperature_850,1.903781176,1.892948031
W8A8_span2,168,35,2m_temperature,1.436309576,1.431433558
W8A8_span2,168,35,mean_sea_level_pressure,382.7615967,379.1130371
W8A8_span2,168,35,specific_humidity_700,0.00121159025,0.001208484522
W8A8_span2,168,35,u_component_of_wind_500,5.151508331,5.127323151
W8A8_span2,168,35,v_component_of_wind_500,5.019433975,4.971278191
W8A8_span2,168,36,geopotential_500,376.7348633,378.6239929
W8A8_span2,168,36,temperature_850,2.061723948,2.07557559
W8A8_span2,168,36,2m_temperature,1.390321851,1.402127504
W8A8_span2,168,36,mean_sea_level_pressure,384.2692566,384.6485901
W8A8_span2,168,36,specific_humidity_700,0.001223031315,0.001225416316
W8A8_span2,168,36,u_component_of_wind_500,5.199402332,5.216362476
W8A8_span2,168,36,v_component_of_wind_500,5.857719421,5.873054504
W8A8_span2,168,37,geopotential_500,468.5695801,473.5022278
W8A8_span2,168,37,temperature_850,2.365246058,2.369773388
W8A8_span2,168,37,2m_temperature,1.773232698,1.793953538
W8A8_span2,168,37,mean_sea_level_pressure,452.7514038,456.9107056
W8A8_span2,168,37,specific_humidity_700,0.001215510187,0.001212830073
W8A8_span2,168,37,u_component_of_wind_500,5.958948135,6.000737667
W8A8_span2,168,37,v_component_of_wind_500,6.167631626,6.216293335
W8A8_span2,168,38,geopotential_500,444.2797546,440.9943848
W8A8_span2,168,38,temperature_850,2.259488344,2.250148535
W8A8_span2,168,38,2m_temperature,1.583892703,1.575787544
W8A8_span2,168,38,mean_sea_level_pressure,497.3082275,494.0119629
W8A8_span2,168,38,specific_humidity_700,0.001282456564,0.001285095466
W8A8_span2,168,38,u_component_of_wind_500,5.411482334,5.39252615
W8A8_span2,168,38,v_component_of_wind_500,5.889594078,5.864701748
W8A8_span2,168,39,geopotential_500,439.6115417,434.7463074
W8A8_span2,168,39,temperature_850,2.289594173,2.288609743
W8A8_span2,168,39,2m_temperature,1.723157883,1.719134331
W8A8_span2,168,39,mean_sea_level_pressure,466.9042664,462.0202637
W8A8_span2,168,39,specific_humidity_700,0.001209771726,0.001209185109
W8A8_span2,168,39,u_component_of_wind_500,5.514657974,5.496175766
W8A8_span2,168,39,v_component_of_wind_500,5.315169811,5.283024788
W8A8_span2,168,40,geopotential_500,416.2627869,410.7037048
W8A8_span2,168,40,temperature_850,2.255081654,2.24218297
W8A8_span2,168,40,2m_temperature,1.53420949,1.526287436
W8A8_span2,168,40,mean_sea_level_pressure,422.8422241,420.131134
W8A8_span2,168,40,specific_humidity_700,0.001256248914,0.001250528148
W8A8_span2,168,40,u_component_of_wind_500,5.537676334,5.485936165
W8A8_span2,168,40,v_component_of_wind_500,5.677742481,5.665106297
W8A8_span2,168,41,geopotential_500,453.5530701,457.1142273
W8A8_span2,168,41,temperature_850,2.158446074,2.161641836
W8A8_span2,168,41,2m_temperature,1.660359144,1.666172147
W8A8_span2,168,41,mean_sea_level_pressure,460.4366455,461.1094666
W8A8_span2,168,41,specific_humidity_700,0.00121896388,0.00121381972
W8A8_span2,168,41,u_component_of_wind_500,5.433266163,5.453715324
W8A8_span2,168,41,v_component_of_wind_500,5.614789009,5.637263298
W8A8_span2,168,42,geopotential_500,437.7817078,441.5535583
W8A8_span2,168,42,temperature_850,2.186387062,2.212219954
W8A8_span2,168,42,2m_temperature,1.738710642,1.754776001
W8A8_span2,168,42,mean_sea_level_pressure,446.1040344,452.8760681
W8A8_span2,168,42,specific_humidity_700,0.001289146836,0.001291224617
W8A8_span2,168,42,u_component_of_wind_500,5.766338825,5.803278923
W8A8_span2,168,42,v_component_of_wind_500,5.950921535,5.98580265
W8A8_span2,168,43,geopotential_500,496.6674805,485.7193604
W8A8_span2,168,43,temperature_850,2.453558922,2.408423185
W8A8_span2,168,43,2m_temperature,1.670032024,1.649025083
W8A8_span2,168,43,mean_sea_level_pressure,465.5871582,456.1843872
W8A8_span2,168,43,specific_humidity_700,0.001319129253,0.001319659059
W8A8_span2,168,43,u_component_of_wind_500,6.158667564,6.098561287
W8A8_span2,168,43,v_component_of_wind_500,7.227702618,7.130345821
W8A8_span2,168,44,geopotential_500,428.8085632,430.8805847
W8A8_span2,168,44,temperature_850,2.059365749,2.058296204
W8A8_span2,168,44,2m_temperature,1.813655376,1.804740906
W8A8_span2,168,44,mean_sea_level_pressure,427.3168335,428.9494629
W8A8_span2,168,44,specific_humidity_700,0.001234103111,0.00123529858
W8A8_span2,168,44,u_component_of_wind_500,5.210611343,5.22600317
W8A8_span2,168,44,v_component_of_wind_500,6.016031742,6.032069206
W8A8_span2,168,45,geopotential_500,520.2834473,522.722229
W8A8_span2,168,45,temperature_850,2.477370739,2.483684301
W8A8_span2,168,45,2m_temperature,1.844737649,1.838990211
W8A8_span2,168,45,mean_sea_level_pressure,499.4305725,503.6123047
W8A8_span2,168,45,specific_humidity_700,0.001341881813,0.001338502974
W8A8_span2,168,45,u_component_of_wind_500,6.590152264,6.588006496
W8A8_span2,168,45,v_component_of_wind_500,7.207523823,7.24358511
W8A8_span2,168,46,geopotential_500,420.4536438,411.8610535
W8A8_span2,168,46,temperature_850,2.214907646,2.188868999
W8A8_span2,168,46,2m_temperature,1.740568519,1.720833302
W8A8_span2,168,46,mean_sea_level_pressure,409.8894958,402.9754944
W8A8_span2,168,46,specific_humidity_700,0.001298334915,0.001290689339
W8A8_span2,168,46,u_component_of_wind_500,5.799675941,5.740180492
W8A8_span2,168,46,v_component_of_wind_500,5.832220078,5.73026228
W8A8_span3,24,0,geopotential_500,41.83001328,41.72114563
W8A8_span3,24,0,temperature_850,0.5790593028,0.5791196823
W8A8_span3,24,0,2m_temperature,0.5969860554,0.5972673893
W8A8_span3,24,0,mean_sea_level_pressure,50.92214966,50.85903549
W8A8_span3,24,0,specific_humidity_700,0.0005208152579,0.0005206365604
W8A8_span3,24,0,u_component_of_wind_500,1.55875802,1.555951953
W8A8_span3,24,0,v_component_of_wind_500,1.600362062,1.596647143
W8A8_span3,24,1,geopotential_500,46.63196182,46.59848404
W8A8_span3,24,1,temperature_850,0.585036993,0.5850183964
W8A8_span3,24,1,2m_temperature,0.6184406877,0.6173436642
W8A8_span3,24,1,mean_sea_level_pressure,52.85398865,52.76692963
W8A8_span3,24,1,specific_humidity_700,0.0004944294342,0.0004936930491
W8A8_span3,24,1,u_component_of_wind_500,1.603491902,1.599722147
W8A8_span3,24,1,v_component_of_wind_500,1.578495264,1.575701237
W8A8_span3,24,2,geopotential_500,48.03966141,48.08351898
W8A8_span3,24,2,temperature_850,0.6120730639,0.6115487218
W8A8_span3,24,2,2m_temperature,0.5904191732,0.5895462036
W8A8_span3,24,2,mean_sea_level_pressure,54.14043808,54.23519135
W8A8_span3,24,2,specific_humidity_700,0.0004832438717,0.000482115458
W8A8_span3,24,2,u_component_of_wind_500,1.71064496,1.708046675
W8A8_span3,24,2,v_component_of_wind_500,1.712847471,1.711627841
W8A8_span3,24,3,geopotential_500,44.86088181,44.85591125
W8A8_span3,24,3,temperature_850,0.6073925495,0.6065081358
W8A8_span3,24,3,2m_temperature,0.6076325178,0.6076613665
W8A8_span3,24,3,mean_sea_level_pressure,54.56541061,54.56991577
W8A8_span3,24,3,specific_humidity_700,0.0005000024103,0.0004991950118
W8A8_span3,24,3,u_component_of_wind_500,1.575396657,1.573460579
W8A8_span3,24,3,v_component_of_wind_500,1.549807429,1.547917485
W8A8_span3,24,4,geopotential_500,46.53942871,46.578228
W8A8_span3,24,4,temperature_850,0.5916131735,0.5917802453
W8A8_span3,24,4,2m_temperature,0.5823357701,0.5818158388
W8A8_span3,24,4,mean_sea_level_pressure,54.77324295,54.82117844
W8A8_span3,24,4,specific_humidity_700,0.0005030415487,0.0005023973645
W8A8_span3,24,4,u_component_of_wind_500,1.62769568,1.625987411
W8A8_span3,24,4,v_component_of_wind_500,1.692106128,1.691348195
W8A8_span3,24,5,geopotential_500,53.24927902,53.17573929
W8A8_span3,24,5,temperature_850,0.6295049787,0.6289680004
W8A8_span3,24,5,2m_temperature,0.5945836902,0.5930065513
W8A8_span3,24,5,mean_sea_level_pressure,62.75685883,62.81055832
W8A8_span3,24,5,specific_humidity_700,0.0004971625167,0.0004968332942
W8A8_span3,24,5,u_component_of_wind_500,1.664616346,1.662745357
W8A8_span3,24,5,v_component_of_wind_500,1.706043839,1.703351021
W8A8_span3,24,6,geopotential_500,45.60231781,45.56321716
W8A8_span3,24,6,temperature_850,0.6155456305,0.6148961186
W8A8_span3,24,6,2m_temperature,0.5988714695,0.5981638432
W8A8_span3,24,6,mean_sea_level_pressure,56.1189537,55.97906494
W8A8_span3,24,6,specific_humidity_700,0.0005119224661,0.0005120795686
W8A8_span3,24,6,u_component_of_wind_500,1.635820627,1.634685516
W8A8_span3,24,6,v_component_of_wind_500,1.688794374,1.686230421
W8A8_span3,24,7,geopotential_500,46.72283173,46.61122131
W8A8_span3,24,7,temperature_850,0.5845977664,0.5846319795
W8A8_span3,24,7,2m_temperature,0.600040853,0.5998812914
W8A8_span3,24,7,mean_sea_level_pressure,55.37174988,55.30836105
W8A8_span3,24,7,specific_humidity_700,0.0005075174267,0.0005064638681
W8A8_span3,24,7,u_component_of_wind_500,1.595610023,1.594544411
W8A8_span3,24,7,v_component_of_wind_500,1.677292824,1.673112988
W8A8_span3,24,8,geopotential_500,46.24219513,46.14125824
W8A8_span3,24,8,temperature_850,0.592969358,0.5919090509
W8A8_span3,24,8,2m_temperature,0.5531612635,0.5525888205
W8A8_span3,24,8,mean_sea_level_pressure,57.31699753,57.25642014
W8A8_span3,24,8,specific_humidity_700,0.0004756289127,0.0004751851666
W8A8_span3,24,8,u_component_of_wind_500,1.553475738,1.550210238
W8A8_span3,24,8,v_component_of_wind_500,1.580196857,1.57687068
W8A8_span3,24,9,geopotential_500,45.72542953,45.69540024
W8A8_span3,24,9,temperature_850,0.6120240688,0.6125277877
W8A8_span3,24,9,2m_temperature,0.5804562569,0.5805953145
W8A8_span3,24,9,mean_sea_level_pressure,56.44284439,56.30445099
W8A8_span3,24,9,specific_humidity_700,0.0004901158973,0.0004898853949
W8A8_span3,24,9,u_component_of_wind_500,1.561159015,1.561359167
W8A8_span3,24,9,v_component_of_wind_500,1.625806212,1.625558615
W8A8_span3,24,10,geopotential_500,41.72863007,41.66702652
W8A8_span3,24,10,temperature_850,0.5719307065,0.5720473528
W8A8_span3,24,10,2m_temperature,0.5827961564,0.5829681754
W8A8_span3,24,10,mean_sea_level_pressure,52.46212387,52.50020218
W8A8_span3,24,10,specific_humidity_700,0.0004978952929,0.0004976087948
W8A8_span3,24,10,u_component_of_wind_500,1.466031432,1.46568656
W8A8_span3,24,10,v_component_of_wind_500,1.514365196,1.513105869
W8A8_span3,24,11,geopotential_500,46.95500183,46.95244598
W8A8_span3,24,11,temperature_850,0.5714102387,0.570972383
W8A8_span3,24,11,2m_temperature,0.5477973819,0.5476511121
W8A8_span3,24,11,mean_sea_level_pressure,53.9862709,53.97664261
W8A8_span3,24,11,specific_humidity_700,0.000496877532,0.0004957286874
W8A8_span3,24,11,u_component_of_wind_500,1.511671662,1.511872649
W8A8_span3,24,11,v_component_of_wind_500,1.554602385,1.55134201
W8A8_span3,24,12,geopotential_500,43.07325745,43.05101776
W8A8_span3,24,12,temperature_850,0.574249506,0.5735514164
W8A8_span3,24,12,2m_temperature,0.5435186625,0.543481648
W8A8_span3,24,12,mean_sea_level_pressure,52.47045517,52.44005585
W8A8_span3,24,12,specific_humidity_700,0.0005095351371,0.000509139325
W8A8_span3,24,12,u_component_of_wind_500,1.577438235,1.577653766
W8A8_span3,24,12,v_component_of_wind_500,1.597123504,1.59423542
W8A8_span3,24,13,geopotential_500,42.73631287,42.77747726
W8A8_span3,24,13,temperature_850,0.5618387461,0.5617197156
W8A8_span3,24,13,2m_temperature,0.5572003722,0.5563058853
W8A8_span3,24,13,mean_sea_level_pressure,51.67194748,51.78317642
W8A8_span3,24,13,specific_humidity_700,0.0004967916175,0.0004964095424
W8A8_span3,24,13,u_component_of_wind_500,1.501089931,1.500567555
W8A8_span3,24,13,v_component_of_wind_500,1.534267545,1.532952189
W8A8_span3,24,14,geopotential_500,48.35832977,48.14670944
W8A8_span3,24,14,temperature_850,0.5919884443,0.5912280083
W8A8_span3,24,14,2m_temperature,0.5686112642,0.56839782
W8A8_span3,24,14,mean_sea_level_pressure,56.02936935,55.92287445
W8A8_span3,24,14,specific_humidity_700,0.0004959786893,0.0004958364298
W8A8_span3,24,14,u_component_of_wind_500,1.545833349,1.543857932
W8A8_span3,24,14,v_component_of_wind_500,1.575154781,1.571673274
W8A8_span3,24,15,geopotential_500,48.19532776,48.18188095
W8A8_span3,24,15,temperature_850,0.5960165858,0.5964867473
W8A8_span3,24,15,2m_temperature,0.5904872417,0.5894486904
W8A8_span3,24,15,mean_sea_level_pressure,55.26637268,55.42926025
W8A8_span3,24,15,specific_humidity_700,0.0004976316122,0.0004972227034
W8A8_span3,24,15,u_component_of_wind_500,1.545010686,1.54317522
W8A8_span3,24,15,v_component_of_wind_500,1.583979726,1.582544565
W8A8_span3,24,16,geopotential_500,43.24722672,43.12783432
W8A8_span3,24,16,temperature_850,0.5622138977,0.5615055561
W8A8_span3,24,16,2m_temperature,0.5410650373,0.5409068465
W8A8_span3,24,16,mean_sea_level_pressure,50.40317535,50.33082199
W8A8_span3,24,16,specific_humidity_700,0.0005045406288,0.000504354306
W8A8_span3,24,16,u_component_of_wind_500,1.592938066,1.589971423
W8A8_span3,24,16,v_component_of_wind_500,1.643385172,1.639605761
W8A8_span3,24,17,geopotential_500,42.06424332,41.8877182
W8A8_span3,24,17,temperature_850,0.5857617259,0.5852432251
W8A8_span3,24,17,2m_temperature,0.5566072464,0.5555286407
W8A8_span3,24,17,mean_sea_level_pressure,52.72349167,52.61536026
W8A8_span3,24,17,specific_humidity_700,0.0005054684007,0.0005050033215
W8A8_span3,24,17,u_component_of_wind_500,1.560237765,1.558691978
W8A8_span3,24,17,v_component_of_wind_500,1.568226933,1.565485716
W8A8_span3,24,18,geopotential_500,49.09493256,49.03076935
W8A8_span3,24,18,temperature_850,0.6113040447,0.6102977395
W8A8_span3,24,18,2m_temperature,0.5562258959,0.5553506613
W8A8_span3,24,18,mean_sea_level_pressure,58.2572403,58.18769455
W8A8_span3,24,18,specific_humidity_700,0.0005332565634,0.0005327249528
W8A8_span3,24,18,u_component_of_wind_500,1.630537629,1.628466725
W8A8_span3,24,18,v_component_of_wind_500,1.687461138,1.686541319
W8A8_span3,24,19,geopotential_500,48.91534424,48.91656876
W8A8_span3,24,19,temperature_850,0.6280165911,0.6265287995
W8A8_span3,24,19,2m_temperature,0.5184743404,0.5178468227
W8A8_span3,24,19,mean_sea_level_pressure,55.08489609,54.95053482
W8A8_span3,24,19,specific_humidity_700,0.0005469669122,0.0005464403657
W8A8_span3,24,19,u_component_of_wind_500,1.635015488,1.632669687
W8A8_span3,24,19,v_component_of_wind_500,1.687208533,1.686043024
W8A8_span3,24,20,geopotential_500,45.69956589,45.69671631
W8A8_span3,24,20,temperature_850,0.5874223113,0.587074995
W8A8_span3,24,20,2m_temperature,0.5451008081,0.5447964072
W8A8_span3,24,20,mean_sea_level_pressure,55.33594131,55.33338928
W8A8_span3,24,20,specific_humidity_700,0.0005412297905,0.0005401904345
W8A8_span3,24,20,u_component_of_wind_500,1.53648448,1.537507057
W8A8_span3,24,20,v_component_of_wind_500,1.583988905,1.583481908
W8A8_span3,24,21,geopotential_500,43.91563797,43.92925644
W8A8_span3,24,21,temperature_850,0.5755707622,0.5744730234
W8A8_span3,24,21,2m_temperature,0.5518678427,0.5517698526
W8A8_span3,24,21,mean_sea_level_pressure,55.69553375,55.76529694
W8A8_span3,24,21,specific_humidity_700,0.0005343161756,0.0005340210628
W8A8_span3,24,21,u_component_of_wind_500,1.593136072,1.592602491
W8A8_span3,24,21,v_component_of_wind_500,1.595630288,1.5943923
W8A8_span3,24,22,geopotential_500,46.154953,46.10028458
W8A8_span3,24,22,temperature_850,0.6010664105,0.6006999016
W8A8_span3,24,22,2m_temperature,0.5256024599,0.525485456
W8A8_span3,24,22,mean_sea_level_pressure,53.41285324,53.47444534
W8A8_span3,24,22,specific_humidity_700,0.0005302181817,0.0005300024059
W8A8_span3,24,22,u_component_of_wind_500,1.529743433,1.529336691
W8A8_span3,24,22,v_component_of_wind_500,1.551241636,1.548970819
W8A8_span3,24,23,geopotential_500,45.26534653,45.3256073
W8A8_span3,24,23,temperature_850,0.6060814857,0.6053901315
W8A8_span3,24,23,2m_temperature,0.5471214056,0.5468065143
W8A8_span3,24,23,mean_sea_level_pressure,54.49642563,54.52922058
W8A8_span3,24,23,specific_humidity_700,0.0005200424348,0.0005201700842
W8A8_span3,24,23,u_component_of_wind_500,1.562634706,1.561487794
W8A8_span3,24,23,v_component_of_wind_500,1.587455273,1.585518837
W8A8_span3,24,24,geopotential_500,47.44077301,47.44751358
W8A8_span3,24,24,temperature_850,0.5918570161,0.5907027125
W8A8_span3,24,24,2m_temperature,0.5466054082,0.5459327698
W8A8_span3,24,24,mean_sea_level_pressure,55.6987114,55.67899704
W8A8_span3,24,24,specific_humidity_700,0.000510054233,0.0005088701728
W8A8_span3,24,24,u_component_of_wind_500,1.56653738,1.566145658
W8A8_span3,24,24,v_component_of_wind_500,1.630177498,1.628999352
W8A8_span3,24,25,geopotential_500,40.27095413,40.26809692
W8A8_span3,24,25,temperature_850,0.6119586825,0.6098076105
W8A8_span3,24,25,2m_temperature,0.5227862,0.5221914649
W8A8_span3,24,25,mean_sea_level_pressure,48.98688507,48.92466736
W8A8_span3,24,25,specific_humidity_700,0.0005267945817,0.0005256870063
W8A8_span3,24,25,u_component_of_wind_500,1.543754101,1.542636633
W8A8_span3,24,25,v_component_of_wind_500,1.541240335,1.540247321
W8A8_span3,24,26,geopotential_500,46.5770874,46.57736206
W8A8_span3,24,26,temperature_850,0.5824157596,0.5817914605
W8A8_span3,24,26,2m_temperature,0.5648245811,0.5647383332
W8A8_span3,24,26,mean_sea_level_pressure,53.83539963,53.92944336
W8A8_span3,24,26,specific_humidity_700,0.0005244365893,0.0005238184822
W8A8_span3,24,26,u_component_of_wind_500,1.53878653,1.537398934
W8A8_span3,24,26,v_component_of_wind_500,1.60144031,1.601153493
W8A8_span3,24,27,geopotential_500,47.56426239,47.59264374
W8A8_span3,24,27,temperature_850,0.62956357,0.6297966838
W8A8_span3,24,27,2m_temperature,0.5520473719,0.5512356162
W8A8_span3,24,27,mean_sea_level_pressure,58.8934288,58.95233154
W8A8_span3,24,27,specific_humidity_700,0.0005298962933,0.0005300744087
W8A8_span3,24,27,u_component_of_wind_500,1.590168238,1.588400722
W8A8_span3,24,27,v_component_of_wind_500,1.623430014,1.624341249
W8A8_span3,24,28,geopotential_500,43.53272247,43.49627686
W8A8_span3,24,28,temperature_850,0.5892524719,0.5892611742
W8A8_span3,24,28,2m_temperature,0.5379083157,0.538138926
W8A8_span3,24,28,mean_sea_level_pressure,51.92933655,51.99026108
