# per-initialisation RMSE degradation vs FP32, percent. source=harness_results.pt vars=7. Spread over inits is WEATHER VARIABILITY, not an interval on the mean -- inits are autocorrelated and n_eff is well below n.
tag,lead,init,deg_pct
W8A8_span2,72,16,0.305201
W8A8_span2,72,17,0.132157
W8A8_span2,72,18,-0.258362
W8A8_span2,72,19,0.221184
W8A8_span2,72,20,0.0286458
W8A8_span2,72,21,-0.168161
W8A8_span2,72,22,-0.00130085
W8A8_span2,72,23,0.211413
W8A8_span2,72,24,-0.0866683
W8A8_span2,72,25,-0.0655163
W8A8_span2,72,26,0.459955
W8A8_span2,72,27,0.295109
W8A8_span2,72,28,0.510622
W8A8_span2,72,29,0.574908
W8A8_span2,72,30,-0.0655318
W8A8_span2,72,31,-0.38419
W8A8_span2,72,32,0.18214
W8A8_span2,72,33,-0.0369205
W8A8_span2,72,34,-0.0286353
W8A8_span2,72,35,0.408494
W8A8_span2,72,36,0.376204
W8A8_span2,72,37,-0.0985577
W8A8_span2,72,38,0.327526
W8A8_span2,72,39,0.387921
W8A8_span2,72,40,0.679603
W8A8_span2,72,41,0.602803
W8A8_span2,72,42,0.102023
W8A8_span2,72,43,0.188245
W8A8_span2,72,44,0.184337
W8A8_span2,72,45,0.203341
W8A8_span2,72,46,0.574372
W8A8_span2,120,0,0.432824
W8A8_span2,120,1,0.00845216
W8A8_span2,120,2,0.23802
W8A8_span2,120,3,0.477489
W8A8_span2,120,4,0.333235
W8A8_span2,120,5,0.274409
W8A8_span2,120,6,-0.0854838
W8A8_span2,120,7,-1.27586
W8A8_span2,120,8,-0.141208
W8A8_span2,120,9,-0.906119
W8A8_span2,120,10,-0.349733
W8A8_span2,120,11,-0.274249
W8A8_span2,120,12,0.781373
W8A8_span2,120,13,-0.330941
W8A8_span2,120,14,-0.288644
W8A8_span2,120,15,-0.101575
W8A8_span2,120,16,1.12317
W8A8_span2,120,17,-0.390045
W8A8_span2,120,18,-1.17343
W8A8_span2,120,19,0.00982236
W8A8_span2,120,20,-0.12971
W8A8_span2,120,21,-0.391246
W8A8_span2,120,22,-0.157275
W8A8_span2,120,23,-0.464905
W8A8_span2,120,24,-0.0421104
W8A8_span2,120,25,0.439603
W8A8_span2,120,26,0.513537
W8A8_span2,120,27,0.545602
W8A8_span2,120,28,0.998122
W8A8_span2,120,29,0.0976872
W8A8_span2,120,30,-0.787884
W8A8_span2,120,31,-0.403711
W8A8_span2,120,32,0.106049
W8A8_span2,120,33,-0.227176
W8A8_span2,120,34,-0.0892317
W8A8_span2,120,35,0.618503
W8A8_span2,120,36,-0.299101
W8A8_span2,120,37,0.15699
W8A8_span2,120,38,0.514593
W8A8_span2,120,39,0.799851
W8A8_span2,120,40,1.00666
W8A8_span2,120,41,0.0462473
W8A8_span2,120,42,-0.291674
W8A8_span2,120,43,0.369217
W8A8_span2,120,44,0.109023
W8A8_span2,120,45,0.409729
W8A8_span2,120,46,1.1093
W8A8_span2,168,0,-0.393587
W8A8_span2,168,1,-0.22161
W8A8_span2,168,2,-0.700743
W8A8_span2,168,3,-0.721162
W8A8_span2,168,4,0.0275091
W8A8_span2,168,5,0.500097
W8A8_span2,168,6,0.449318
W8A8_span2,168,7,0.581023
W8A8_span2,168,8,-0.923166
W8A8_span2,168,9,-1.25206
W8A8_span2,168,10,-0.433299
W8A8_span2,168,11,0.161277
W8A8_span2,168,12,0.296664
W8A8_span2,168,13,-0.941955
W8A8_span2,168,14,-0.985467
W8A8_span2,168,15,0.231042
W8A8_span2,168,16,-0.51506
W8A8_span2,168,17,0.784551
W8A8_span2,168,18,-0.508171
W8A8_span2,168,19,0.0814342
W8A8_span2,168,20,-0.1036
W8A8_span2,168,21,-0.433393
W8A8_span2,168,22,0.169615
W8A8_span2,168,23,-0.286515
W8A8_span2,168,24,0.169493
W8A8_span2,168,25,0.190063
W8A8_span2,168,26,0.939212
W8A8_span2,168,27,0.0826096
W8A8_span2,168,28,1.35221
W8A8_span2,168,29,0.617792
W8A8_span2,168,30,-0.401156
W8A8_span2,168,31,-0.0544988
W8A8_span2,168,32,0.0454455
W8A8_span2,168,33,-0.285601
W8A8_span2,168,34,-0.803559
W8A8_span2,168,35,0.797819
W8A8_span2,168,36,-0.41254
W8A8_span2,168,37,-0.650909
W8A8_span2,168,38,0.416041
W8A8_span2,168,39,0.492357
W8A8_span2,168,40,0.673832
W8A8_span2,168,41,-0.253074
W8A8_span2,168,42,-0.830429
W8A8_span2,168,43,1.39628
W8A8_span2,168,44,-0.138964
W8A8_span2,168,45,-0.207343
W8A8_span2,168,46,1.3638
W8A8_span3,24,0,0.110692
W8A8_span3,24,1,0.139977
W8A8_span3,24,2,0.0607609
W8A8_span3,24,3,0.0786829
W8A8_span3,24,4,0.0240696
W8A8_span3,24,5,0.105859
W8A8_span3,24,6,0.107207
W8A8_span3,24,7,0.128497
W8A8_span3,24,8,0.160322
W8A8_span3,24,9,0.0363984
W8A8_span3,24,10,0.0271074
W8A8_span3,24,11,0.0793279
W8A8_span3,24,12,0.0690558
W8A8_span3,24,13,0.00979131
W8A8_span3,24,14,0.167757
W8A8_span3,24,15,0.0176111
W8A8_span3,24,16,0.147146
W8A8_span3,24,17,0.182294
W8A8_span3,24,18,0.122053
W8A8_span3,24,19,0.129974
W8A8_span3,24,20,0.0405425
W8A8_span3,24,21,0.0313079
W8A8_span3,24,22,0.0429421
W8A8_span3,24,23,0.021391
W8A8_span3,24,24,0.0956916
W8A8_span3,24,25,0.135501
W8A8_span3,24,26,0.0248251
W8A8_span3,24,27,-0.00396101
W8A8_span3,24,28,0.0407654
W8A8_span3,24,29,0.131099
W8A8_span3,24,30,0.0706628
W8A8_span3,24,31,0.179344
W8A8_span3,24,32,-0.0394216
W8A8_span3,24,33,0.0299349
W8A8_span3,24,34,0.152773
W8A8_span3,24,35,0.220056
W8A8_span3,24,36,0.170175
W8A8_span3,24,37,0.094266
W8A8_span3,24,38,0.283837
W8A8_span3,24,39,0.00838604
W8A8_span3,24,40,0.108484
W8A8_span3,24,41,0.0745199
W8A8_span3,24,42,0.0965423
W8A8_span3,24,43,0.205499
W8A8_span3,24,44,0.0835826
W8A8_span3,24,45,0.157189
W8A8_span3,24,46,0.100213
W8A8_span3,72,0,-0.0266604
W8A8_span3,72,1,-0.093041
W8A8_span3,72,2,0.406384
W8A8_span3,72,3,0.0932648
W8A8_span3,72,4,0.37452
W8A8_span3,72,5,-0.217792
W8A8_span3,72,6,0.177609
W8A8_span3,72,7,-0.173151
W8A8_span3,72,8,0.145207
W8A8_span3,72,9,-0.34517
W8A8_span3,72,10,-0.0923675
W8A8_span3,72,11,-0.29239
W8A8_span3,72,12,0.186728
W8A8_span3,72,13,-0.208328
W8A8_span3,72,14,0.31046
W8A8_span3,72,15,0.142569
W8A8_span3,72,16,0.135789
W8A8_span3,72,17,-0.10843
W8A8_span3,72,18,-0.0363945
W8A8_span3,72,19,-0.126322
W8A8_span3,72,20,0.155159
W8A8_span3,72,21,0.16691
W8A8_span3,72,22,0.0311855
W8A8_span3,72,23,-0.39441
W8A8_span3,72,24,0.0881877
W8A8_span3,72,25,-0.236119
W8A8_span3,72,26,0.00195019
W8A8_span3,72,27,0.265621
W8A8_span3,72,28,0.35073
W8A8_span3,72,29,0.2138
W8A8_span3,72,30,-0.0233518
W8A8_span3,72,31,-0.0676259
W8A8_span3,72,32,-0.122967
W8A8_span3,72,33,0.122618
W8A8_span3,72,34,0.0194433
W8A8_span3,72,35,0.24246
W8A8_span3,72,36,0.399815
W8A8_span3,72,37,-0.0669353
W8A8_span3,72,38,0.17606
W8A8_span3,72,39,0.318492
W8A8_span3,72,40,0.243778
W8A8_span3,72,41,-0.159394
W8A8_span3,72,42,0.0302961
W8A8_span3,72,43,0.678133
W8A8_span3,72,44,0.199416
W8A8_span3,72,45,-0.185531
W8A8_span3,72,46,0.118179
W8A8_span3,120,0,0.00556915
W8A8_span3,120,1,0.143241
W8A8_span3,120,2,0.851323
W8A8_span3,120,3,0.119229
W8A8_span3,120,4,0.625361
W8A8_span3,120,5,-0.256155
W8A8_span3,120,6,-0.406043
W8A8_span3,120,7,0.13051
W8A8_span3,120,8,0.224182
W8A8_span3,120,9,-0.0154786
W8A8_span3,120,10,-0.258821
W8A8_span3,120,11,-0.230656
W8A8_span3,120,12,0.617069
W8A8_span3,120,13,-0.431177
W8A8_span3,120,14,0.357255
W8A8_span3,120,15,0.323076
W8A8_span3,120,16,0.0979591
W8A8_span3,120,17,-0.330006
W8A8_span3,120,18,-0.542299
W8A8_span3,120,19,-0.653158
W8A8_span3,120,20,-0.254262
W8A8_span3,120,21,0.0697236
W8A8_span3,120,22,-0.0491142
W8A8_span3,120,23,-0.474156
W8A8_span3,120,24,-0.129116
W8A8_span3,120,25,0.117023
W8A8_span3,120,26,-0.0974369
W8A8_span3,120,27,0.1635
W8A8_span3,120,28,-0.276983
W8A8_span3,120,29,-0.0409794
W8A8_span3,120,30,0.0843575
W8A8_span3,120,31,0.142564
W8A8_span3,120,32,-0.217149
W8A8_span3,120,33,-0.0302219
W8A8_span3,120,34,0.135473
W8A8_span3,120,35,0.0627763
W8A8_span3,120,36,0.00939348
W8A8_span3,120,37,-0.120003
W8A8_span3,120,38,0.201873
W8A8_span3,120,39,0.38667
W8A8_span3,120,40,0.0731123
W8A8_span3,120,41,0.173667
W8A8_span3,120,42,-0.195257
W8A8_span3,120,43,0.198846
W8A8_span3,120,44,0.335735
W8A8_span3,120,45,-0.249782
W8A8_span3,120,46,0.642206
W8A8_span3,168,0,0.687411
W8A8_span3,168,1,0.632513
W8A8_span3,168,2,0.0557135
W8A8_span3,168,3,-0.509116
W8A8_span3,168,4,-0.0975333
W8A8_span3,168,5,-0.231398
W8A8_span3,168,6,0.496389
W8A8_span3,168,7,0.230484
W8A8_span3,168,8,-0.0140646
W8A8_span3,168,9,-0.239017
W8A8_span3,168,10,-0.254098
W8A8_span3,168,11,0.0694815
W8A8_span3,168,12,0.446986
W8A8_span3,168,13,-0.956176
W8A8_span3,168,14,-0.39404
W8A8_span3,168,15,0.17073
W8A8_span3,168,16,-0.407789
W8A8_span3,168,17,0.308686
W8A8_span3,168,18,-0.234762
W8A8_span3,168,19,-1.02935
W8A8_span3,168,20,-0.374367
W8A8_span3,168,21,0.62718
W8A8_span3,168,22,-0.171058
W8A8_span3,168,23,-0.157089
W8A8_span3,168,24,0.519363
W8A8_span3,168,25,0.313638
W8A8_span3,168,26,-0.0563967
W8A8_span3,168,27,0.0479534
W8A8_span3,168,28,-0.360581
W8A8_span3,168,29,-0.59722
W8A8_span3,168,30,0.132486
W8A8_span3,168,31,0.734694
W8A8_span3,168,32,0.0226897
W8A8_span3,168,33,0.0525829
W8A8_span3,168,34,0.175645
W8A8_span3,168,35,0.194051
W8A8_span3,168,36,-0.103836
W8A8_span3,168,37,-0.565666
W8A8_span3,168,38,0.0798297
W8A8_span3,168,39,0.448437
W8A8_span3,168,40,0.139465
W8A8_span3,168,41,-0.41574
W8A8_span3,168,42,0.0505903
W8A8_span3,168,43,0.844499
W8A8_span3,168,44,0.203848
W8A8_span3,168,45,-0.0422856
W8A8_span3,168,46,0.453999
W8A8_rmse_span1,24,0,0.319751
W8A8_rmse_span1,24,1,0.326011
W8A8_rmse_span1,24,2,0.278886
W8A8_rmse_span1,24,3,0.532595
W8A8_rmse_span1,24,4,0.228086
W8A8_rmse_span1,24,5,0.532969
W8A8_rmse_span1,24,6,0.515427
W8A8_rmse_span1,24,7,0.358694
W8A8_rmse_span1,24,8,0.438218
W8A8_rmse_span1,24,9,0.507229
W8A8_rmse_span1,24,10,0.356399
W8A8_rmse_span1,24,11,0.242579
W8A8_rmse_span1,24,12,0.411029
W8A8_rmse_span1,24,13,0.455899
W8A8_rmse_span1,24,14,0.396457
W8A8_rmse_span1,24,15,0.160962
W8A8_rmse_span1,24,16,0.570773
W8A8_rmse_span1,24,17,0.310914
W8A8_rmse_span1,24,18,0.429365
W8A8_rmse_span1,24,19,0.479566
W8A8_rmse_span1,24,20,0.221068
W8A8_rmse_span1,24,21,0.33415
W8A8_rmse_span1,24,22,0.246492
W8A8_rmse_span1,24,23,0.309664
W8A8_rmse_span1,24,24,0.392753
W8A8_rmse_span1,24,25,0.276043
W8A8_rmse_span1,24,26,0.405535
W8A8_rmse_span1,24,27,0.22235
W8A8_rmse_span1,24,28,0.439615
W8A8_rmse_span1,24,29,0.491874
W8A8_rmse_span1,24,30,0.262517
W8A8_rmse_span1,24,31,0.131968
W8A8_rmse_span1,24,32,0.227435
W8A8_rmse_span1,24,33,0.334566
W8A8_rmse_span1,24,34,0.249409
W8A8_rmse_span1,24,35,0.325379
W8A8_rmse_span1,24,36,0.370243
W8A8_rmse_span1,24,37,0.412755
W8A8_rmse_span1,24,38,0.527136
W8A8_rmse_span1,24,39,0.461263
W8A8_rmse_span1,24,40,0.470541
W8A8_rmse_span1,24,41,0.575911
W8A8_rmse_span1,24,42,0.420597
W8A8_rmse_span1,24,43,0.467601
W8A8_rmse_span1,24,44,0.3117
W8A8_rmse_span1,24,45,0.33601
W8A8_rmse_span1,24,46,0.375298
W8A8_rmse_span1,72,0,0.278625
W8A8_rmse_span1,72,1,-0.0143967
W8A8_rmse_span1,72,2,0.0503773
W8A8_rmse_span1,72,3,0.657265
W8A8_rmse_span1,72,4,-0.239034
W8A8_rmse_span1,72,5,0.658676
W8A8_rmse_span1,72,6,0.318672
W8A8_rmse_span1,72,7,-1.41849
W8A8_rmse_span1,72,8,-0.00297244
W8A8_rmse_span1,72,9,-0.0716459
W8A8_rmse_span1,72,10,0.168786
W8A8_rmse_span1,72,11,0.0105531
W8A8_rmse_span1,72,12,0.00987215
W8A8_rmse_span1,72,13,0.0853515
W8A8_rmse_span1,72,14,-0.10383
W8A8_rmse_span1,72,15,0.0601193
W8A8_rmse_span1,72,16,0.394926
W8A8_rmse_span1,72,17,0.19957
W8A8_rmse_span1,72,18,0.150036
W8A8_rmse_span1,72,19,0.100629
W8A8_rmse_span1,72,20,-0.0940237
W8A8_rmse_span1,72,21,-0.107047
W8A8_rmse_span1,72,22,0.479151
W8A8_rmse_span1,72,23,0.0506578
W8A8_rmse_span1,72,24,-0.0854557
W8A8_rmse_span1,72,25,0.0649021
W8A8_rmse_span1,72,26,0.481038
W8A8_rmse_span1,72,27,0.395934
W8A8_rmse_span1,72,28,0.799158
W8A8_rmse_span1,72,29,0.132105
W8A8_rmse_span1,72,30,-0.232456
W8A8_rmse_span1,72,31,0.0108424
W8A8_rmse_span1,72,32,0.301522
W8A8_rmse_span1,72,33,0.184211
W8A8_rmse_span1,72,34,0.220253
W8A8_rmse_span1,72,35,0.213306
W8A8_rmse_span1,72,36,0.580823
W8A8_rmse_span1,72,37,0.580843
W8A8_rmse_span1,72,38,0.551146
W8A8_rmse_span1,72,39,0.822082
W8A8_rmse_span1,72,40,1.11723
W8A8_rmse_span1,72,41,0.871279
W8A8_rmse_span1,72,42,0.287482
W8A8_rmse_span1,72,43,0.12066
W8A8_rmse_span1,72,44,0.190392
W8A8_rmse_span1,72,45,0.355203
W8A8_rmse_span1,72,46,0.459434
W8A8_rmse_span1,120,0,-0.392642
W8A8_rmse_span1,120,1,-0.376782
W8A8_rmse_span1,120,2,0.225012
W8A8_rmse_span1,120,3,0.595013
W8A8_rmse_span1,120,4,0.555309
W8A8_rmse_span1,120,5,-0.0553283
W8A8_rmse_span1,120,6,0.249692
W8A8_rmse_span1,120,7,-1.35327
W8A8_rmse_span1,120,8,0.441499
W8A8_rmse_span1,120,9,-0.524881
W8A8_rmse_span1,120,10,-0.405352
W8A8_rmse_span1,120,11,0.344861
W8A8_rmse_span1,120,12,-0.0737413
W8A8_rmse_span1,120,13,-0.529817
W8A8_rmse_span1,120,14,-0.233845
W8A8_rmse_span1,120,15,-0.265017
W8A8_rmse_span1,120,16,2.06791
W8A8_rmse_span1,120,17,0.0894457
W8A8_rmse_span1,120,18,-0.563221
W8A8_rmse_span1,120,19,-0.043744
W8A8_rmse_span1,120,20,-0.167856
W8A8_rmse_span1,120,21,-0.720687
W8A8_rmse_span1,120,22,0.199658
W8A8_rmse_span1,120,23,-0.0493536
W8A8_rmse_span1,120,24,-0.424859
W8A8_rmse_span1,120,25,0.287425
W8A8_rmse_span1,120,26,0.140315
W8A8_rmse_span1,120,27,0.172076
W8A8_rmse_span1,120,28,0.981058
W8A8_rmse_span1,120,29,-0.18378
W8A8_rmse_span1,120,30,-0.578739
W8A8_rmse_span1,120,31,0.0878445
W8A8_rmse_span1,120,32,0.639922
W8A8_rmse_span1,120,33,0.270639
W8A8_rmse_span1,120,34,0.446672
W8A8_rmse_span1,120,35,0.305242
W8A8_rmse_span1,120,36,-0.00801034
W8A8_rmse_span1,120,37,0.642737
W8A8_rmse_span1,120,38,0.587688
W8A8_rmse_span1,120,39,1.51517
W8A8_rmse_span1,120,40,0.991246
W8A8_rmse_span1,120,41,0.152914
W8A8_rmse_span1,120,42,-0.452732
W8A8_rmse_span1,120,43,0.0492455
W8A8_rmse_span1,120,44,-0.010238
W8A8_rmse_span1,120,45,-0.17103
W8A8_rmse_span1,120,46,0.822027
W8A8_rmse_span1,168,0,-1.48891
W8A8_rmse_span1,168,1,-0.839941
W8A8_rmse_span1,168,2,0.256158
W8A8_rmse_span1,168,3,-0.597436
W8A8_rmse_span1,168,4,-0.206958
W8A8_rmse_span1,168,5,-0.331593
W8A8_rmse_span1,168,6,0.147694
W8A8_rmse_span1,168,7,0.160554
W8A8_rmse_span1,168,8,0.422931
W8A8_rmse_span1,168,9,-0.419322
W8A8_rmse_span1,168,10,-0.950939
W8A8_rmse_span1,168,11,1.85276
W8A8_rmse_span1,168,12,0.288393
W8A8_rmse_span1,168,13,-1.42632
W8A8_rmse_span1,168,14,-1.11525
W8A8_rmse_span1,168,15,-0.0963037
W8A8_rmse_span1,168,16,-0.0565952
W8A8_rmse_span1,168,17,0.367851
W8A8_rmse_span1,168,18,0.685968
W8A8_rmse_span1,168,19,0.222023
W8A8_rmse_span1,168,20,-0.291181
W8A8_rmse_span1,168,21,-1.24981
W8A8_rmse_span1,168,22,0.400047
W8A8_rmse_span1,168,23,0.801227
W8A8_rmse_span1,168,24,0.0643238
W8A8_rmse_span1,168,25,-0.460273
W8A8_rmse_span1,168,26,0.184567
W8A8_rmse_span1,168,27,0.174494
W8A8_rmse_span1,168,28,1.26926
W8A8_rmse_span1,168,29,0.151875
W8A8_rmse_span1,168,30,0.150882
W8A8_rmse_span1,168,31,0.61052
W8A8_rmse_span1,168,32,1.08652
W8A8_rmse_span1,168,33,-0.12176
W8A8_rmse_span1,168,34,-0.574379
W8A8_rmse_span1,168,35,-0.069227
W8A8_rmse_span1,168,36,-0.465943
W8A8_rmse_span1,168,37,-0.147841
W8A8_rmse_span1,168,38,0.28254
W8A8_rmse_span1,168,39,0.416473
W8A8_rmse_span1,168,40,0.463893
W8A8_rmse_span1,168,41,-0.20988
W8A8_rmse_span1,168,42,-0.991733
W8A8_rmse_span1,168,43,0.727435
W8A8_rmse_span1,168,44,0.224282
W8A8_rmse_span1,168,45,-0.297655
W8A8_rmse_span1,168,46,1.08188
W8A8_rmse_span2,24,0,0.184886
W8A8_rmse_span2,24,1,0.194341
W8A8_rmse_span2,24,2,0.237518
W8A8_rmse_span2,24,3,0.341714
W8A8_rmse_span2,24,4,0.286719
W8A8_rmse_span2,24,5,0.122247
W8A8_rmse_span2,24,6,0.335127
W8A8_rmse_span2,24,7,0.288437
W8A8_rmse_span2,24,8,0.359566
W8A8_rmse_span2,24,9,0.24683
W8A8_rmse_span2,24,10,0.14139
W8A8_rmse_span2,24,11,0.322008
W8A8_rmse_span2,24,12,0.321816
W8A8_rmse_span2,24,13,0.199967
W8A8_rmse_span2,24,14,0.28475
W8A8_rmse_span2,24,15,0.127137
W8A8_rmse_span2,24,16,0.269647
W8A8_rmse_span2,24,17,0.30517
W8A8_rmse_span2,24,18,0.279405
W8A8_rmse_span2,24,19,0.222222
W8A8_rmse_span2,24,20,0.208384
W8A8_rmse_span2,24,21,0.243254
W8A8_rmse_span2,24,22,0.092947
W8A8_rmse_span2,24,23,0.286549
W8A8_rmse_span2,24,24,0.193909
W8A8_rmse_span2,24,25,0.152004
W8A8_rmse_span2,24,26,0.0951904
W8A8_rmse_span2,24,27,0.188743
W8A8_rmse_span2,24,28,0.274077
W8A8_rmse_span2,24,29,0.311775
W8A8_rmse_span2,24,30,0.145578
W8A8_rmse_span2,24,31,0.17197
W8A8_rmse_span2,24,32,0.265237
W8A8_rmse_span2,24,33,0.158159
W8A8_rmse_span2,24,34,0.273829
W8A8_rmse_span2,24,35,0.228764
W8A8_rmse_span2,24,36,0.197388
W8A8_rmse_span2,24,37,0.324902
W8A8_rmse_span2,24,38,0.252579
W8A8_rmse_span2,24,39,0.307966
W8A8_rmse_span2,24,40,0.300295
W8A8_rmse_span2,24,41,0.264352
W8A8_rmse_span2,24,42,0.219079
W8A8_rmse_span2,24,43,0.174666
W8A8_rmse_span2,24,44,0.255623
W8A8_rmse_span2,24,45,0.323254
W8A8_rmse_span2,24,46,0.287903
W8A8_rmse_span2,72,0,0.323789
W8A8_rmse_span2,72,1,0.161907
W8A8_rmse_span2,72,2,0.275876
W8A8_rmse_span2,72,3,0.0971547
W8A8_rmse_span2,72,4,-0.0949917
W8A8_rmse_span2,72,5,0.171825
W8A8_rmse_span2,72,6,-0.00955571
W8A8_rmse_span2,72,7,-0.457558
W8A8_rmse_span2,72,8,0.338582
W8A8_rmse_span2,72,9,-0.201048
W8A8_rmse_span2,72,10,0.0302293
W8A8_rmse_span2,72,11,0.0493785
W8A8_rmse_span2,72,12,0.11514
W8A8_rmse_span2,72,13,-0.185601
W8A8_rmse_span2,72,14,0.0858129
W8A8_rmse_span2,72,15,-0.0597689
W8A8_rmse_span2,72,16,0.152571
W8A8_rmse_span2,72,17,0.416517
W8A8_rmse_span2,72,18,0.45055
W8A8_rmse_span2,72,19,0.155716
W8A8_rmse_span2,72,20,0.0875544
W8A8_rmse_span2,72,21,-0.129683
W8A8_rmse_span2,72,22,0.0289518
W8A8_rmse_span2,72,23,0.0272936
W8A8_rmse_span2,72,24,0.26783
W8A8_rmse_span2,72,25,0.0461523
W8A8_rmse_span2,72,26,0.105031
W8A8_rmse_span2,72,27,0.117189
W8A8_rmse_span2,72,28,0.0438779
W8A8_rmse_span2,72,29,0.202222
W8A8_rmse_span2,72,30,0.0641414
W8A8_rmse_span2,72,31,0.379268
W8A8_rmse_span2,72,32,0.358376
W8A8_rmse_span2,72,33,-0.0672815
W8A8_rmse_span2,72,34,0.358245
W8A8_rmse_span2,72,35,0.0741076
W8A8_rmse_span2,72,36,0.356153
W8A8_rmse_span2,72,37,0.229968
W8A8_rmse_span2,72,38,0.343914
W8A8_rmse_span2,72,39,0.128089
W8A8_rmse_span2,72,40,0.127226
W8A8_rmse_span2,72,41,0.144549
W8A8_rmse_span2,72,42,0.300883
W8A8_rmse_span2,72,43,-0.265809
W8A8_rmse_span2,72,44,0.362579
W8A8_rmse_span2,72,45,0.261274
W8A8_rmse_span2,72,46,0.0367356
W8A8_rmse_span2,120,0,0.461273
W8A8_rmse_span2,120,1,-0.0952953
W8A8_rmse_span2,120,2,0.251736
W8A8_rmse_span2,120,3,0.188094
W8A8_rmse_span2,120,4,0.582065
W8A8_rmse_span2,120,5,0.0468929
W8A8_rmse_span2,120,6,0.407571
W8A8_rmse_span2,120,7,-0.665976
W8A8_rmse_span2,120,8,0.508112
W8A8_rmse_span2,120,9,-0.261316
W8A8_rmse_span2,120,10,-0.0367971
W8A8_rmse_span2,120,11,0.28842
W8A8_rmse_span2,120,12,0.222532
W8A8_rmse_span2,120,13,-0.261612
W8A8_rmse_span2,120,14,-0.207915
W8A8_rmse_span2,120,15,-0.212898
W8A8_rmse_span2,120,16,0.711394
W8A8_rmse_span2,120,17,0.409034
W8A8_rmse_span2,120,18,0.740467
W8A8_rmse_span2,120,19,-0.051759
W8A8_rmse_span2,120,20,0.480986
W8A8_rmse_span2,120,21,0.175547
W8A8_rmse_span2,120,22,-0.0157016
W8A8_rmse_span2,120,23,-0.26618
W8A8_rmse_span2,120,24,0.108059
W8A8_rmse_span2,120,25,-0.251661
W8A8_rmse_span2,120,26,0.0305693
W8A8_rmse_span2,120,27,0.139404
W8A8_rmse_span2,120,28,-0.240724
W8A8_rmse_span2,120,29,0.383269
W8A8_rmse_span2,120,30,0.122645
W8A8_rmse_span2,120,31,0.0757092
W8A8_rmse_span2,120,32,0.427289
W8A8_rmse_span2,120,33,-0.272101
W8A8_rmse_span2,120,34,0.646354
W8A8_rmse_span2,120,35,0.382636
W8A8_rmse_span2,120,36,0.614604
W8A8_rmse_span2,120,37,0.0904452
W8A8_rmse_span2,120,38,0.395842
W8A8_rmse_span2,120,39,0.0216728
W8A8_rmse_span2,120,40,-0.164712
W8A8_rmse_span2,120,41,0.240754
W8A8_rmse_span2,120,42,0.125192
W8A8_rmse_span2,120,43,-0.337864
W8A8_rmse_span2,120,44,0.89962
W8A8_rmse_span2,120,45,0.94288
W8A8_rmse_span2,120,46,-0.185084
W8A8_rmse_span2,168,0,-0.346244
W8A8_rmse_span2,168,1,0.111913
W8A8_rmse_span2,168,2,0.555005
W8A8_rmse_span2,168,3,0.136522
W8A8_rmse_span2,168,4,-0.0306094
W8A8_rmse_span2,168,5,0.232435
W8A8_rmse_span2,168,6,0.803485
W8A8_rmse_span2,168,7,-0.600573
W8A8_rmse_span2,168,8,-0.106271
W8A8_rmse_span2,168,9,-0.333333
W8A8_rmse_span2,168,10,-0.68445
W8A8_rmse_span2,168,11,0.501191
W8A8_rmse_span2,168,12,0.180462
W8A8_rmse_span2,168,13,-0.311919
W8A8_rmse_span2,168,14,-0.0187359
W8A8_rmse_span2,168,15,0.435579
W8A8_rmse_span2,168,16,-0.0969909
W8A8_rmse_span2,168,17,0.174623
W8A8_rmse_span2,168,18,0.520313
W8A8_rmse_span2,168,19,0.0819868
W8A8_rmse_span2,168,20,0.137423
W8A8_rmse_span2,168,21,-0.219517
W8A8_rmse_span2,168,22,-0.338592
W8A8_rmse_span2,168,23,0.228024
W8A8_rmse_span2,168,24,0.428024
W8A8_rmse_span2,168,25,-0.364893
W8A8_rmse_span2,168,26,0.129455
W8A8_rmse_span2,168,27,0.251551
W8A8_rmse_span2,168,28,-0.244792
W8A8_rmse_span2,168,29,-0.246106
W8A8_rmse_span2,168,30,0.0709276
W8A8_rmse_span2,168,31,0.495758
W8A8_rmse_span2,168,32,0.931337
W8A8_rmse_span2,168,33,0.107098
W8A8_rmse_span2,168,34,0.0344588
W8A8_rmse_span2,168,35,-0.238885
W8A8_rmse_span2,168,36,0.598787
W8A8_rmse_span2,168,37,0.154055
W8A8_rmse_span2,168,38,-0.187995
W8A8_rmse_span2,168,39,0.0847105
W8A8_rmse_span2,168,40,-0.188958
W8A8_rmse_span2,168,41,0.244365
W8A8_rmse_span2,168,42,-0.0757514
W8A8_rmse_span2,168,43,-0.463209
W8A8_rmse_span2,168,44,0.682863
W8A8_rmse_span2,168,45,-0.17831
W8A8_rmse_span2,168,46,0.0379694
W8A8_rmse_span3,24,0,0.00237466
W8A8_rmse_span3,24,1,0.0451647
W8A8_rmse_span3,24,2,0.0592507
W8A8_rmse_span3,24,3,0.0730331
W8A8_rmse_span3,24,4,0.121954
W8A8_rmse_span3,24,5,-0.00853223
W8A8_rmse_span3,24,6,0.154699
W8A8_rmse_span3,24,7,0.0903869
W8A8_rmse_span3,24,8,0.185118
W8A8_rmse_span3,24,9,0.0822109
W8A8_rmse_span3,24,10,-0.0551643
W8A8_rmse_span3,24,11,0.0900559
W8A8_rmse_span3,24,12,0.0982896
W8A8_rmse_span3,24,13,0.0514747
W8A8_rmse_span3,24,14,0.0452104
