group,metric,lead,fp32_mean,group_mean,mean_delta,ci_lo,ci_hi,rel_pct,svr,svr_ci_lo,svr_ci_hi,distortion,share,norm,rank,significant,lag1_autocorr,n,n_eff
dec2_mlp,SpecDiv> Z500,168,0.00469208529102616,0.004692951081475864,8.657904497037331e-07,-5.792264249369812e-05,4.43456992798019e-05,0.01845214645521468,0.00021440364139925107,-0.014343915983787418,0.010981732830662658,0.00021440364139925107,0.0008888444093199268,share,19,False,-0.12825367593931658,12,15.530944883375644
upsample,SpecDiv> Z500,168,0.00469208529102616,0.00478848916827701,9.64038772508502e-05,5.912369233556092e-05,0.00015345367379874608,2.0546062416049273,0.023873377599235007,0.014641342987845382,0.03800114272431913,0.023873377599235007,0.0989708853458761,share,5,True,0.22175489099587004,12,7.643874705864492
decoder_io,SpecDiv> Z500,168,0.00469208529102616,0.005331116136706744,0.0006390308456805845,-0.0006526876022689976,0.0026666980057295088,13.619335669425318,0.15824907785393585,-0.16163102592608303,0.660378920945797,0.15824907785393585,0.6560467313546106,share,1,False,-0.501684683402483,12,36.16227637527043
decoder_heads,SpecDiv> Z500,168,0.00469208529102616,0.004696310226184626,4.224935158466299e-06,-0.0001435081981374727,0.0001354522302184098,0.09004386954658927,0.001046259499583148,-0.03553825323650564,0.03354327990614184,0.001046259499583148,0.0043374352265343275,share,17,False,-0.2248056449071259,12,18.959977768574717
film,SpecDiv> Z500,168,0.00469208529102616,0.004690289807816346,-1.7954832098136346e-06,-3.3971028945719205e-05,2.0997916969160233e-05,-0.0382662099780578,-0.00044463199887107615,-0.008412557923841641,0.005199907046246167,0.00044463199887107615,-0.0018432926969993175,share,18,False,-0.3455655831125597,12,24.67288788714162
cond_embed,SpecDiv> Z500,168,0.00469208529102616,0.004865399862561996,0.00017331457153583565,5.522803937007363e-05,0.00038511761910437284,3.6937643027783005,0.04291947925453529,0.013676626662187044,0.09537021334809405,0.04291947925453529,0.1779295301952345,share,3,True,0.33174795609400165,12,6.021428071413504
encoder_io,SpecDiv< Z500,168,0.004698365305860837,0.004524623887846246,-0.00017374141801459095,-0.0005528656321985181,0.00016846557021684317,-3.697912075884401,-0.04371949532686707,-0.1391205775772972,0.042391905131191766,0.04371949532686707,-0.20899786754916527,share,3,False,0.00750367124509544,12,11.821253147733213
enc0_attn,SpecDiv< Z500,168,0.004698365305860837,0.00469502395329376,-3.341352567076683e-06,-6.629095635920143e-05,6.262632232392204e-05,-0.07111734293858785,-0.000840802668765235,-0.016681152887311316,0.01575900114933816,0.000840802668765235,-0.004019396003722665,share,18,False,-0.2700709877833684,12,20.87990968754257
enc0_mlp,SpecDiv< Z500,168,0.004698365305860837,0.00476998754311353,7.162223725269239e-05,-4.072847126129394e-05,0.0002107544569298625,1.524407588387164,0.018022692013517937,-0.010248726120268234,0.05303328705471787,0.018022692013517937,0.08615616832168363,share,7,False,-0.2594920754361837,12,20.41018658123989
enc1_attn,SpecDiv< Z500,168,0.004698365305860837,0.0047232046199496835,2.4839314088846248e-05,-7.806183081508303e-06,6.509339436888695e-05,0.5286799231609595,0.006250451323809829,-0.0019643121867694777,0.016379803868536814,0.006250451323809829,0.029879827937842822,share,11,False,-0.5868491488184778,12,46.0901623011672
enc1_mlp,SpecDiv< Z500,168,0.004698365305860837,0.004802662355359644,0.0001042970494988064,-1.1638922539229194e-05,0.0002557685928574451,2.219858242370046,0.026244832235605177,-0.0029287652039358004,0.06436043821889009,0.026244832235605177,0.12546151163040278,share,6,False,0.18891456139665072,12,8.186479987095572
enc2_attn,SpecDiv< Z500,168,0.004698365305860837,0.004696234866666297,-2.1304391945401826e-06,-3.294479538453743e-05,2.792968831878776e-05,-0.045344264565435756,-0.0005360939692690424,-0.008290077543501551,0.007028098952384219,0.0005360939692690424,-0.002562758228234711,share,19,False,-0.34409162434046614,12,24.59047649127417
enc2_mlp,SpecDiv< Z500,168,0.004698365305860837,0.004679233553664138,-1.913175219669938e-05,-0.00011631096616232147,6.257129522661369e-05,-0.40720018455853235,-0.004814226569096687,-0.029267959244870217,0.015745154382394995,0.004814226569096687,-0.02301405995922879,share,13,False,-0.20717430191067263,12,18.27147083884752
downsample,SpecDiv< Z500,168,0.004698365305860837,0.004758944220763321,6.0578914902483426e-05,-0.00020770116146498672,0.0004789585999484786,1.2893615323379826,0.015243800915469568,-0.052264969756899045,0.12052295020667878,0.015243800915469568,0.0728718815452405,share,8,False,-0.08299346703669042,12,14.17211452403062
dec0_attn,SpecDiv< Z500,168,0.004698365305860837,0.004722309201800575,2.394389593973756e-05,-1.9589043707431603e-05,7.301344254907841e-05,0.5096218446417833,0.006025132398519018,-0.004929297312129269,0.018372768547651862,0.006025132398519018,0.028802707203667507,share,12,False,-0.16916603750276082,12,16.88663810499893
dec0_mlp,SpecDiv< Z500,168,0.004698365305860837,0.004840263728207598,0.00014189842234676084,-8.008423804615934e-05,0.000284635616117157,3.0201658046843196,0.035706669621851636,-0.020152031168070336,0.07162440384623146,0.035706669621851636,0.17069313706518305,share,4,False,0.4091232233165268,12,5.031867478213408
dec1_attn,SpecDiv< Z500,168,0.004698365305860837,0.004703177653330688,4.812347469851375e-06,-5.145086615812033e-05,6.885943924620126e-05,0.10242599620443207,0.0012109570943052781,-0.012946860502625218,0.01732747416670767,0.0012109570943052781,0.005788892312482984,share,17,False,0.07939723858597347,12,10.234631646306934
dec1_mlp,SpecDiv< Z500,168,0.004698365305860837,0.004731333436211571,3.2968130350733794e-05,-1.921511405574468e-05,0.00010272800039577606,0.701693636073991,0.008295949447606126,-0.004835203365813425,0.025850003899843585,0.008295949447606126,0.039658182942927445,share,9,False,-0.3829403531514865,12,26.89413304301187
dec2_attn,SpecDiv< Z500,168,0.004698365305860837,0.004715977333641301,1.7612027780463297e-05,-4.672952733623485e-06,3.9570297910055744e-05,0.37485437240253955,0.004431810071792748,-0.001175880440800624,0.009957288678374513,0.004431810071792748,0.021185945708261482,share,14,False,0.20048045451757604,12,7.991995629487045
dec2_mlp,SpecDiv< Z500,168,0.004698365305860837,0.004715256121320029,1.68908154591918e-05,-3.490179175666223e-05,5.736981741695974e-05,0.3595040904572033,0.004250327503791259,-0.008782527154673831,0.014436278310180187,0.004250327503791259,0.0203183814917471,share,15,False,-0.19639451006721073,12,17.865400747831224
upsample,SpecDiv< Z500,168,0.004698365305860837,0.004808825528016314,0.00011046022215547661,6.909434814588167e-05,0.00017085904740573216,2.351035199789303,0.02779570479806659,0.01738658556719684,0.04299418877760363,0.02779570479806659,0.13287534511524993,share,5,True,0.20864350114752422,12,7.856971867398156
decoder_io,SpecDiv< Z500,168,0.004698365305860837,0.005094204951698582,0.00039583964583774406,-0.0006164351536426694,0.001878542934719006,8.42505041793931,0.09960727697605533,-0.1551169210368363,0.4727079472142301,0.09960727697605533,0.47616534282319267,share,1,False,-0.56457231261452,12,43.11822214179281
decoder_heads,SpecDiv< Z500,168,0.004698365305860837,0.004723644136295964,2.527883043512702e-05,-0.00010259135354620716,0.0001470814037020318,0.5380345884044753,0.006361049205805303,-0.025815618711962494,0.037010891330931835,0.006361049205805303,0.030408533068578936,share,10,False,-0.3284132273386066,12,23.736260714146816
film,SpecDiv< Z500,168,0.004698365305860837,0.004693477967521176,-4.887338339661558e-06,-3.818902235555773e-05,2.310155008065822e-05,-0.10402210176303217,-0.0012298274535995062,-0.009609710819047268,0.005813168341413578,0.0012298274535995062,-0.005879100692586508,share,16,False,-0.21383459654522144,12,18.52792694073381
