metric,lead,sum_oat,full,ratio,additive_ok
RMSE Z500,72,11.995640436808268,9.759947776794434,1.2290680965864889,False
RMSE T850,72,0.021803488334019978,0.027503639459609985,0.792749205647461,False
RMSE Q700,72,4.64157589400808e-06,7.080883127249156e-06,0.6555080504218518,False
RMSE U500,72,0.11351843674977621,0.09316163261731465,1.2185105988436502,False
RMSE MSLP,72,7.46182123819987,6.961443265279134,1.0718784817821356,True
SpecRes Z500,72,-3.880039063612154e-05,-3.315747168623299e-05,1.1701854412570154,True
|RQE| Z500,72,0.0010415451930991064,0.0008625187134991089,1.2075624294268514,False
SpecDiv< T850,72,1.7490633278309058e-05,6.141273903873905e-05,0.28480464398886357,False
SpecRes T850,72,1.1827624499953043e-05,4.616074511432089e-05,0.25622689734883947,False
|RQE| T850,72,0.0012536104477476329,0.0012871546920602366,0.9739392285018109,True
SpecDiv> Q700,72,-0.0006455578453217944,-0.0003767350475148608,1.7135593026988802,False
SpecDiv< Q700,72,-0.0005506617793192466,-0.0002555878891143948,2.1544908924568964,False
SpecRes Q700,72,-1.709543721517548e-05,-4.703162267105654e-05,0.36348814359952086,False
|RQE| Q700,72,0.030375404904286068,0.01861012044052283,1.632198190299982,False
Vag/Vg 850hPa,72,0.050780708591143295,0.044374553486704826,1.1443655113365327,True
|Vag| 850hPa,72,0.6400565107663473,0.5783771028121313,1.1066422022143065,True
Vag/Vg 500hPa,72,0.08138289799292882,0.07035836111754179,1.1566912119651176,True
|Vag| 500hPa,72,1.5301273862520854,1.3576977054278057,1.127001526285962,True
Vag/Vg 250hPa,72,0.07162025819222133,0.062202839801708855,1.1513985281143668,True
|Vag| 250hPa,72,2.22614324092865,1.9752131402492523,1.1270395055430487,True
div/vort 850hPa,72,0.024593760569890342,0.022556846340497334,1.0903013745204286,True
div/vort 500hPa,72,0.046736816565195724,0.04227750717351834,1.105477112767675,True
div/vort 250hPa,72,0.04306468119223913,0.0388454832136631,1.1086148923767798,True
HypsRel 600-500,72,0.00037492131576878407,0.00026033535705886007,1.4401475082157853,False
|DryAir Md err|,72,89839262586197.33,81260781240320.0,1.105567300916138,True
neg-q fraction,72,0.0038422648702862716,0.0032002191666814874,1.2006255416158145,False
|neg-q mass|,72,34468977898.666664,24680011706.0,1.396635395042655,False
DKE<1000km 500hPa,72,0.035823263227939606,0.02900778129696846,1.234953575428515,False
DKEpert<1000km 500hPa,72,0.35095202293693245,0.2970068423698346,1.1816294201731723,True
