scheme,group,lead,mean_physics_share,mean_rmse_share,mean_physics_abs_svr,mean_rmse_abs_svr,standard_share,standard_svr,balance_share,balance_svr,conservation_share,conservation_svr,spectral_share,spectral_svr,extremes_share,extremes_svr,perturbation_share,perturbation_svr,legacy_mean_physics_share,legacy_mean_physics_abs_svr
W4,encoder_io,24,0.395019387748077,0.5423912952163429,110.28534719065128,21.20613021218671,0.5423912952163429,21.20613021218671,0.11835858701157576,3.637030258496892,0.6716801884845782,216.93366412280568,0.21468443275371188,10.710941708899005,0.5986297157322417,4.943699029208262,0.5281195656254905,nan,0.23563761004186393,37.48778358214877
W4,enc0_attn,24,-0.012566001776515585,0.025588788791422627,0.27096664377132357,1.202938344495985,0.025588788791422627,1.202938344495985,-0.004826637396368962,0.17100617863974887,-0.02030536615666221,0.37092710890289826,-0.0042910623279337045,0.4089924031121272,0.05481014056142453,0.3989724080903545,0.011275962220770147,nan,0.0034930807755363907,0.2935120131787667
W4,enc0_mlp,24,0.03011810850225764,0.008747522390878285,0.29286847770798863,0.3655941162655307,0.008747522390878285,0.3655941162655307,0.0013277788214699083,0.19292490205317717,0.05890843818304537,0.3928120533628001,-0.05573772289531845,1.1224052287272823,0.04838545341008,0.3797021641313845,0.022303514053807313,nan,-0.0004030479651595086,0.5900720210493793
W4,enc1_attn,24,-0.07986719062676435,0.06954355563131268,0.9881224766688083,3.045872606425321,0.06954355563131268,3.045872606425321,-0.025398229575333237,1.0170265822579803,-0.13433615167819546,0.9592183710796363,0.10722081990211388,3.1928166487990035,0.07409228095010675,0.5447167527866944,0.06961034076880813,nan,0.027652082071304936,1.876237899459902
W4,enc1_mlp,24,0.0003914510871985109,0.03652469441452695,0.13313421167578038,1.559622848098093,0.03652469441452695,1.559622848098093,0.0031992336034835523,0.17031128288364128,-0.0024163314290865305,0.09595714046791946,0.005001893026394146,1.672398791794492,-0.10727990644283532,0.7091297027274582,0.14183305984222228,nan,0.001630712211419489,0.9205039428081837
W4,enc2_attn,24,-0.0015411875417933965,0.0009318272756070046,0.037830323500271476,0.05412755533097563,0.0009318272756070046,0.05412755533097563,-0.001037414777285068,0.03954386830401461,-0.002044960306301725,0.036116778696528344,-0.004206991738057872,0.041840714929044856,0.002214620789493344,0.027001961559999278,0.0010150664244603484,nan,-0.000924237459846218,0.03683334113930419
W4,enc2_mlp,24,0.00024041493894668222,0.0010402313017579886,0.024093376228866835,0.044823608009249054,0.0010402313017579886,0.044823608009249054,-0.00031400478482188706,0.01776467566072656,0.0007948346627152515,0.030422076797007112,0.003906421861999451,0.03520092785720608,0.0016028908914075743,0.029911697000380957,0.0018561337250827062,nan,0.0010985415059251466,0.03067200572972686
W4,downsample,24,0.14589941359876446,0.1189286319079732,1.2119408079535585,4.706344558533754,0.1189286319079732,4.706344558533754,-0.0031400854236702702,0.3216337835482059,0.2949389126211992,2.1022478323589113,0.14555779255935386,3.2847743297428766,0.12040593398492472,0.7215967319435177,0.14992370846256853,nan,0.07846967831861106,1.7148948505026904
W4,dec0_attn,24,-0.006039536202895203,0.0036937702747345123,0.07493750557948874,0.17157486690631954,0.0036937702747345123,0.17157486690631954,0.0002907648567322335,0.05215433111243131,-0.012369837262522639,0.09772068004654616,-0.002574164468880627,0.14468982482159806,0.0038203110278434275,0.05208855301297612,0.002586211213005324,nan,-0.0008087356953233483,0.0998202021086647
W4,dec0_mlp,24,-0.002462763355880153,0.0044138141426037876,0.05463342449925756,0.1735721994756416,0.0044138141426037876,0.1735721994756416,-0.0014936964307965255,0.058983599999658944,-0.00343183028096378,0.050283248998856174,0.024236348026946672,0.28162653490214196,0.01943271738673501,0.15738488521671226,0.00440164119782356,nan,0.007299782198639284,0.15321701764406187
W4,dec1_attn,24,0.015751685560943626,0.00876843078712726,0.26925235047701945,0.3451135332081717,0.00876843078712726,0.3451135332081717,-0.007700328396298119,0.24717294685464364,0.03920369951818537,0.29133175409939527,0.00831792797497159,0.3377338667429332,0.023328370785209985,0.17911168042554315,0.010509680089019669,nan,0.007169172230672888,0.2467945047969652
W4,dec1_mlp,24,0.009166024206591536,0.013735185910449867,0.14748271253682294,0.5012978492074962,0.013735185910449867,0.5012978492074962,-0.000609039246654476,0.1703711924954109,0.018941087659837548,0.12459423257823496,0.00464584837665892,0.4970797156383927,0.021994885356078988,0.1372917596622049,0.024390030372387857,nan,0.006973017843289199,0.2767828540105232
W4,dec2_attn,24,-0.06784667980143028,0.001542714091496418,0.6008797420570892,0.10049593166584542,0.001542714091496418,0.10049593166584542,0.002964150210674369,0.24099766528791866,-0.13865750981353492,0.9607618188262597,0.008839530426715987,0.3148634972099155,-0.04154224268537434,0.24730137899830093,0.0035119621043962286,nan,-0.010869708965574197,0.28775406986619806
W4,dec2_mlp,24,-0.02634275629701065,0.0032331914562524697,0.2714234230209155,0.1735713582030264,0.0032331914562524697,0.1735713582030264,-0.0032958906081569667,0.17786489536060346,-0.049389621985864336,0.3649819506812275,0.019405293810414285,0.8681913620918218,-0.026841496212966342,0.35149316118126817,0.006451947806244442,nan,-0.0007084115420188406,0.44924850102299735
W4,upsample,24,-0.020279538189212482,0.022491202820146355,1.6438023633722976,0.7882123325383498,0.022491202820146355,0.7882123325383498,0.050601061530701034,2.7022213140718363,-0.091160137909126,0.5853834126727586,-0.008358829993134115,0.2502892609807939,0.022625325179125726,0.2799325603975322,0.06421962419693712,nan,0.017393131261302746,1.5063257537030648
W4,decoder_io,24,0.42318456826432294,0.15561832905338677,100.16551548053592,5.680212717555011,0.15561832905338677,5.680212717555011,0.2673428166584492,13.846404949511204,0.5790263198701966,186.48462601156064,0.08964795931423522,18.26393883786382,0.1733676868813858,1.438204785868627,0.13137637336239988,nan,0.2232477731305855,41.81510387399833
W4,decoder_heads,24,0.4821562940587163,0.14320958700197986,59.21128800803318,7.041535176274661,0.14320958700197986,7.041535176274661,0.716726157553333,48.905282645966984,0.2475864305640996,69.51729337009938,0.01369188170924162,9.883282276408844,-0.04107721008436807,1.0141358238963154,0.09598393394979264,nan,0.3360038827800195,41.85370846627305
W4,film,24,0.005621491330536351,-5.1868803941313964e-05,0.05006074198494801,0.025425766537590044,-5.1868803941313964e-05,0.025425766537590044,0.0005605310866262184,0.02251732246651948,0.010682451574446484,0.07760416150337654,-0.00012477099726292026,0.04350290634112451,-0.004913716018156032,0.03185551230102882,0.0006085696970083753,nan,0.0002728607043900475,0.03438651791474726
W4,cond_embed,24,0.06331150489031995,0.0382494433863477,3.200540954577417,1.4386083617799021,0.0382494433863477,1.4386083617799021,0.08319059602132645,5.073275422252624,0.04343241375931346,1.3278064869022097,0.08292004403842665,0.9717461802896277,-0.022561169687160713,0.2291911434996844,0.056946721617552105,nan,0.0542082655579506,3.2366192950552044
W4,encoder_io,72,-0.34711060984243775,0.6107685460018061,282.3855918027669,19.503069335919367,0.6107685460018061,19.503069335919367,0.14998405111930202,4.656960164428452,-0.8442052708041775,560.1142234411053,0.36440632162230874,16.78159647688723,0.5827385175051156,5.697691565103242,1.0929426509889768,nan,0.22398945910211518,90.59579135698395
W4,enc0_attn,72,0.07016450372257092,0.016226983672915727,0.3944220793858264,0.5620465166494931,0.016226983672915727,0.5620465166494931,-0.003124145017943582,0.1363685614107533,0.14345315246308543,0.6524755973608996,-0.01687907877006769,0.38334926581473666,0.029907122173140076,0.5837509684367439,0.1002731377514743,nan,0.013949617567186752,0.2912753579739573
W4,enc0_mlp,72,-0.14159668293686523,-0.0028291212339284087,0.5381769157662907,0.20195066642044857,-0.0028291212339284087,0.20195066642044857,0.006633915882111342,0.32207617449991094,-0.28982728175584177,0.7542776570326704,-0.03508896093667816,0.9221659247183835,0.06483621956905834,0.6866318405375744,0.16557545242266178,nan,-0.01395846200656167,0.5468565268602282
W4,enc1_attn,72,0.31243287339865644,0.06876301838962008,1.2905737502602177,2.0437963686279867,0.06876301838962008,2.0437963686279867,-0.027205766032534957,1.1844774585586386,0.6520715128298479,1.3966700419617966,0.038766946641923324,1.481834596000085,0.042623021100530505,0.3533060999944117,0.367713623983537,nan,0.0743989039613446,1.2292552898909888
W4,enc1_mlp,72,0.025704510835610497,0.05582579904056436,0.32994054460330996,1.4422832874873868,0.05582579904056436,1.4422832874873868,0.0064447057371013715,0.5330266046273854,0.04496431593411962,0.12685448457923454,0.02368475632608818,1.7181313235473785,-0.1230137122639901,1.0283116469929214,0.6424176769697807,nan,0.03305968888147393,1.2008865399112862
