group,metric,lead,fp32_mean,group_mean,mean_delta,ci_lo,ci_hi,rel_pct,svr,svr_ci_lo,svr_ci_hi,distortion,share,norm,rank,significant,lag1_autocorr,n,n_eff
encoder_io,RMSE Z500,24,39.31072394053141,94.57365862528484,55.26293468475342,52.21026573975881,58.83380552132924,140.57979387088938,39.24091627532099,37.07328751709193,41.776508066227386,39.24091627532099,0.6429540743574855,share,1,True,0.6836588435685574,12,2.2546692827220234
enc0_attn,RMSE Z500,24,39.31072394053141,39.25549602508545,-0.05522791544596354,-0.1917808214823405,0.041391340891520155,-0.1404907107015159,-0.03921604993361803,-0.136179071957195,0.02939102224145047,0.03921604993361803,-0.0006425466446328556,share,15,False,-0.5628591166239632,12,42.90220867617808
enc0_mlp,RMSE Z500,24,39.31072394053141,39.63909085591634,0.3283669153849284,-0.015432937939961752,0.7498366038004557,0.8353112903279937,0.23316565990767707,-0.01095856796311877,0.5324414195111978,0.23316565990767707,0.0038203697891778265,share,13,False,0.33263978965151525,12,6.009367712392852
enc1_attn,RMSE Z500,24,39.31072394053141,46.937215169270836,7.626491228739421,7.110577956835429,8.16003295580546,19.400536200444048,5.4153928937834666,5.049054956364865,5.794248384549954,5.4153928937834666,0.08873006177723795,share,5,True,-0.07659848941417827,12,13.99086066555597
enc1_mlp,RMSE Z500,24,39.31072394053141,40.67646439870199,1.365740458170573,0.5455563147862753,2.2996956507364907,3.4742185369993233,0.9697803288697916,0.3873867682583859,1.6329600482503421,0.9697803288697916,0.015889644607272217,share,7,True,-0.08307512272705454,12,14.174445251588265
enc2_attn,RMSE Z500,24,39.31072394053141,39.49765078226725,0.18692684173583984,0.14414066473642986,0.22569274902343744,0.4755110641529257,0.13273237456551476,0.10235091185542591,0.16025913786332352,0.13273237456551476,0.0021747917512240484,share,14,True,-0.007187031075377708,12,12.173737401915586
enc2_mlp,RMSE Z500,24,39.31072394053141,39.3283888498942,0.01766490936279297,-0.023253552118937173,0.06599368254343665,0.0449366167601394,0.012543438622483024,-0.016511803019660754,0.04686056913480517,0.012543438622483024,0.00020552157631065752,share,19,False,-0.4538243935035991,12,31.94191119950384
downsample,RMSE Z500,24,39.31072394053141,48.72407817840576,9.41335423787435,8.24722766081492,10.45612719853719,23.946021070776286,6.684202488078807,5.8561633034453395,7.424651157281104,6.684202488078807,0.10951923735388251,share,4,True,0.2327320378912143,12,7.468951290546358
dec0_attn,RMSE Z500,24,39.31072394053141,39.80670166015625,0.4959777196248372,0.3694164196650187,0.5838903109232584,1.2616855399944906,0.35218216841445515,0.2623139519733691,0.4146068415587068,0.35218216841445515,0.005770429989692585,share,10,True,-0.09945545132625085,12,14.650541647656748
dec0_mlp,RMSE Z500,24,39.31072394053141,39.65964539845785,0.3489214579264323,0.24737443129221598,0.4294770797093709,0.8875986574408417,0.24776095940723852,0.17565479289812538,0.30496162071708444,0.24776095940723852,0.004059510669932758,share,12,True,0.33779788945403816,12,5.939929633013936
dec1_attn,RMSE Z500,24,39.31072394053141,39.93239402770996,0.6216700871785482,0.458024541536967,0.7705841302871702,1.5814261984058091,0.44143337629471313,0.32523250509627905,0.547173752392712,0.44143337629471313,0.007232792064658415,share,9,True,-0.07264527731288076,12,13.880064459538396
dec1_mlp,RMSE Z500,24,39.31072394053141,40.264923413594566,0.954199473063151,0.7656850179036458,1.1043961763381958,2.4273261273606854,0.6775547090653676,0.5436950073719865,0.7842058721218841,0.6775547090653676,0.011101589925606684,share,8,True,0.4494930167598015,12,4.557513366742277
dec2_attn,RMSE Z500,24,39.31072394053141,39.34660561879476,0.03588167826334635,-0.03422323862711588,0.08441241582234701,0.09127707319159917,0.025478739784306873,-0.024301120620861538,0.05993928047393706,0.025478739784306873,0.0004174637370564372,share,17,False,-0.26617368096545524,12,20.70528649282502
dec2_mlp,RMSE Z500,24,39.31072394053141,39.28525575002035,-0.025468190511067707,-0.2096707503000895,0.1734248558680215,-0.0647868773660733,-0.01808436589967158,-0.14888229162718516,0.12314493046736769,0.01808436589967158,-0.00029630849228355085,share,18,False,0.21017034491502634,12,7.8319187879993795
upsample,RMSE Z500,24,39.31072394053141,39.74822743733724,0.43750349680582684,0.20285096168518066,0.6504285256067912,1.1129367585997008,0.3106609916077101,0.14403971937546475,0.4618540702192977,0.3106609916077101,0.005090114331089991,share,11,True,-0.40375138029915936,12,28.251665508327157
