group,metric,lead,fp32_mean,group_mean,mean_delta,ci_lo,ci_hi,rel_pct,svr,svr_ci_lo,svr_ci_hi,share,norm,rank,significant,lag1_autocorr,n,n_eff
dec1_attn,RMSE Z500,24,39.31072394053141,39.441843350728355,0.1311194101969401,0.10088802178700765,0.15508429209391275,0.33354616006384236,0.09310464195828462,0.071638082662594,0.110121510362733,0.019611524534333808,share,11,True,0.26157588274842697,12,7.023825937219412
dec1_mlp,RMSE Z500,24,39.31072394053141,39.260656674702965,-0.05006726582845052,-0.07557683785756429,-0.024859189987182638,-0.12736286898249807,-0.03555152400233211,-0.05366523856764622,-0.017651894404140837,-0.007488558792987801,share,14,True,0.1206157274850988,12,9.416797401069081
dec2_attn,RMSE Z500,24,39.31072394053141,39.33120346069336,0.020479520161946613,0.008208250999450684,0.03202253977457682,0.052096522549235365,0.014541999459054978,0.005828475503815395,0.022738411466531147,0.003063120948333649,share,17,True,-0.47384847142866887,12,33.61423600757682
dec2_mlp,RMSE Z500,24,39.31072394053141,39.18311595916748,-0.12760798136393228,-0.14266459147135416,-0.10389289855957033,-0.3246136640906829,-0.09061126341297128,-0.10130258890819319,-0.07377177115019477,-0.019086320275058494,share,12,True,-0.14121730395373147,12,15.946534216971406
upsample,RMSE Z500,24,39.31072394053141,39.389549573262535,0.0788256327311198,0.03601280053456624,0.12504607041676838,0.20051941259175451,0.05597212725059542,0.025571796690130006,0.088792113974254,0.011789946491666098,share,13,True,0.4696617036116944,12,4.330288760345315
decoder_io,RMSE Z500,24,39.31072394053141,41.38638814290365,2.075664202372233,1.7850608189900716,2.42423391342163,5.280147487266483,1.4738776821618522,1.2675274253919078,1.7213883908815761,0.31045700532606135,share,3,True,0.41308368801044903,12,4.984132081936914
decoder_heads,RMSE Z500,24,39.31072394053141,41.545101165771484,2.2343772252400718,2.0240519841512046,2.403975629806518,5.683887248223154,1.5865758642695384,1.4372291257740213,1.7070034860086711,0.33419570531880693,share,2,True,0.031870751476731796,12,11.258726895449938
encoder_io,RMSE T850,24,0.619096964597702,0.6287839363018671,0.00968697170416514,0.0071227457374334335,0.012295169259111087,1.5646937811203567,0.5802817652603357,0.42667611677251405,0.7365214578652977,0.13378246812017006,share,4,True,-0.011983341377588731,12,12.291088404787759
enc0_attn,RMSE T850,24,0.619096964597702,0.6188235233227412,-0.00027344127496083576,-0.0006256048878033956,0.0001058186093966161,-0.04416776217575574,-0.01638004017923222,-0.0374758097511482,0.006338886014466213,-0.003776376123247839,share,11,False,0.3059046832877557,12,6.378064116882877
enc0_mlp,RMSE T850,24,0.619096964597702,0.6194771081209183,0.00038014352321624756,-0.0005222578843434651,0.0010774781306584675,0.06140290535316551,0.02277185909496975,-0.031284981137876956,0.06454451719096746,0.005249993530372326,share,10,False,0.14685553024123155,12,8.926785778285256
enc1_attn,RMSE T850,24,0.619096964597702,0.6366932491461436,0.01759628454844157,0.016136921445528668,0.019195200006167094,2.842250173181819,1.0540758630896454,0.9666551682248117,1.1498562073134306,0.24301447846937924,share,2,True,0.010938993509644147,12,11.74030495814587
enc1_mlp,RMSE T850,24,0.619096964597702,0.6429102073113123,0.023813242713610332,0.021872686967253682,0.025697956482569378,3.846447983973644,1.4264922971216165,1.3102465653830027,1.5393929090220073,0.3288741292391346,share,1,True,0.05663026669819932,12,10.713716194214427
enc2_attn,RMSE T850,24,0.619096964597702,0.619001587231954,-9.537736574808757e-05,-0.00016701221466064453,-2.8987228870392038e-05,-0.015405884893986702,-0.005713420855599665,-0.010004586128980477,-0.0017364312452449902,-0.0013172144796389715,share,15,True,-0.3054401021480429,12,22.554255254620976
enc2_mlp,RMSE T850,24,0.619096964597702,0.6184092114369074,-0.000687753160794576,-0.0009102914482355118,-0.0005530177305142086,-0.11108973232351217,-0.041198697631960025,-0.05452947986380175,-0.033127598044399006,-0.009498253749310015,share,7,True,0.16092135471866867,12,8.67323501497311
downsample,RMSE T850,24,0.619096964597702,0.6242365141709646,0.005139549573262532,0.004235789179801941,0.006020934134721755,0.8301687566183246,0.30787608244312725,0.253737834443064,0.36067394381985185,0.07098003875054024,share,5,True,-0.4022473782521979,12,28.150388516615898
dec0_attn,RMSE T850,24,0.619096964597702,0.6192248066266378,0.00012784202893575033,5.189639826615652e-05,0.0001986643920342127,0.020649758639799485,0.007658161961328204,0.0031087665491569758,0.011900656637039254,0.0017655695384307805,share,14,True,-0.6878483336336684,12,64.88570200305878
dec0_mlp,RMSE T850,24,0.619096964597702,0.6184558719396591,-0.0006410926580429077,-0.0009685794512430827,-0.0004367625961701075,-0.10355286727330328,-0.038403578606988495,-0.05802112475672425,-0.026163529536924565,-0.008853846248959608,share,8,True,0.059895265031723,12,10.64374678500113
dec1_attn,RMSE T850,24,0.619096964597702,0.619191954533259,9.498993555704753e-05,-1.0884677370389303e-05,0.0001862503588199615,0.015343305005343281,0.005690212500910738,-0.0006520283109800914,0.01115701483363967,0.0013118638531723617,share,16,False,-0.2762401813360293,12,21.16017189832804
dec1_mlp,RMSE T850,24,0.619096964597702,0.6196570744117101,0.000560109814008077,0.00038235473136107127,0.0007281699528296788,0.09047206593429905,0.03355243739098512,0.02290431780392671,0.043619797656254004,0.007735428121887752,share,9,True,-0.40569316262956007,12,28.38318001891077
dec2_attn,RMSE T850,24,0.619096964597702,0.6190642863512039,-3.267824649810791e-05,-0.00019819488128026326,8.417218923568725e-05,-0.005278372915193131,-0.001957535455108332,-0.011872531384129375,0.005042193581974662,-0.00045130476312596566,share,17,False,0.3618521503091172,12,5.623058416842393
dec2_mlp,RMSE T850,24,0.619096964597702,0.6193278878927231,0.00023092329502105713,-6.72638416290283e-06,0.0004312559962272644,0.037300020550272664,0.013833072023626915,-0.0004029327425608303,0.02583366591875775,0.0031891791674250295,share,12,False,0.23277167160729917,12,7.46832536207502
upsample,RMSE T850,24,0.619096964597702,0.6192680398623148,0.00017107526461283365,-8.610052367051443e-05,0.00045739722748597446,0.027633032367393492,0.010247976310205376,-0.00515770721657862,0.027399612458516978,0.002362644573884254,share,13,False,-0.08850998674001574,12,14.330513391104462
decoder_io,RMSE T850,24,0.619096964597702,0.6291002333164215,0.010003268718719482,0.009428673361738523,0.010520810882250467,1.6157838417475925,0.599229006519774,0.5648088370135557,0.6302315003250654,0.1381507058479552,share,3,True,-0.2356188385452857,12,19.397948052938613
decoder_heads,RMSE T850,24,0.619096964597702,0.6217194596926371,0.002622495094935099,0.002069088319937388,0.003399254009127617,0.42360005700225545,0.15709616271731067,0.12394525961674488,0.2036266004717154,0.036218116161380313,share,6,True,0.21635426385270765,12,7.7310937390738985
encoder_io,RMSE Q700,24,0.0006135621758100266,0.0006198751313301424,6.312955520115793e-06,5.008452232383813e-06,7.582177931908518e-06,1.028902329544909,0.7720117127365421,0.6124839267061498,0.9272249983124453,0.1585332637873628,share,2,True,0.5818484135184459,12,3.172123823557596
enc0_attn,RMSE Q700,24,0.0006135621758100266,0.0006133312272140756,-2.3094859595100084e-07,-3.953190268172572e-07,-1.0562265136589606e-07,-0.037640618189363095,-0.028242717780302292,-0.048343587721799114,-0.01291660042985135,-0.0057996661890862685,share,10,True,0.22579479619396772,12,7.579133534029362
enc0_mlp,RMSE Q700,24,0.0006135621758100266,0.0006136362062534317,7.403044340511163e-08,-2.828033757396042e-07,5.238450588270399e-07,0.012065679131438703,0.009053187405758497,-0.03458404193989999,0.0640610439571448,0.0018590797567385243,share,14,False,0.2336447080583349,12,7.454547847713964
enc1_attn,RMSE Q700,24,0.0006135621758100266,0.0006188402573267618,5.278081516735256e-06,4.6218751473740365e-06,6.109918103902601e-06,0.860235804100394,0.645456908212642,0.5652093915772182,0.7471822548160983,0.1325451267187839,share,4,True,-0.05318665719622894,12,13.348185238844957
enc1_mlp,RMSE Q700,24,0.0006135621758100266,0.0006302608671830967,1.669869137307008e-05,1.584081231461217e-05,1.815072998094062e-05,2.721597261275831,2.0420839789389635,1.9371738969447925,2.219653868200778,0.41934368710744874,share,1,True,-0.48450859873050733,12,34.55751762472774
enc2_attn,RMSE Q700,24,0.0006135621758100266,0.0006135719498464217,9.774036395053068e-09,-1.0210933396592736e-07,1.7141671075175205e-07,0.001592998522464224,0.0011952675024638562,-0.012486956632315582,0.02096255993527058,0.00024544920127297383,share,17,False,0.6485918970657086,12,2.5578781763498024
enc2_mlp,RMSE Q700,24,0.0006135621758100266,0.0006132224759009356,-3.396999090909958e-07,-4.250867884062851e-07,-2.1438439337847147e-07,-0.05536519728298488,-0.041541922447915026,-0.05198388908863925,-0.026217080444923303,-0.008530669212679358,share,7,True,-0.5003992897458426,12,36.03836245106756
downsample,RMSE Q700,24,0.0006135621758100266,0.0006167770479805768,3.214872170550128e-06,2.50550535080644e-06,4.185865933929258e-06,0.5239684415529436,0.3931469123625198,0.30639840103153015,0.5118897984693862,0.08073305383389216,share,5,True,-0.3490919355530591,12,24.871566525131556
dec0_attn,RMSE Q700,24,0.0006135621758100266,0.000613614839191238,5.2663381211459637e-08,-3.6275984408954774e-08,1.285284573289876e-07,0.00858321834163478,0.006440208076550912,-0.004436192329491908,0.01571775282777809,0.0013225022224420233,share,15,False,0.3441102790689637,12,5.855677747382667
dec0_mlp,RMSE Q700,24,0.0006135621758100266,0.0006132739508757368,-2.882249342898528e-07,-4.6119190907726683e-07,-5.420018472553544e-08,-0.04697566858800208,-0.035247044663226965,-0.056399186481270465,-0.006628143871324171,-0.007238010689647696,share,9,True,-0.29074615692409056,12,21.838378507638694
dec1_attn,RMSE Q700,24,0.0006135621758100266,0.0006136740315317487,1.1185572172204654e-07,-2.4688900642407437e-08,2.6582662637035016e-07,0.018230543884875938,0.013678842981050385,-0.003019207154207492,0.032507954231774265,0.0028089620751140334,share,13,False,0.5382903346123001,12,3.601736200239983
dec1_mlp,RMSE Q700,24,0.0006135621758100266,0.0006134122231742367,-1.4995263578991094e-07,-3.506105713313445e-07,1.2686856886527128e-07,-0.024439680557547902,-0.018337716908768065,-0.042876187993810565,0.01551476496706182,-0.0037656658104976244,share,11,False,0.48727633931955805,12,4.136880124765657
dec2_attn,RMSE Q700,24,0.0006135621758100266,0.0006135506749463578,-1.1500863668819269e-08,-1.0489602573215962e-07,1.1191623343620445e-07,-0.001874441437599343,-0.00140644131431355,-0.01282774133711235,0.013686242962238089,-0.00028881392368149925,share,16,False,0.4338626634941566,12,4.738004699498061
dec2_mlp,RMSE Q700,24,0.0006135621758100266,0.0006134147406555712,-1.4743515445540348e-07,-2.2927051759324966e-07,-3.647243526453783e-08,-0.024029374734640244,-0.01802985396396472,-0.0280375054763433,-0.004460216316514147,-0.003702445892154858,share,12,True,0.0013687104480252315,12,11.967195848632109
upsample,RMSE Q700,24,0.0006135621758100266,0.0006139843996303777,4.222238203510642e-07,3.238734886205445e-07,5.377118213800713e-07,0.06881516446049547,0.05163377655184435,0.039606508530463935,0.0657568111892384,0.010603040061938466,share,6,True,-0.10672666100182521,12,14.867476003388296
decoder_io,RMSE Q700,24,0.0006135621758100266,0.0006192775666325664,5.715390822539727e-06,4.859406302178589e-06,6.405738895409739e-06,0.9315096412183903,0.6989354896938474,0.5942570908782244,0.7833581973182747,0.14352699904670696,share,3,True,-0.2144845359837615,12,18.553185900747412
decoder_heads,RMSE Q700,24,0.0006135621758100266,0.0006138978205854073,3.356447753806909e-07,-1.2646948259013396e-07,9.358978180292356e-07,0.05470428077440915,0.041046019900987094,-0.015465960682314895,0.11445100082534564,0.008428835201630123,share,8,False,0.11928209469601443,12,9.442315671562811
encoder_io,RMSE U500,24,1.5035564402739208,1.5225516657034557,0.018995225429534912,0.01553118551770846,0.021859531104564667,1.2633530023039459,0.5434732199559252,0.44436342355366926,0.6254239940555072,0.11591283474515292,share,4,True,0.09249322034174767,12,9.968099712776665
enc0_attn,RMSE U500,24,1.5035564402739208,1.5042531788349152,0.0006967385609944662,0.0002252534031867981,0.0013442727426687868,0.04633936860178878,0.01993441723636294,0.0064447349040467165,0.03846104583845816,0.004251644287177307,share,10,True,-0.1715410127824013,12,16.969448542775343
enc0_mlp,RMSE U500,24,1.5035564402739208,1.5032424330711365,-0.0003140072027842204,-0.0012247758607069651,0.0006653169790903727,-0.02088429768070522,-0.008984073719975422,-0.03504211535745916,0.01903541299148704,-0.0019161375652074182,share,14,False,-0.16593719414008393,12,16.774811478682444
enc1_attn,RMSE U500,24,1.5035564402739208,1.5524241427580516,0.04886770248413086,0.04169582848747571,0.053992137561241785,3.2501408776665577,1.3981559586865628,1.1929611602073653,1.5447713932937401,0.2982009317778888,share,2,True,0.16264888072725417,12,8.642517614593705
enc1_mlp,RMSE U500,24,1.5035564402739208,1.5654304126898448,0.06187397241592407,0.05750770370165507,0.06703439354896545,4.115174579322859,1.770278912724106,1.645355408860499,1.9179239459408175,0.37756790864517575,share,1,True,-0.22313223858966538,12,18.893288654983092
enc2_attn,RMSE U500,24,1.5035564402739208,1.5034147600332897,-0.00014168024063110352,-0.0004205018281936645,0.0002317378918329873,-0.00942300779911474,-0.0040536195195763685,-0.012030996073909695,0.006630262890402305,-0.000864562433325578,share,17,False,0.641885201127124,12,2.6173435167845116
enc2_mlp,RMSE U500,24,1.5035564402739208,1.5016421874364216,-0.0019142528374989827,-0.0025051077206929527,-0.0012963972985744476,-0.1273149970446231,-0.05476877109274775,-0.07167374582375684,-0.03709127942766767,-0.011681170809821362,share,8,True,0.1875111168163311,12,8.210337116121508
downsample,RMSE U500,24,1.5035564402739208,1.518097072839737,0.014540632565816244,0.01330498605966568,0.01616821438074112,0.9670825900733866,0.41602267001543175,0.3806695341489427,0.4625894840277353,0.08872997827500458,share,5,True,0.3883723874920915,12,5.286428494413363
dec0_attn,RMSE U500,24,1.5035564402739208,1.5037085215250652,0.00015208125114440918,-5.798935890197753e-05,0.0004017738004525501,0.010114768363248322,0.004351203283213759,-0.0016591360667210133,0.011495167658624784,0.0009280315728355963,share,16,False,-0.4775696647692274,12,33.93913940582816
dec0_mlp,RMSE U500,24,1.5035564402739208,1.5002934734026592,-0.0032629668712615967,-0.003993713359038036,-0.002248477190732956,-0.2170165870638779,-0.09335688690363018,-0.11426430641052615,-0.06433127858251547,-0.019911305666284723,share,7,True,-0.20311001184733654,12,18.11708059682916
dec1_attn,RMSE U500,24,1.5035564402739208,1.503901074330012,0.0003446340560913086,1.300374666849772e-05,0.0007077880203723905,0.022921258348540776,0.009860339950437764,0.00037205076084178,0.02025055379863588,0.002103029023764616,share,13,True,0.0934081777143258,12,9.949716939350044
dec1_mlp,RMSE U500,24,1.5035564402739208,1.5030653576056163,-0.0004910826683044434,-0.0011318442722161612,8.99444023768106e-05,-0.03266140566129842,-0.014050387556495458,-0.03238324564201021,0.0025734032037720064,-0.0029966890568655607,share,12,False,0.7134623395396819,12,2.0067274583038404
dec2_attn,RMSE U500,24,1.5035564402739208,1.5033462345600128,-0.0002102057139078776,-0.0003691690663496653,1.800134778022755e-05,-0.013980566893091283,-0.006014204812385076,-0.01056231219479071,0.0005150373433555113,-0.001282719190097408,share,15,False,-0.5994316741136562,12,47.91487206806684
dec2_mlp,RMSE U500,24,1.5035564402739208,1.5029354294141133,-0.0006210108598073324,-0.0008790232241153717,-0.0003362424671649934,-0.04130279670074743,-0.017767768687931396,-0.025149771651734317,-0.00962024783511915,-0.003789538030744767,share,11,True,-0.06670892429094238,12,13.715450007669114
upsample,RMSE U500,24,1.5035564402739208,1.5051593383153279,0.0016028980414072673,0.0009745694696903229,0.002212243030468623,0.10660710821838178,0.04586058549587757,0.027883449434603868,0.0632945814491065,0.009781218784488992,share,9,True,0.3346875494208553,12,5.98173663222829
decoder_io,RMSE U500,24,1.5035564402739208,1.5337425867716472,0.03018614649772644,0.028485896438360213,0.03227175573507944,2.007649708994434,0.8636571487944874,0.815011220483615,0.9233286052875315,0.18420217351795923,share,3,True,-0.4878421943054174,12,34.860556908727524
decoder_heads,RMSE U500,24,1.5035564402739208,1.5073413749535878,0.003784934679667155,0.0028455833594004313,0.00461699441075325,0.2517321317833342,0.10829093054527239,0.08141510911377567,0.13209702765775574,0.023096462301695313,share,6,True,-0.32700969055046203,12,23.661731919483994
encoder_io,RMSE MSLP,24,43.22458998362223,43.283074061075844,0.05848407745361328,-0.20454254150390624,0.4133800268173218,0.13530279286807084,0.06199830131878652,-0.21683320782015852,0.4382194364289311,0.009929576914612074,share,7,False,0.24565992146714358,12,7.266895872938336
enc0_attn,RMSE MSLP,24,43.22458998362223,43.30300490061442,0.0784149169921875,0.047419071197509766,0.11599729855855304,0.18141274913631075,0.0831267562598598,0.05026841479532593,0.12296740893113114,0.013313486053437639,share,6,True,-0.05245623028402138,12,13.328645247906467
enc0_mlp,RMSE MSLP,24,43.22458998362223,43.17095756530762,-0.05363241831461588,-0.13132752577463785,0.010966595013936304,-0.12407848943144902,-0.0568551129794615,-0.1392188073905176,0.011625561891685758,-0.009105849762168484,share,10,False,-0.24793084093633705,12,19.91195877501525
enc1_attn,RMSE MSLP,24,43.22458998362223,46.11220773061117,2.887617746988932,2.438733180363973,3.3567930857340493,6.6804977168853386,3.0611305327213385,2.5852731398943667,3.5584979409006805,0.49026715932156606,share,1,True,-0.028360995122495576,12,12.700531657871956
enc1_mlp,RMSE MSLP,24,43.22458998362223,45.65030161539713,2.4257116317749023,2.179764231046041,2.67952561378479,5.611878869629539,2.571469145230986,2.310743119911453,2.8405344433550974,0.41184355245206916,share,2,True,-0.1869637528906161,12,17.518979117263264
enc2_attn,RMSE MSLP,24,43.22458998362223,43.22318045298258,-0.0014095306396484375,-0.023018415768941244,0.015017803510030101,-0.003260946234961414,-0.001494227302880823,-0.024401559174047578,0.01592020166342988,-0.00023931373305824128,share,17,False,-0.011885247097111694,12,12.28867692693858
enc2_mlp,RMSE MSLP,24,43.22458998362223,43.17044544219971,-0.05414454142252604,-0.0896417220433553,-0.02142005761464438,-0.12526328518799454,-0.057398008826313324,-0.0950281638346248,-0.022707157983500727,-0.009192799339064476,share,9,True,-0.0919435066890929,12,14.430073653779495
downsample,RMSE MSLP,24,43.22458998362223,43.33670139312744,0.11211140950520833,-0.04372157255808512,0.26075507799784325,0.25936951524048524,0.11884802240901794,-0.046348738795398026,0.2764234745591455,0.019034563117978364,share,5,False,-0.41137460586958824,12,28.77296059483755
dec0_attn,RMSE MSLP,24,43.22458998362223,43.233519872029625,0.008929888407389322,-0.008302664756774903,0.020379948616027828,0.02065927845879591,0.009466472522603788,-0.008801559907441052,0.021604550335260802,0.0015161393945284294,share,16,False,-0.33222929463431417,12,23.940480478036356
dec0_mlp,RMSE MSLP,24,43.22458998362223,43.214257876078285,-0.010332107543945312,-0.07742772897084553,0.07048027515411377,-0.0239033095463951,-0.010952948984716398,-0.08208024953409329,0.0747153332375214,-0.0017542117618085157,share,15,False,0.12605266271443177,12,9.313390389883057
dec1_attn,RMSE MSLP,24,43.22458998362223,43.26213423411051,0.03754425048828125,0.009320998191833497,0.06673874855041503,0.08685854626384366,0.03980023035169976,0.009881083529914762,0.07074898369644578,0.0063743592984011116,share,11,True,-0.0796375251180469,12,14.076682453919336
dec1_mlp,RMSE MSLP,24,43.22458998362223,43.208510398864746,-0.01607958475748698,-0.042131209373474116,0.017701991399129195,-0.037200086255484495,-0.017045783814686015,-0.04466281298073467,0.01876567853149872,-0.0027300332082886695,share,13,False,-0.11345529446721994,12,15.07139284710623
dec2_attn,RMSE MSLP,24,43.22458998362223,43.27964496612549,0.05505498250325521,0.04996821880340577,0.06442101796468098,0.1273695887551866,0.058363156998494356,0.05297073700433667,0.06829198402257593,0.00934737636465735,share,8,True,-0.8250092082343508,12,125.15007377154579
dec2_mlp,RMSE MSLP,24,43.22458998362223,43.21342213948568,-0.01116784413655599,-0.03183552424112956,0.010171373685201004,-0.025836784434016564,-0.011838903783830896,-0.033748474977801673,0.010782556860219525,-0.001896105267494153,share,14,False,-0.5270001933371183,12,38.73997845649307
upsample,RMSE MSLP,24,43.22458998362223,43.25569534301758,0.03110535939534505,0.0031346718470255533,0.06627645492553709,0.07196218496723937,0.03297443557951864,0.0033230297573138908,0.07025891151439469,0.0052811478272475985,share,12,True,-0.30694959560868434,12,22.6295159023512
decoder_io,RMSE MSLP,24,43.22458998362223,43.08295917510986,-0.14163080851236978,-0.2527175744374593,-0.004646420478820828,-0.3276625841125008,-0.150141199527988,-0.2679030090019562,-0.004925617184065137,-0.024046442516216588,share,4,True,-0.14511214056673905,12,16.073857565260727
decoder_heads,RMSE MSLP,24,43.22458998362223,44.060805320739746,0.8362153371175131,0.750804050763448,0.9851399024327595,1.934582462053092,0.8864623106882774,0.7959187833221409,1.044335538345962,0.14197478815789402,share,3,True,0.45080753904718485,12,4.542511224998152
encoder_io,RMSE T2M,24,0.6403933763504028,0.6410638938347498,0.0006705174843470255,-0.001628403862317403,0.0032749315102895095,0.10470400055795388,0.053101859447251334,-0.12896199582975654,0.2593593110075617,0.0164580917005251,share,8,False,-0.008472342376629192,12,12.205073671395596
enc0_attn,RMSE T2M,24,0.6403933763504028,0.6349414785703024,-0.005451897780100505,-0.006125824774305026,-0.004861786092321079,-0.8513357541533035,-0.43176489263603623,-0.4851367693721179,-0.3850307975017989,-0.13381878280797346,share,4,True,-0.27037690297603134,12,20.893695522925015
enc0_mlp,RMSE T2M,24,0.6403933763504028,0.636737585067749,-0.0036557912826538086,-0.004374733194708824,-0.002679441745082539,-0.5708665045051116,-0.28952162977378504,-0.34645847818701003,-0.21219929720853073,-0.08973270581674665,share,6,True,0.19962270004712418,12,8.006290310326087
enc1_attn,RMSE T2M,24,0.6403933763504028,0.6498314042886099,0.009438027938206991,0.00863047776122888,0.0108326015373071,1.473786001971826,0.7474478216208833,0.6834936116329736,0.8578915504975112,0.23165977458499304,share,3,True,-0.012524382948051041,12,12.304397582646754
enc1_mlp,RMSE T2M,24,0.6403933763504028,0.6549500624338785,0.014556686083475748,0.013210336615641912,0.01560484804213047,2.27308504757407,1.1528216884236089,1.0461970859683618,1.2358312300176537,0.3572990712552539,share,2,True,-0.1406395285876353,12,15.927744873528843
enc2_attn,RMSE T2M,24,0.6403933763504028,0.640200545390447,-0.00019283095995585123,-0.00025334606568018595,-9.701413412888849e-05,-0.030111329547909044,-0.015271313234472835,-0.020063827544131094,-0.0076830672356379675,-0.00473310494616599,share,13,True,-0.08681272845083443,12,14.281575255955428
enc2_mlp,RMSE T2M,24,0.6403933763504028,0.6400486628214518,-0.0003447135289510091,-0.0004929641882578531,-0.0002241359402736028,-0.05382840324107176,-0.02729970476720454,-0.03904046598112097,-0.017750521761676376,-0.008461116976557615,share,10,True,-0.168422839687548,12,16.860821515326826
downsample,RMSE T2M,24,0.6403933763504028,0.6360299934943517,-0.004363382856051127,-0.0053488754977782564,-0.003088409081101418,-0.681359773100405,-0.34555958426977434,-0.423606008067741,-0.2445876040055415,-0.1071007943056439,share,5,True,-0.22786891112879273,12,19.08280490957312
dec0_attn,RMSE T2M,24,0.6403933763504028,0.6402771472930908,-0.00011622905731201172,-0.00027052039901415506,-2.1834174791971903e-05,-0.018149634522205752,-0.009204799590094903,-0.02142395469381877,-0.001729164873424756,-0.002852883822066977,share,15,True,0.30178697165815926,12,6.436196184564554
dec0_mlp,RMSE T2M,24,0.6403933763504028,0.6403382271528244,-5.5149197578430176e-05,-0.00039177176853020986,0.00020188093185424805,-0.00861176889316455,-0.004367559395248877,-0.031026498001244216,0.015988028826487918,-0.0013536567981371644,share,16,False,0.10900515214250915,12,9.641017585566598
dec1_attn,RMSE T2M,24,0.6403933763504028,0.6401775479316711,-0.00021582841873168945,-0.0002947965015967687,-0.00011346042156219492,-0.0337024751820036,-0.017092604777299306,-0.02334650886632388,-0.008985536543448804,-0.005297585804976679,share,12,True,0.2958320871212684,12,6.52091813324113
dec1_mlp,RMSE T2M,24,0.6403933763504028,0.6404338131348292,4.0436784426371254e-05,-0.0001344637324412664,0.00028414738674958527,0.00631436643783235,0.0032024048488445557,-0.010648900867667005,0.022503148606444208,0.0009925353502327889,share,17,False,0.33927876139394825,12,5.920093032028908
dec2_attn,RMSE T2M,24,0.6403933763504028,0.6402462820212046,-0.0001470943291982015,-0.0002105236053466797,-8.173746367295583e-05,-0.022969370800880393,-0.011649185259020107,-0.016672488283187282,-0.0064732261407962595,-0.00361048297037143,share,14,True,-0.33950056689799,12,24.336140195132234
dec2_mlp,RMSE T2M,24,0.6403933763504028,0.6401697446902593,-0.00022363166014353433,-0.0003304839134216308,-9.279996156692507e-05,-0.03492098269629357,-0.017710585125847982,-0.02617278554217446,-0.007349324411183852,-0.0054891191590137394,share,11,True,-0.2512107550754033,12,20.05174241306952
upsample,RMSE T2M,24,0.6403933763504028,0.6399457156658173,-0.0004476606845855713,-0.0006614009539286296,-0.00021330341696739196,-0.0699040154251417,-0.03545263965200399,-0.052379872730684666,-0.01689263640671705,-0.010987991766991811,share,9,True,-0.10297259974747733,12,14.755035568861938
