metric,lead,sum_oat,full,ratio,additive_ok
RMSE Z500,120,31.135548909505207,15.898790995279947,1.9583595330455483,False
RMSE T850,120,0.08570250868797302,0.0657205656170845,1.3040439911505277,False
RMSE Q700,120,4.473457617374758e-05,5.2733625731586166e-05,0.8483121642620649,True
RMSE U500,120,0.3336043357849121,0.20779463648796082,1.6054521012828955,False
RMSE MSLP,120,29.253142038981117,17.914058049519856,1.6329712652552881,False
RMSE T2M,120,0.03951101501782735,0.03647021949291229,1.0833774944926233,True
SpecResLog Z500,120,6.90586408653542,0.5312561864650938,12.999122198437064,False
SpecDivW1 Z500,120,0.015053473957945956,0.0087363093044721,1.7230930629070234,False
SpecDiv> T850,120,0.0007623549608979374,0.0004318224164308049,1.7654362809580937,False
SpecDiv< T850,120,0.0006896502988335366,0.0004626161608030088,1.4907613638841368,False
SpecRes T850,120,0.00019930315344633226,0.00010538987574667165,1.891103410401606,False
SpecResLog T850,120,-0.19866514189255263,0.014924518293350285,-13.311326904337621,False
SpecDivW1 T850,120,0.026505024692421407,0.023951363179441406,1.1066186293384725,True
|RQE| T850,120,-0.0002119530351289237,0.000822196861311871,-0.25778866972410747,False
SpecDiv> Q700,120,0.005147462361492217,0.006463009834988043,0.7964497181523692,False
SpecDiv< Q700,120,0.004367927477384606,0.005290360267584522,0.8256389463961628,True
SpecRes Q700,120,0.000486879056552425,0.0004904103546626478,0.992799299450657,True
SpecResLog Q700,120,0.14386560308071403,0.11077050684084881,1.2987717325101265,False
SpecDivW1 Q700,120,1.1583594376367925,1.1627437618744343,0.9962293289532906,True
|RQE| Q700,120,-0.013171672510604065,-0.07328242077104126,0.17973850170365913,False
Vag/Vg 850hPa,120,0.06579192479451497,0.0560980960726738,1.1728013854388755,True
|Vag| 850hPa,120,0.7965911229451497,0.6911057482163111,1.1526327555530944,True
Vag/Vg 500hPa,120,0.12144243344664574,0.10510536003857851,1.1554352071299767,True
|Vag| 500hPa,120,2.290954907735189,2.0405991276105246,1.1226873895696616,True
Vag/Vg 250hPa,120,0.09153379251559575,0.08089833334088326,1.1314669750969726,True
|Vag| 250hPa,120,2.859709541002909,2.6035260260105133,1.0983986764230493,True
div/vort 850hPa,120,0.040056996047496796,0.03835276079674562,1.0444357906796577,True
div/vort 500hPa,120,0.06927439942955971,0.06597962571928899,1.0499362291669911,True
div/vort 250hPa,120,0.045660862078269325,0.043184323236346245,1.0573480989471358,True
HypsRel 600-500,120,0.0006961065508157742,0.0005645898267546724,1.232942071976527,False
LapseW1 mean,120,0.003120027172068755,0.012972100599048039,0.24051826828244913,False
|DryAir Md err|,120,-65970697666560.0,-156737673188693.34,0.4208987943003288,False
neg-q fraction,120,0.003301628410099511,0.002925994897016911,1.1283780479130578,True
|neg-q mass|,120,114336571693.33333,128209824713.33333,0.8917925903804996,True
DKE<1000km 500hPa,120,-0.0013737181822458871,-0.012791644781827927,0.10739183315951827,False
DKEpert<1000km 500hPa,120,2.6408682568968893,0.7771568956474463,3.39811468145926,False
