group,metric,lead,fp32_mean,group_mean,mean_delta,ci_lo,ci_hi,rel_pct,svr,svr_ci_lo,svr_ci_hi,distortion,share,norm,rank,significant,lag1_autocorr,n,n_eff
encoder_io,RMSE Z500,24,39.31072394053141,38.74245516459147,-0.5682687759399414,-0.8857745011647542,-0.2134088754653931,-1.445582067630219,-0.40351435524995016,-0.6289677382734062,-0.15153664680168188,0.3931793419384665,-0.0849959363354586,share,5,True,0.3200801131970011,12,6.180714761224784
enc0_attn,RMSE Z500,24,39.31072394053141,39.69068400065104,0.3799600601196289,0.32514928181966146,0.4419519424438476,0.9665557436551562,0.2698007442451989,0.23088089363423236,0.3138197287220648,0.2594657309337152,0.056830609822838773,share,6,True,0.37397755654351117,12,5.467534229872238
enc0_mlp,RMSE Z500,24,39.31072394053141,39.07232062021891,-0.2384033203125,-0.37560094197591143,-0.12691029707590742,-0.6064587380104026,-0.16928461699523814,-0.2667054364934909,-0.09011603112358343,0.15894960368375452,-0.03565797434836498,share,8,True,0.20080478134607085,12,7.986595966995256
enc1_attn,RMSE Z500,24,39.31072394053141,42.42751407623291,3.1167901357014975,2.6261300007502237,3.6213935216267905,7.928600196772067,2.213159714743704,1.8647534387271563,2.571466766880782,2.2028247014322204,0.46617816632083947,share,1,True,0.47640493437685716,12,4.255702918068088
enc1_mlp,RMSE Z500,24,39.31072394053141,41.189079920450844,1.8783559799194336,1.6538527806599934,2.1443672021230062,4.778227902291951,1.3337766110999265,1.1743621446779702,1.5226649529574954,1.3234415977884428,0.28094562299413284,share,4,True,0.2341247301764076,12,7.44698085465754
enc2_attn,RMSE Z500,24,39.31072394053141,39.33968766530355,0.028963724772135418,0.01587642033894857,0.04200241565704344,0.07367894016897589,0.02056646295185577,0.011273474433205699,0.029824932127862573,0.010231449640372134,0.00433210306636722,share,18,True,-0.12434667824463305,12,15.408107071287887
enc2_mlp,RMSE Z500,24,39.31072394053141,39.140530586242676,-0.17019335428873697,-0.21194629669189452,-0.12227185567220052,-0.432943831169842,-0.12085031684180399,-0.1504981038519758,-0.08682238246360624,0.11051530353032035,-0.02545581266877925,share,11,True,0.3745823476971064,12,5.4598488335079916
downsample,RMSE Z500,24,39.31072394053141,39.49785836537679,0.1871344248453776,-0.007869720458984375,0.36042807896931944,0.4760391213564811,0.13287977447230598,-0.005588104276452514,0.25593154165249077,0.12254476116082236,0.027989687862089045,share,10,False,-0.07456464056516582,12,13.933740001740224
dec0_attn,RMSE Z500,24,39.31072394053141,39.35044797261556,0.03972403208414713,0.0262226661046346,0.050234381357828775,0.1010513877695078,0.028207105287194317,0.01862010135722229,0.035670258270756545,0.017872091975710682,0.0059415217674544975,share,17,True,-0.45036533155868747,12,31.665367885291268
dec0_mlp,RMSE Z500,24,39.31072394053141,39.08946927388509,-0.22125466664632162,-0.28939390182495117,-0.17044088045756023,-0.5628353906202082,-0.15710775945794495,-0.20549183529398085,-0.1210260793799709,0.1467727461464613,-0.033093050958304615,share,9,True,-0.22056491605138875,12,18.79153157748072
dec1_attn,RMSE Z500,24,39.31072394053141,39.44184366861979,0.1311197280883789,0.10088768800099691,0.15508429209391275,0.33354696872724754,0.09310504954740423,0.0716379855800539,0.11012172546373356,0.08277003623592058,0.019611572081342614,share,12,True,0.26158389736182663,12,7.023705082307909
dec1_mlp,RMSE Z500,24,39.31072394053141,39.26065635681152,-0.05006758371988932,-0.07557807763417561,-0.02485953172047935,-0.1273636776459032,-0.035551819172604394,-0.05366622372862549,-0.01765217154050546,0.02521680586112076,-0.0074886063399966065,share,16,True,0.12061492713719793,12,9.41681269703599
dec2_attn,RMSE Z500,24,39.31072394053141,39.33120250701904,0.020478566487630207,0.008207893371582032,0.032022507985432935,0.05209409655901995,0.014541350682221316,0.005828232945433375,0.022738433308878453,0.00420633737073768,0.0030629783073072296,share,19,True,-0.47385401386280696,12,33.61471650900702
dec2_mlp,RMSE Z500,24,39.31072394053141,39.18311564127604,-0.1276082992553711,-0.14266490936279297,-0.10389323234558107,-0.324614472754088,-0.09061166613175975,-0.10130301251041127,-0.0737721522626664,0.08027665282027611,-0.019086367822067303,share,13,True,-0.14121431941127538,12,15.94643709423199
upsample,RMSE Z500,24,39.31072394053141,39.38954989115397,0.0788259506225586,0.036012458801269534,0.12504827181498207,0.20052022125515964,0.055972462308553385,0.02557160398285804,0.08879385057375709,0.04563744899706974,0.011789994038674903,share,14,True,0.46968278339028735,12,4.330054533697688
decoder_io,RMSE Z500,24,39.31072394053141,41.38638782501221,2.0756638844807944,1.7850636402765911,2.424233229955037,5.280146678603078,1.4738803353686178,1.267531904590274,1.7213912679661203,1.4635453220571344,0.31045695777905263,share,3,True,0.41308219733017426,12,4.984149998736607
decoder_heads,RMSE Z500,24,39.31072394053141,41.545101483662926,2.2343775431315103,2.024052302042643,2.403975621859232,5.683888056886559,1.5865791890648708,1.4372321588494819,1.7070068146655422,1.5762441757533874,0.3341957528658157,share,2,True,0.031874875338467445,12,11.258633942538538
