group,metric,lead,fp32_mean,group_mean,mean_delta,ci_lo,ci_hi,rel_pct,svr,svr_ci_lo,svr_ci_hi,share,norm,rank,significant,lag1_autocorr,n,n_eff
decoder_io,RMSE Q700,24,0.0006135621758100266,0.0006511666191120943,3.7604443302067615e-05,3.5639910007982206e-05,3.936186452240993e-05,6.128872473669375,4.59864964795458,4.358406752489506,4.8135647953832015,0.18228827354909638,share,2,True,0.10799123699971815,12,9.660821131571915
decoder_heads,RMSE Q700,24,0.0006135621758100266,0.0006200835584119583,6.521382601931691e-06,5.483749555423855e-06,7.482496221200563e-06,1.0628723312877204,0.7975002731898273,0.6706080651148594,0.9150349158753136,0.03161252956492722,share,6,True,-0.020811836393874315,12,12.510100195261243
encoder_io,RMSE U500,24,1.5035564402739208,2.1377150217692056,0.634158581495285,0.62123242020607,0.6581826036175091,42.17723821393448,18.14393872430937,17.774107762124714,18.831291064901055,0.6423049958438048,share,1,True,-0.23899331251991043,12,19.537173581839145
enc0_attn,RMSE U500,24,1.5035564402739208,1.5142490069071453,0.010692566633224487,0.00885245700677236,0.012383649746576944,0.7111516632708843,0.30592548845018264,0.25327803198962945,0.3543091408704242,0.010829923566939736,share,9,True,-0.19196962735893208,12,17.70185380724661
enc0_mlp,RMSE U500,24,1.5035564402739208,1.5115605096022289,0.008004069328308105,0.0056946039199829105,0.011202863355477651,0.532342459113135,0.2290047752653901,0.16292856013989,0.3205256101389028,0.008106889769638302,share,11,True,0.3376643873261642,12,5.941720081203039
enc1_attn,RMSE U500,24,1.5035564402739208,1.5996123154958088,0.09605587522188823,0.08713315104444821,0.10404024372498194,6.388577950847565,2.7482588188374213,2.49297036977527,2.9766999329367585,0.09728981099600033,share,4,True,-0.06690223438194903,12,13.720777483700484
enc1_mlp,RMSE U500,24,1.5035564402739208,1.5450506110986073,0.041494170824686684,0.034175097942352295,0.0502774640917778,2.7597348335741354,1.1871915240568867,0.9777852118648993,1.4384907092858816,0.04202720580749669,share,5,True,0.18922330524223016,12,8.181239212354232
enc2_attn,RMSE U500,24,1.5035564402739208,1.5048088332017262,0.0012523929278055828,0.0008178822696208954,0.001744115352630615,0.08329537184366817,0.03583226846395967,0.023400465146604554,0.04990096012205804,0.0012684811934457064,share,17,True,0.05218124032176865,12,10.809758509532573
enc2_mlp,RMSE U500,24,1.5035564402739208,1.5056043863296509,0.002047946055730184,0.00113254114985466,0.0030202358961105343,0.136206796158386,0.058593873567467904,0.03240318403839909,0.08641210042885238,0.002074254013424389,share,15,True,0.2355685659384951,12,7.424255894508315
downsample,RMSE U500,24,1.5035564402739208,1.6567019025484722,0.1531454622745514,0.1442139650384585,0.16588635245958963,10.185547956327536,4.381651474089769,4.126112018665381,4.746181636664266,0.15511277207321786,share,3,True,0.2858154185228575,12,6.66519848359818
