metric,lead,sum_oat,full,ratio,additive_ok
RMSE Z500,72,20.1996062596639,22.325639724731445,0.9047716665107512,True
RMSE T850,72,0.19896657392382622,0.19909939169883728,0.9993329071782803,True
RMSE Q700,72,8.12483497914703e-05,9.849142516031862e-05,0.8249281565295554,True
RMSE U500,72,0.4930060803890228,0.5007526040077209,0.9845302379724047,True
RMSE MSLP,72,23.43903652826945,22.53752326965332,1.0400005469913376,True
RMSE T2M,72,0.1018274538218975,0.10191071480512619,0.999183000694403,True
SpecDiv< Z500,72,0.00020454263903957326,0.0003050932580663357,0.6704266109843044,False
SpecResLog Z500,72,-0.30350914752648345,-0.27116014012905526,1.119298534740512,True
SpecDivW1 Z500,72,-0.03911176563028164,-0.018831883430315825,2.076890809939859,False
|RQE| Z500,72,-0.00249975043266204,0.0015547481254543527,-1.6078169780275657,False
SpecDiv< T850,72,4.599088909647738e-05,0.00019822744361590593,0.23201070577084834,False
SpecRes T850,72,-0.0002597923342667248,-0.00022775065663154236,1.140687531307626,True
SpecResLog T850,72,-0.09890715800958384,-0.08507577196169028,1.1625772617628654,True
SpecDivW1 T850,72,-0.07501213366798588,-0.056928606677434025,1.3176527241043474,False
SpecDiv> Q700,72,-0.0058573492569848895,-0.004504639329388738,1.3002926158307349,False
SpecDiv< Q700,72,-0.0038359568958791592,-0.0029556510504335164,1.2978382192026778,False
SpecRes Q700,72,-0.0012840047371961796,-0.0009297662749304436,1.380997323539442,False
SpecResLog Q700,72,-0.1819084774898962,-0.17826260810373404,1.0204522385538113,True
SpecDivW1 Q700,72,-0.6328522848912149,-0.5700343655097571,1.1102002320952746,True
|RQE| Q700,72,-0.07177084734818588,-0.09512390458257869,0.7544985423288673,False
Vag/Vg 850hPa,72,0.042567512641350426,0.04063454642891884,1.047569528450696,True
|Vag| 850hPa,72,0.5118904610474905,0.5157518148422241,0.9925131551967202,True
Vag/Vg 500hPa,72,0.07793339776496093,0.07082160636782646,1.1004183858835104,True
|Vag| 500hPa,72,1.334020420908928,1.2654903829097748,1.0541529504488056,True
Vag/Vg 250hPa,72,0.06251686656226714,0.059577147290110585,1.049343068707899,True
|Vag| 250hPa,72,1.7518785397211711,1.7132956981658936,1.022519662890989,True
div/vort 850hPa,72,0.013589298042158285,0.013777446374297142,0.9863437441868863,True
div/vort 500hPa,72,0.03901443195839723,0.036063212901353836,1.0818346126041534,True
div/vort 250hPa,72,0.04469261784106493,0.04249439910054207,1.0517296111264418,True
HypsRel 600-500,72,0.0030843794394364746,0.0030658060533848277,1.006058239082391,True
|DryAir Md err|,72,53917052796458.664,6571458231731.2,8.204731871552143,False
neg-q fraction,72,0.04619906501739024,0.04062412126440904,1.1372323530814543,True
|neg-q mass|,72,6394837803029.334,11852751099699.2,0.5395235038042453,False
DKE<1000km 500hPa,72,0.14259906920293966,0.11048146337270737,1.2907058329041505,False
DKEpert<1000km 500hPa,72,2.5181853074172977,2.873210537433624,0.8764360545839297,True
