metric,lead,sum_oat,full,ratio,additive_ok
RMSE Z500,24,6.894224723180135,8.705363464355468,0.7919513931163095,False
RMSE T850,24,0.0701788639028867,0.06795397996902466,1.0327410393751213,True
RMSE Q700,24,3.524934497060409e-05,3.9197396108647806e-05,0.899277719185722,True
RMSE U500,24,0.19223479429880777,0.2015254259109497,0.9538984643245597,True
RMSE MSLP,24,9.136802037556967,9.441837978363036,0.9676931608543705,True
RMSE T2M,24,0.03675616532564163,0.03883237987756729,0.946533934863852,True
SpecDiv> Z500,24,1.5256392392378384e-06,2.1918612765148283e-05,0.0696047352806781,False
SpecDiv< Z500,24,2.0675322825051506e-05,4.4803884156863206e-05,0.461462732843987,False
SpecResLog Z500,24,-0.08577334453244628,-0.06091111035354461,1.4081724013007566,False
SpecDiv> T850,24,4.418813584076512e-05,4.3637108683469704e-05,1.0126274900863024,True
SpecDiv< T850,24,5.221699681593843e-05,5.854474693478551e-05,0.8919160052754909,True
SpecResLog T850,24,-0.013103112857651032,-0.013100635315915127,1.0001891161517102,True
SpecDivW1 T850,24,-0.011181676914483595,-0.008967725195887817,1.2468799690261465,False
SpecDiv> Q700,24,-0.0006143576611066237,-0.0004085025895619765,1.5039259892217052,False
SpecDiv< Q700,24,-0.0004929045341365661,-0.0003049135731998831,1.6165385127458638,False
SpecRes Q700,24,-0.0002776808911827781,-0.00019178071306669153,1.4479083258294847,False
SpecResLog Q700,24,-0.05259995574583604,-0.04713897304167286,1.1158485718247497,True
SpecDivW1 Q700,24,-0.26917050881636995,-0.2540028550481403,1.0597145011041509,True
|RQE| Q700,24,-0.027795516682090238,-0.031237702060025185,0.8898067030884482,True
Vag/Vg 850hPa,24,0.01574314075211684,0.01622218042612076,0.9704700809989405,True
|Vag| 850hPa,24,0.1887567887703578,0.1949227511882782,0.9683671486251256,True
Vag/Vg 500hPa,24,0.02262441534548998,0.022906121239066123,0.9877017199622737,True
|Vag| 500hPa,24,0.4006301015615463,0.4070890724658966,0.984133764963953,True
Vag/Vg 250hPa,24,0.018128979330261547,0.017884302139282226,1.0136811148164342,True
|Vag| 250hPa,24,0.5168736279010773,0.5105645775794982,1.012357007514092,True
div/vort 850hPa,24,0.008486722906430561,0.008537907153367996,0.9940050593174647,True
div/vort 500hPa,24,0.013862975562612215,0.014028731733560562,0.9881845220154996,True
div/vort 250hPa,24,0.014127816384037336,0.014730212464928626,0.9591047255886129,True
HypsRel 600-500,24,0.0008715883312022748,0.0009666427097401434,0.9016654472432514,True
neg-q fraction,24,0.021008662603207995,0.020577886241153465,1.0209339461306295,True
|neg-q mass|,24,2142335223525.3333,3697113108096.0,0.5794616396328292,False
DKE<1000km 500hPa,24,0.0380527808641394,0.03249201588332653,1.1711425046934811,True
DKEpert<1000km 500hPa,24,0.40116251448125695,0.46497749015688894,0.8627568494679171,True
