group,metric,lead,fp32_mean,group_mean,mean_delta,ci_lo,ci_hi,rel_pct,svr,svr_ci_lo,svr_ci_hi,share,norm,rank,significant,lag1_autocorr,n,n_eff
b18-23_attn,RMSE Q700,24,0.0004657644761512832,0.00046580661849778454,4.21423465013504e-08,1.4911620382918045e-08,8.249239726865199e-08,0.009047994997296081,0.002667102588130194,0.0009437258391680032,0.005220774458993063,0.006615080762346942,share,8,True,0.07892336190677131,48,40.97758950213117
b18-23_mlp,RMSE Q700,24,0.0004657644761512832,0.00046650978523151326,7.453090802300721e-07,5.900670809448154e-07,8.576989785069599e-07,0.16001844674560176,0.04716908150273176,0.037344134093432985,0.0542820074183395,0.1169911067594316,share,2,True,-0.08642821444346203,48,57.08205432539475
adaln,RMSE Q700,24,0.0004657644761512832,0.0004657526800050012,-1.179614628199488e-08,-2.5251711122109554e-08,-1.7474576452514222e-09,-0.0025326419007883757,-0.0007465538796626514,-0.0015981289529365973,-0.0001105930066838736,-0.0018516401391496858,share,10,True,0.14754044747072242,48,35.657181942119976
head,RMSE Q700,24,0.0004657644761512832,0.0004658294656110229,6.498945973968755e-08,3.0533328754245304e-08,1.1325705600029318e-07,0.013953288210537243,0.004113049477853575,0.0019323916892493923,0.0071678065475710715,0.010201390301452536,share,6,True,0.10212803535291366,48,39.10421740543033
embed,RMSE U500,24,1.443855658173561,1.461354874074459,0.01749921590089798,0.01646260501195987,0.018505455118914445,1.2119782058432365,0.3258901804462309,0.30658524063854314,0.3446295046644453,0.7721869041430318,share,1,True,0.06899114467763129,48,41.804298639863944
b0-5_attn,RMSE U500,24,1.443855658173561,1.4440195560455322,0.00016389787197113037,5.981779346863429e-05,0.0002687122672796249,0.01135140282502039,0.0030522914497377015,0.0011139945708303568,0.00500426360631273,0.007232312068709529,share,9,True,-0.04921538626911786,48,52.96924015555496
b0-5_mlp,RMSE U500,24,1.443855658173561,1.443942407766978,8.674959341684978e-05,-0.00019271119187275567,0.0003923617924253143,0.006008190148770529,0.0016155489944440088,-0.0035888856648827235,0.007307004842835886,0.0038279943716099016,share,10,False,0.11679381516180451,48,37.96036143528538
b6-11_attn,RMSE U500,24,1.443855658173561,1.4446734835704167,0.0008178253968556722,0.0005515035241842269,0.001092828872303168,0.056641769710567856,0.015230469048680563,0.010270722072976258,0.020351894645374076,0.03608813474294705,share,5,True,0.09705936649836576,48,39.50665910306779
b6-11_mlp,RMSE U500,24,1.443855658173561,1.4456122269233067,0.0017565687497456868,0.0014750121782223383,0.0020349013929565744,0.12165819621939905,0.03271280896599811,0.027469344206250922,0.037896234088229896,0.07751200925013524,share,3,True,-0.20906948210510934,48,73.37602207525106
b12-17_attn,RMSE U500,24,1.443855658173561,1.4438919574022293,3.629922866821289e-05,-9.374140451351801e-05,0.00016592921068270987,0.0025140483027320366,0.0006760052706210601,-0.0017457584045594784,0.0030901213355459044,0.0016017739975794539,share,11,False,0.0535705706084988,48,43.11871826920371
b12-17_mlp,RMSE U500,24,1.443855658173561,1.4444156686464946,0.0005600104729334513,0.00039543993771076205,0.000727385655045509,0.038785765721336,0.010429148089240753,0.007364329544022229,0.013546197939338334,0.024711550267801793,share,6,True,-0.1139303105086487,48,60.343622559878824
b18-23_attn,RMSE U500,24,1.443855658173561,1.4440742606918018,0.00021860251824061075,8.541376640399297e-05,0.00031942309190829596,0.015140191957770702,0.004071063213282453,0.0015906717137286759,0.005948657908457818,0.009646260881290442,share,7,True,0.009113009428817037,48,47.133051603742956
b18-23_mlp,RMSE U500,24,1.443855658173561,1.4458464657266934,0.0019908075531323752,0.0017762665326396625,0.0022574889784057932,0.13788134166061264,0.03707506875726566,0.03307964334635335,0.04204151172797914,0.08784825159617393,share,2,True,-0.034984524210974505,48,51.48026991122347
adaln,RMSE U500,24,1.443855658173561,1.4436617170770962,-0.00019394109646479288,-0.00024269316345453264,-0.00015370032439629235,-0.013432166530421966,-0.0036117903385378494,-0.00451970644165866,-0.0028623811910099117,-0.008558027726120493,share,8,True,-0.16423153062983628,48,66.86434762530075
head,RMSE U500,24,1.443855658173561,1.444684346516927,0.0008286883433659872,0.0006868949159979821,0.0009131863713264464,0.05739412653022781,0.01543277111858317,0.012792133624152493,0.017006388915822398,0.03656748336537539,share,4,True,-0.019842238188742485,48,49.94341660122066
embed,RMSE MSLP,24,56.25185434023539,56.808305978775024,0.5564516385396322,0.48283760547637944,0.6160401046276092,0.9892147469023395,0.1856819790596183,0.1611177610772295,0.20556601487876067,0.7859515088965253,share,1,True,-0.13089044758847684,48,62.4578815566211
b0-5_attn,RMSE MSLP,24,56.25185434023539,56.2503936290741,-0.001460711161295573,-0.012919024626413981,0.005189059178034457,-0.0025967342382360666,-0.0004874237408585106,-0.004310940779055037,0.0017315337235120564,-0.0020631588834839664,share,10,False,-0.19623762235358486,48,71.43828508259885
b0-5_mlp,RMSE MSLP,24,56.25185434023539,56.262006203333534,0.010151863098144531,-0.012175047397613525,0.029695139328638705,0.018047161675314203,0.0033875684797206825,-0.004062683509867177,0.009908951393266544,0.014338841990002278,share,7,False,-0.07755655631874243,48,56.07142102597238
b6-11_attn,RMSE MSLP,24,56.25185434023539,56.30339789390564,0.0515435536702474,0.026179291804631553,0.07190001010894775,0.0916299636248253,0.017199534317797742,0.008735750559420837,0.02399226679693767,0.07280189503500703,share,5,True,0.04867137678208371,48,43.54440764330027
b6-11_mlp,RMSE MSLP,24,56.25185434023539,56.30874180793762,0.05688746770222982,0.038981046279271445,0.07732645074526469,0.10112994206048741,0.018982741455056067,0.013007559539128168,0.02580301218218843,0.08034982374247324,share,4,True,0.021215460543179084,48,46.005627322698494
b12-17_attn,RMSE MSLP,24,56.25185434023539,56.25082151095072,-0.0010328292846679688,-0.01190092166264852,0.010271779696146639,-0.001836080422204348,-0.00034464412057656166,-0.00397121067475601,0.0034275833699590587,-0.001458803745906291,share,11,False,0.08183976344433241,48,40.73772553373133
b12-17_mlp,RMSE MSLP,24,56.25185434023539,56.26140753428141,0.009553194046020508,-0.0019199530283610026,0.024065844217936193,0.01698289622283149,0.0031877989998573986,-0.0006406678555987168,0.008030515632687094,0.01349326114836546,share,8,False,0.07389977402199097,48,41.3938171161531
b18-23_attn,RMSE MSLP,24,56.25185434023539,56.26804653803507,0.016192197799682617,0.006704294681549072,0.024988001585006712,0.02878518048799822,0.005403163769380699,0.0022371516560468208,0.008338229714312294,0.02287041929899025,share,6,True,0.09610666075657633,48,39.5827174827466
b18-23_mlp,RMSE MSLP,24,56.25185434023539,56.34171954790751,0.08986520767211914,0.06151350935300191,0.11247791051864624,0.15975510270039409,0.02998706168420101,0.02052640223244527,0.03753267953420787,0.1269287224179342,share,2,True,0.0778805920437074,48,41.06366874829792
adaln,RMSE MSLP,24,56.25185434023539,56.24690222740173,-0.0049521128336588545,-0.012216615676879882,0.0009749631086985254,-0.008803465933240792,-0.0016524672546450224,-0.004076554401469791,0.0003253347946074315,-0.006994535165813543,share,9,False,0.13867333711343535,48,36.308639599274656
head,RMSE MSLP,24,56.25185434023539,56.31306433677673,0.06120999654134115,0.051726653178532915,0.070425413052241,0.10881418445535464,0.020425123243156956,0.01726063267156039,0.023500209480827716,0.0864551127344587,share,3,True,-0.11079329020427511,48,59.961398561706574
embed,RMSE T2M,24,0.612563023964564,0.6173608476916949,0.00479782372713089,0.004425999956826369,0.005164866925527652,0.7832375673084111,0.32542976541269986,0.3002094719573949,0.3503257992697033,0.7285368577179067,share,1,True,0.10176002897971954,48,39.133311678497186
b0-5_attn,RMSE T2M,24,0.612563023964564,0.6125744717816511,1.1447817087173462e-05,-2.5074059764544168e-05,4.5845905939737953e-05,0.001868839064604674,0.0007764896421891245,-0.0017007388872953095,0.0031096645611912873,0.0017383207809942086,share,11,False,0.019355404329712528,48,46.17716293281024
b0-5_mlp,RMSE T2M,24,0.612563023964564,0.6127279798189799,0.00016495585441589355,8.820875858267148e-05,0.00023841743047038714,0.02692879719514968,0.011188728069031706,0.005983078421697323,0.016171525441739113,0.025048110700430705,share,7,True,-0.060507422192184655,48,54.182818968089784
b6-11_attn,RMSE T2M,24,0.612563023964564,0.6126623215774695,9.929761290550232e-05,-3.199744969606399e-06,0.0002262153041859467,0.01621018720046781,0.006735220114725387,-0.00021703428763986127,0.015343872047174694,0.015078080187894772,share,10,False,0.26019008455108317,48,28.1789837714824
b6-11_mlp,RMSE T2M,24,0.612563023964564,0.6128584494193395,0.00029542545477549237,0.00014597624540328978,0.0004169759340584278,0.04822776485323449,0.020038301094905113,0.009901367369706893,0.02828290244096198,0.04485957483075932,share,3,True,0.11524336386551419,48,38.0798666106894
b12-17_attn,RMSE T2M,24,0.612563023964564,0.6126889176666737,0.00012589370210965475,8.877742414673169e-05,0.00017349530632297194,0.020551959093916442,0.008539196159459812,0.006021650222504407,0.011767947312781496,0.01911662607002233,share,8,True,-0.05119659071543138,48,53.18007488230614
b12-17_mlp,RMSE T2M,24,0.612563023964564,0.6127582776049773,0.0001952536404132843,6.267735734581948e-05,0.00031848860283692666,0.03187486556886585,0.013243785101223099,0.004251318693180813,0.021602642615180013,0.029648749461194095,share,5,True,0.22618701761449542,48,30.291482963801634
b18-23_attn,RMSE T2M,24,0.612563023964564,0.6127313772837321,0.00016835331916809082,8.872340743740399e-05,0.00022780764847993849,0.027483428248491516,0.011419173416794961,0.006017986343620013,0.015451878564196086,0.025564006747377247,share,6,True,0.04835324464815164,48,43.57218760954904
b18-23_mlp,RMSE T2M,24,0.612563023964564,0.6134827124575774,0.000919688493013382,0.000718315380314986,0.0010751867977281413,0.15013777473231632,0.06238120188568971,0.04872234142041519,0.07292843740400205,0.13965226796274235,share,2,True,0.0814394326094989,48,40.77057475919227
adaln,RMSE T2M,24,0.612563023964564,0.6126629511515299,9.992718696594238e-05,7.894927014907201e-05,0.00011904171357552209,0.016312964226799797,0.006777923254826253,0.005355020093554065,0.008074435228651972,0.015173679345717101,share,9,True,0.3857910969592588,48,21.274510574245898
head,RMSE T2M,24,0.612563023964564,0.6127808888753256,0.0002178649107615153,0.00014011543244123458,0.00027316814909378675,0.03556612172760178,0.014777476379520286,0.009503836510750159,0.018528618751688295,0.033082211127440274,share,4,True,0.18382947173311784,48,33.0927606485896
embed,SpecDiv> Z500,24,4.139351862401478e-05,3.967298111244114e-05,-1.7205375115736388e-06,-2.320221300540955e-06,-1.221004843425059e-06,-4.156538435888017,-0.11404390078077968,-0.1537932686781872,-0.0809329376893734,0.8836136108606483,share,1,True,0.21025363438976002,48,31.32221583321713
b0-5_attn,SpecDiv> Z500,24,4.139351862401478e-05,4.156111920868474e-05,1.6760058466995056e-07,2.361438665351064e-08,2.95759138187653e-07,0.404895718559948,0.011109216928039315,0.0015652531551310338,0.019604063023090902,-0.0860743557210333,share,7,True,0.34259213478823375,48,23.50347265749626
b0-5_mlp,SpecDiv> Z500,24,4.139351862401478e-05,4.0373713773078634e-05,-1.0198048509361495e-06,-1.2819958991864648e-06,-8.045703755972985e-07,-2.4636824431361615,-0.06759662166827585,-0.08497566146899443,-0.05333004567964968,0.5237394945749945,share,2,True,0.21263049899818076,48,31.16673717122467
b6-11_attn,SpecDiv> Z500,24,4.139351862401478e-05,4.144295155583677e-05,4.9432931821987346e-08,-1.047463304833703e-07,1.7458910406276115e-07,0.11942191305599335,0.003276606487267794,-0.006942993128856853,0.011572443104090132,-0.025387189229431107,share,11,False,0.15974134376193938,48,34.77707828247086
b6-11_mlp,SpecDiv> Z500,24,4.139351862401478e-05,4.120605512980546e-05,-1.8746349420932043e-07,-2.828642294616657e-07,-6.960360584192437e-08,-0.45288127330292227,-0.012425807626869043,-0.01874933844926939,-0.004613597009786079,0.09627531739854325,share,5,True,-0.0780517900662772,48,56.12732403580594
b12-17_attn,SpecDiv> Z500,24,4.139351862401478e-05,4.130940218753191e-05,-8.411643648287281e-08,-1.3559705394072808e-07,-3.805203997823512e-08,-0.20321161205675323,-0.005575563724566273,-0.00898789875940497,-0.0025222368257551203,0.043199539488901435,share,9,True,-0.03131025419958714,48,51.102938186546744
b12-17_mlp,SpecDiv> Z500,24,4.139351862401478e-05,4.10589479997725e-05,-3.345706242422845e-07,-4.414104031032669e-07,-2.5690219160878776e-07,-0.8082681428492544,-0.02217663888092309,-0.029258393889401917,-0.017028473865356632,0.17182488343670918,share,4,True,0.031226089770326683,48,45.09306751672758
b18-23_attn,SpecDiv> Z500,24,4.139351862401478e-05,4.1458512100689404e-05,6.499347667462037e-08,-2.659982101249625e-08,1.5174178050377425e-07,0.15701365536225248,0.00430801976441598,-0.0017631393258965198,0.010058033866546488,-0.03337859257385372,share,10,False,0.046828481455801645,48,43.705567531459295
b18-23_mlp,SpecDiv> Z500,24,4.139351862401478e-05,4.122222037494794e-05,-1.7129824906684613e-07,-3.126210799564433e-07,-3.195745345389399e-08,-0.41382867357274156,-0.011354312468684917,-0.02072173793637564,-0.002118263988077126,0.0879733591240474,share,6,True,0.06303154718118105,48,42.30776203637721
adaln,SpecDiv> Z500,24,4.139351862401478e-05,4.154211452108333e-05,1.4859589706854118e-07,1.163891586960138e-07,1.8242018503163612e-07,0.35898348825637666,0.009849512508574187,0.007714724949034345,0.01209151752996754,-0.07631414966809993,share,8,True,-0.11601671291337728,48,60.59933824811423
head,SpecDiv> Z500,24,4.139351862401478e-05,4.181483912664893e-05,4.2132050263414084e-07,2.534537751823033e-07,6.078878319234112e-07,1.017841721698209,0.027926757351177747,0.01679989944710224,0.04029316369063637,-0.21637687534151895,share,3,True,0.357094145014967,48,22.73938116426053
embed,SpecDiv< Z500,24,4.0731155612168855e-05,3.925880711600863e-05,-1.4723484961602178e-06,-2.0589404366925617e-06,-9.486380387594789e-07,-3.614796766827648,-0.09961138958865585,-0.1392971287124554,-0.06417988234709761,0.9510244735539378,share,1,True,0.21424739245792854,48,31.061318637607226
b0-5_attn,SpecDiv< Z500,24,4.0731155612168855e-05,4.092201887336463e-05,1.908632611957728e-07,5.85367454656686e-08,3.227172612696449e-07,0.4685927966619008,0.012912808834807709,0.0039602896821230495,0.021833360052426434,-0.12328306306073437,share,5,True,0.2267631658672465,48,30.254713436993256
b0-5_mlp,SpecDiv< Z500,24,4.0731155612168855e-05,3.980209093394175e-05,-9.29064678227102e-07,-1.1610022416637852e-06,-7.388659061765188e-07,-2.28096812934405,-0.06285565126550614,-0.07854733231247814,-0.04998779828679604,0.6001046958738095,share,2,True,0.2070997584841018,48,31.529466661942315
b6-11_attn,SpecDiv< Z500,24,4.0731155612168855e-05,4.079630336188226e-05,6.51477497134086e-08,-5.9509428259237515e-08,1.7077723460564203e-07,0.15994574358195973,0.004407555612309613,-0.0040260963066749535,0.011553893452222979,-0.04208046161353642,share,10,False,0.1653855310890423,48,34.37617289643957
b6-11_mlp,SpecDiv< Z500,24,4.0731155612168855e-05,4.0579472624813206e-05,-1.5168298735564653e-07,-2.396533593203761e-07,-2.933711584773848e-08,-0.372400402286474,-0.010262076666535542,-0.016213691394224367,-0.0019847956402562236,0.09797560399130867,share,6,True,-0.1146275502655365,48,60.42894425819534
b12-17_attn,SpecDiv< Z500,24,4.0731155612168855e-05,4.068255172266314e-05,-4.860388950570874e-08,-9.687350276029368e-08,7.119663791854668e-09,-0.11932853064249378,-0.003288284659306837,-0.006553953937834078,0.00048167917144631536,0.03139439375282962,share,11,False,-0.0328146050515778,48,51.257081942515754
b12-17_mlp,SpecDiv< Z500,24,4.0731155612168855e-05,4.050113341236283e-05,-2.3002219980601998e-07,-3.352278649041788e-07,-1.4841438276865432e-07,-0.5647328104221488,-0.015562097573143968,-0.02267976198503873,-0.01004093999558076,0.14857674120409753,share,4,True,-0.027266416114632756,48,50.6909484676672
b18-23_attn,SpecDiv< Z500,24,4.0731155612168855e-05,4.080324500440232e-05,7.208939223346533e-08,1.351357544384276e-08,1.297240203257388e-07,0.17698833030882108,0.0048771907966792425,0.0009142577533667231,0.008776447941077488,-0.04656423155010598,share,9,True,-0.2637547509840376,48,82.39133376861852
b18-23_mlp,SpecDiv< Z500,24,4.0731155612168855e-05,4.062328923737368e-05,-1.0786637479516988e-07,-2.1877322353702766e-07,1.0133246064469738e-08,-0.2648252257368894,-0.007297674097714715,-0.014801050741822176,0.0006855623679842232,0.06967342485238988,share,8,False,-0.0979407284819403,48,58.423162015111586
adaln,SpecDiv< Z500,24,4.0731155612168855e-05,4.0872063664210145e-05,1.4090805204129234e-07,9.681466129525992e-08,1.977345704062827e-07,0.3459466099684994,0.009533100963982914,0.006549973032421582,0.013377685635739859,-0.09101582020938782,share,7,True,-0.07770258347237746,48,56.08789863191038
head,SpecDiv< Z500,24,4.0731155612168855e-05,4.1254831292765935e-05,5.236756805970799e-07,3.6654770193914983e-07,7.040653088097315e-07,1.2856882470592765,0.03542915442512454,0.02479869815869596,0.047633372095400806,-0.33825442125397714,share,3,True,0.2762295601501238,48,27.221576899305994
embed,SpecRes Z500,24,0.00015439674568066644,0.00015066489148315063,-3.7318541975158346e-06,-5.646742818044004e-06,-1.5992719662942146e-06,-2.417054958680478,-0.05723391055840135,-0.08660176852819139,-0.024527375356296555,0.44809383164293426,share,2,True,0.027569550974034508,48,45.42433308674968
b0-5_attn,SpecRes Z500,24,0.00015439674568066644,0.0001564165232442368,2.0197775635703388e-06,1.1509694597104196e-06,3.0779430327735702e-06,1.3081736630302923,0.030976496482151235,0.017651944482817157,0.047205144391461624,-0.24252015744053546,share,4,True,0.4249953351551648,48,19.368641588954226
b0-5_mlp,SpecRes Z500,24,0.00015439674568066644,0.00014924285248222682,-5.1538931984396186e-06,-6.5073314904869525e-06,-3.85121873970699e-06,-3.3380840870177675,-0.07904313693268146,-0.09980026249372742,-0.05906455537195295,0.6188419024260304,share,1,True,0.11936054855644626,48,37.76325128110319
b6-11_attn,SpecRes Z500,24,0.00015439674568066644,0.0001529204215936867,-1.47632408697973e-06,-2.0263043325030592e-06,-9.159506779117999e-07,-0.956188603892702,-0.022641774377374475,-0.0310765948486896,-0.01404755823804893,0.1772662279576363,share,5,True,0.14921286270179634,48,35.53543813833084
b6-11_mlp,SpecRes Z500,24,0.00015439674568066644,0.00015448495499488976,8.820931422330129e-08,-2.569168411052184e-07,4.969178083532215e-07,0.05713158903345129,0.001352829916033429,-0.003940227759849584,0.007621023730535075,-0.010591531047280939,share,11,False,-0.1169560344395631,48,60.714858765919054
b12-17_attn,SpecRes Z500,24,0.00015439674568066644,0.00015329642261955692,-1.1003230611095205e-06,-1.479445624378665e-06,-7.729066131408529e-07,-0.7126594904955325,-0.01687520153033028,-0.022689648110601854,-0.011853750341036143,0.1321187673478381,share,7,True,0.12956796595777906,48,36.98824585433426
b12-17_mlp,SpecRes Z500,24,0.00015439674568066644,0.00015490326207630764,5.065163956411803e-07,3.1147963378922816e-08,9.67965426449761e-07,0.32806157500805816,0.0077682333098084925,0.000477703483510241,0.014845287009853866,-0.06081879422403718,share,10,True,0.17605508984802984,48,33.62882914983612
b18-23_attn,SpecRes Z500,24,0.00015439674568066644,0.0001535695744981543,-8.271711825121505e-07,-1.3927068418221704e-06,-3.193309642786823e-07,-0.535743923141334,-0.01268598368818953,-0.02135937113298369,-0.004897447456607557,0.09932068215398539,share,8,True,0.021040445323361356,48,46.021740705479104
b18-23_mlp,SpecRes Z500,24,0.00015439674568066644,0.00015154154690814417,-2.8551987725222716e-06,-4.091126389009029e-06,-1.7090618352237169e-06,-1.8492609801683142,-0.04378900742740061,-0.0627439201637418,-0.02621117735014524,0.34283144259316384,share,3,True,0.1908324733999079,48,32.61587347035764
