metric,lead,sum_oat,full,ratio,additive_ok
RMSE Z500,24,0.8325929641723633,0.7401599884033203,1.1248824270661268,True
RMSE T850,24,0.011701803654432297,0.011865946650505065,0.986166885718656,True
RMSE Q700,24,6.980987867185225e-06,6.370647315634414e-06,1.0958051075991844,True
RMSE U500,24,0.023764724532763164,0.02266189157962799,1.0486646469585341,True
RMSE MSLP,24,0.8444094657897949,0.7079974174499511,1.1926730874685525,True
RMSE T2M,24,0.007095931718746821,0.006585560739040375,1.0774984849324791,True
SpecDiv> Z500,24,-2.6658477736418718e-06,-1.9471604900900275e-06,1.3690950423499069,False
SpecDiv< Z500,24,-1.946904490068846e-06,-1.5481709851883352e-06,1.2575513355406314,False
SpecRes Z500,24,-1.0684805753650533e-05,-8.328287367476151e-06,1.2829535392086877,False
SpecResLog Z500,24,-0.01829485163267636,-0.017453839633231712,1.0481849276215063,True
SpecDivW1 Z500,24,-0.0011860650651259904,-0.0011101589392063492,1.0683741068408694,True
SpecDiv> T850,24,-4.0543879246494425e-06,-2.624442640808411e-06,1.5448567484791984,False
SpecRes T850,24,-4.600396399231006e-06,-5.731220699090045e-06,0.8026904983717376,True
SpecResLog T850,24,-0.008211418749819115,-0.006977740398819621,1.1768019846665816,True
SpecDivW1 T850,24,-0.005070924277923885,-0.004782403999228824,1.0603295494779583,True
|RQE| T850,24,-8.859804984240327e-05,0.00012369687683531084,-0.7162513081099218,False
SpecDiv> Q700,24,-0.0002801066730171442,-0.0002571952238213271,1.0890819388299904,True
SpecDiv< Q700,24,-0.0002414113162861516,-0.00022479477047454566,1.0739187383075155,True
SpecRes Q700,24,-7.877467032813001e-05,-8.491596381645649e-05,0.9276779864196005,True
SpecResLog Q700,24,-0.012131397776792556,-0.01216431662808535,0.9972938182801991,True
SpecDivW1 Q700,24,-0.07217402264588905,-0.07356409982545867,0.9811038647537621,True
|RQE| Q700,24,-0.00804156048495012,-0.0073664582916535435,1.0916454239700903,True
Vag/Vg 850hPa,24,0.004960699627796808,0.0049454599618911745,1.0030815467161938,True
|Vag| 850hPa,24,0.05408679942289988,0.05353499054908752,1.0103074431909425,True
Vag/Vg 500hPa,24,0.005121294098595778,0.005060474574565888,1.0120185415683285,True
|Vag| 500hPa,24,0.08685291310151419,0.08562683463096618,1.0143188578187219,True
Vag/Vg 250hPa,24,0.0037103590245048204,0.003607754036784172,1.028440128310994,True
|Vag| 250hPa,24,0.10233811537424724,0.0991944670677185,1.0316917707152216,True
div/vort 850hPa,24,0.005952471246321996,0.005879290401935577,1.0124472239647027,True
div/vort 500hPa,24,0.00787726603448391,0.007725739479064941,1.0196132105968072,True
div/vort 250hPa,24,0.006204518489539623,0.0062102749943733215,0.9990730676437173,True
HypsRel 600-500,24,5.768959581044677e-06,4.023439552003382e-06,1.4338377665378748,False
neg-q fraction,24,0.0010032165030982774,0.0011002760937117273,0.911786149705367,True
|neg-q mass|,24,59832827861.333336,68366585164.8,0.8751764874185869,True
DKE<1000km 500hPa,24,0.007299352437257767,0.007172662019729614,1.0176629565396598,True
DKEpert<1000km 500hPa,24,0.04318618422646144,0.044536564592272045,0.9696792876106811,True
