metric,lead,sum_oat,full,ratio,additive_ok
RMSE Z500,24,3.984127998352051,2.931874910990397,1.3589010852465733,False
RMSE T850,24,0.010210985938707987,0.008437082171440125,1.2102508582022113,False
RMSE Q700,24,3.263072964424888e-06,2.725492474079753e-06,1.1972415977874407,True
RMSE U500,24,0.004434764385223389,0.005539971093336741,0.8005031633752292,True
RMSE MSLP,24,1.086242357889811,0.7745329538981119,1.4024482140145373,False
RMSE T2M,24,0.01606119175752004,0.015112407505512238,1.062781807045749,True
SpecDiv> Z500,24,0.0004530421194128091,7.454040087395697e-06,60.77806318467139,False
SpecDiv< Z500,24,0.00040689317923655227,1.738773971737828e-05,23.40115425295218,False
SpecRes Z500,24,1.5425037114861578e-05,1.4541060030145067e-05,1.0607917911681775,True
SpecResLog Z500,24,6.762951427979077,0.08943231406710378,75.62089272234005,False
|RQE| Z500,24,0.0007018925389274955,0.0005337599044044813,1.3149967487921383,False
SpecResLog T850,24,-0.16629566817042846,0.003513102898929738,-47.335837564305386,False
SpecDivW1 T850,24,-0.0021830367820174666,0.0008997378281325359,-2.42630321162388,False
|RQE| T850,24,0.0007679458600856984,0.0005914565845159814,1.2983976849528982,False
SpecDiv> Q700,24,0.000441116513684392,0.00048791444472347695,0.9040857848231826,True
SpecDiv< Q700,24,0.00039519229903817177,0.0004388414721082275,0.900535441966408,True
SpecRes Q700,24,0.00023296428480534814,0.00023533592775493162,0.9899223081991407,True
SpecResLog Q700,24,0.005783451989310453,0.005741392114338492,1.0073257276518217,True
SpecDivW1 Q700,24,0.17535965129919395,0.16368231949160153,1.0713414365330496,True
|RQE| Q700,24,-0.006528504037608703,-0.008412527735345066,0.7760454696843762,False
Vag/Vg 850hPa,24,0.020192496478557587,0.0230589397251606,0.875690587651985,True
|Vag| 850hPa,24,0.24637305736541748,0.2886429776748021,0.8535563877219705,True
Vag/Vg 500hPa,24,0.04985732212662697,0.05340843771894773,0.9335102140413118,True
|Vag| 500hPa,24,0.9598843852678934,1.024118572473526,0.937278564287249,True
Vag/Vg 250hPa,24,0.03986841688553493,0.03966103804608186,1.0052287799228077,True
|Vag| 250hPa,24,1.259185751279195,1.2479362189769745,1.009014509019894,True
div/vort 850hPa,24,0.004995194574197133,0.005085908497373263,0.9821636737619284,True
div/vort 500hPa,24,0.010434865951538086,0.009848422991732756,1.05954688992315,True
div/vort 250hPa,24,0.010631479322910309,0.010839327238500118,0.9808246479678595,True
HypsRel 600-500,24,3.933338908533767e-05,7.036006858504617e-05,0.5590299992074952,False
LapseW1 mean,24,0.0013050445510695379,0.0010716873803175986,1.2177474280631941,False
|DryAir Md err|,24,-20386778098346.668,-31336081391616.0,0.6505847953216375,False
neg-q fraction,24,0.0008758767184341801,0.0010754120189157372,0.8144568807379198,True
|neg-q mass|,24,13092505194.666666,19011905314.0,0.6886477172293509,False
DKE<1000km 500hPa,24,0.0016025938093662262,0.0011483241493503253,1.3955935789323146,False
DKEpert<1000km 500hPa,24,0.009532186845414495,0.005999269846749182,1.5888911632437557,False
