group,metric,lead,fp32_mean,group_mean,mean_delta,ci_lo,ci_hi,rel_pct,svr,svr_ci_lo,svr_ci_hi,distortion,share,norm,rank,significant,lag1_autocorr,n,n_eff
enc2_attn,SpecDiv> T850,24,0.0002900640295896058,0.0002901909865613561,1.2695697175028423e-07,-1.1450902093201876e-07,4.388882795562187e-07,0.043768602377174455,0.004978972258484491,-0.004490791098012031,0.01721222976854366,0.004978972258484491,0.017800503038104633,colmax,18,False,-0.2615023619088733,12,20.498411317922898
enc2_mlp,SpecDiv> T850,24,0.0002900640295896058,0.00029010932727639255,4.5297686786701284e-08,-3.7564514059340577e-07,5.447250562914024e-07,0.015616444014375125,0.0017764753110850744,-0.014731973425830287,0.021362914587400146,0.0017764753110850744,0.00635114086410133,colmax,19,False,0.5081487799873291,12,3.9135493251545372
downsample,SpecDiv> T850,24,0.0002900640295896058,0.0002944533710736626,4.389341484056786e-06,2.7732686551947457e-06,5.8806161481091595e-06,1.5132319199547084,0.17214028643594323,0.10876147650007505,0.23062478775739922,0.17214028643594323,0.6154249376388153,colmax,2,True,-0.03889930994538931,12,12.971369023402008
dec0_attn,SpecDiv> T850,24,0.0002900640295896058,0.0002908894081580608,8.25378568454956e-07,6.464885700552258e-07,1.0489735965772222e-06,0.2845504730878678,0.03236952597741579,0.025353855021554343,0.04113842954220431,0.03236952597741579,0.11572545810455664,colmax,13,True,-0.07800707376813673,12,14.030568475277505
dec0_mlp,SpecDiv> T850,24,0.0002900640295896058,0.0002903093275866316,2.4529799702577293e-07,-1.2124170704434314e-07,7.02099441696191e-07,0.08456684455939964,0.009620046110231832,-0.004754832189384958,0.027534790683087933,0.009620046110231832,0.034392973312932514,colmax,17,False,0.03005152198418185,12,11.299805386209176
dec1_attn,SpecDiv> T850,24,0.0002900640295896058,0.00029107678831981804,1.0127587302122265e-06,6.603463286107096e-07,1.543701819173293e-06,0.3491500589180665,0.0397181624037387,0.025897325730262193,0.060540578647022274,0.0397181624037387,0.1419978328521322,colmax,11,True,-0.24688102761219013,12,19.86747496734351
dec1_mlp,SpecDiv> T850,24,0.0002900640295896058,0.0002888920826080721,-1.1719469815337409e-06,-1.6366769462668647e-06,-6.199155905051169e-07,-0.4040304422412729,-0.04596117431777092,-0.06418685795052123,-0.024311721405879377,0.04596117431777092,-0.164317449586948,colmax,9,True,0.531067012302256,12,3.6753426252136077
dec2_attn,SpecDiv> T850,24,0.0002900640295896058,0.00028959772316738963,-4.6630642221619684e-07,-8.934148354455829e-07,4.5152167634417616e-08,-0.16075982357272833,-0.018287508816249017,-0.03503775822371948,0.0017707683710698092,0.018287508816249017,-0.06538033139033604,colmax,14,False,-0.18388975114102263,12,17.40779145165124
dec2_mlp,SpecDiv> T850,24,0.0002900640295896058,0.00029037491306856583,3.1088347896002233e-07,-1.0593412298476322e-07,1.068371087361204e-06,0.10717753573232527,0.01219216397511177,-0.004154502523937521,0.04189915632361825,0.01219216397511177,0.04358864452603034,colmax,16,False,0.26818189782827423,12,6.924729994253447
upsample,SpecDiv> T850,24,0.0002900640295896058,0.0002928819861457062,2.8179565561003983e-06,2.066470127222904e-06,3.3557834588767325e-06,0.9714946593299955,0.11051403735460448,0.08104239802338166,0.13160642158425595,0.11051403735460448,0.3951027150897659,colmax,4,True,0.22402658261391234,12,7.607417306859407
decoder_io,SpecDiv> T850,24,0.0002900640295896058,0.00029175633972045034,1.6923101308445136e-06,-1.2737147092896824e-06,5.196678284846705e-06,0.583426401832334,0.06636866867619051,-0.04995228001539639,0.20380225410080785,0.06636866867619051,0.23727701763999876,colmax,7,False,0.1095232714970953,12,9.630911776745759
decoder_heads,SpecDiv> T850,24,0.0002900640295896058,0.00028293181700670783,-7.132212582898016e-06,-8.701731803739677e-06,-5.560055979003664e-06,-2.4588407576730407,-0.2797096378583379,-0.3412627180239518,-0.21805312534967655,0.2797096378583379,-1.0,colmax,1,True,0.23630729512103443,12,7.412649342694691
film,SpecDiv> T850,24,0.0002900640295896058,0.00028908220944382873,-9.818201457771163e-07,-1.2060235045889082e-06,-6.32601889568226e-07,-0.3384839365178215,-0.03850481939865989,-0.04729758035060389,-0.02480925005851847,0.03850481939865989,-0.13765996657634333,colmax,12,True,-0.07922556871279295,12,14.065015691681326
cond_embed,SpecDiv> T850,24,0.0002900640295896058,0.00028855696533961844,-1.5070642499874036e-06,-3.5861593156975384e-06,1.1359782850680251e-06,-0.5195626124754794,-0.05910373403675816,-0.14064125428640584,0.04455056141949779,0.05910373403675816,-0.2113038881652405,colmax,8,False,0.2508106792518156,12,7.1875560371421106
encoder_io,SpecDiv< T850,24,0.000277010774880182,0.0002744090027893738,-2.601772090808178e-06,-8.313131305233886e-06,1.669838093221186e-06,-0.9392313681421042,-0.1060843820379169,-0.3389587429396475,0.0680858030757481,0.1060843820379169,-0.512976910517166,colmax,6,False,0.3710121962556431,12,5.505314734286205
enc0_attn,SpecDiv< T850,24,0.000277010774880182,0.0002779916758299805,9.809009497985244e-07,2.5026565708685666e-07,2.0333086771036808e-06,0.35410209231853973,0.03999515232998714,0.010204305623528122,0.08290591449763594,0.03999515232998714,0.19339877636811,colmax,10,True,0.1587962966649177,12,8.711146617462775
enc0_mlp,SpecDiv< T850,24,0.000277010774880182,0.0002768211306829471,-1.896441972348839e-07,-9.542686105608785e-07,5.91489636766103e-07,-0.06846094608302238,-0.0077325325849314595,-0.038909248126374814,0.024117336341582817,0.0077325325849314595,-0.03739108999545005,colmax,17,False,0.29443044795239187,12,6.54097301092125
enc1_attn,SpecDiv< T850,24,0.000277010774880182,0.00028084970108466223,3.838926204480231e-06,2.973807446930247e-06,4.366610907406235e-06,1.3858400295586757,0.15652797396444845,0.12125371258377826,0.17804373463331563,0.15652797396444845,0.7568996958015448,colmax,4,True,0.10468100900018318,12,9.725728789093377
