group,metric,lead,fp32_mean,group_mean,mean_delta,ci_lo,ci_hi,rel_pct,svr,svr_ci_lo,svr_ci_hi,distortion,share,norm,rank,significant,lag1_autocorr,n,n_eff
b18-23_mlp,SpecDiv> Z500,120,0.0028864533402762995,0.003021154557548774,0.0001347012172724741,7.633752235657691e-05,0.00017766666296665783,4.6666687935991416,0.11298288003051132,0.06402936294772497,0.14902086019593172,0.11298288003051132,-0.2334462841859073,share,4,True,0.04360211454385182,48,43.989081530330786
adaln,SpecDiv> Z500,120,0.0028864533402762995,0.0022212086514628027,-0.000665244688813497,-0.0007764146305210792,-0.0005657095624277038,-23.047131215702166,-0.5579850159417171,-0.6512306483218586,-0.474498277878171,0.5579850159417171,1.1529138624173076,share,1,True,-0.06783995311407114,48,54.98660656043736
head,SpecDiv> Z500,120,0.0028864533402762995,0.0028128054254921153,-7.364791478418435e-05,-0.00012453742237994447,-1.5492888572528813e-05,-2.5515020027011612,-0.06177340998876919,-0.10445782849608796,-0.012994917242472457,0.06177340998876919,0.12763679788899354,share,6,True,-0.2130296268575844,48,73.9868031583791
embed,SpecDiv< Z500,120,0.002530009655553537,0.0022306835586884213,-0.0002993260968651157,-0.00038483885461270496,-0.00021540629213632215,-11.831025870121692,-0.29216176119098847,-0.37562778092495197,-0.2102505673286748,0.29216176119098847,-0.5138391633495185,share,4,True,0.023142491122309455,48,45.82857308046634
b0-5_attn,SpecDiv< Z500,120,0.002530009655553537,0.0025431037587016667,1.3094103148129458e-05,-9.818035899418949e-06,4.047412448926478e-05,0.5175515089196218,0.01278069729649361,-0.009583042340284792,0.039505380978443624,0.01278069729649361,0.02247803675293662,share,11,False,0.15779434035399503,48,34.91628025288848
b0-5_mlp,SpecDiv< Z500,120,0.002530009655553537,0.0025131637764085704,-1.6845879144966602e-05,-3.8593150202359544e-05,7.538852211534194e-06,-0.6658424843552986,-0.01644267496669976,-0.037669427594583346,0.007358410651621006,0.01644267496669976,-0.028918535792211254,share,9,False,-0.05844057178505254,48,53.95851384760844
b6-11_attn,SpecDiv< Z500,120,0.002530009655553537,0.002605975118058268,7.596546250473087e-05,1.8162498660482623e-05,0.00016072217155548666,3.00257599167583,0.07414723790378848,0.017727781345663194,0.15687530487945123,0.07414723790378848,0.13040636986116147,share,7,True,-0.06838622130163698,48,55.04699457550937
b6-11_mlp,SpecDiv< Z500,120,0.002530009655553537,0.0025441484273566553,1.4138771803118289e-05,-2.2273575632425493e-05,4.9710944100903964e-05,0.5588426025206172,0.013800361927473297,-0.021740460163493742,0.04852111837589496,0.013800361927473297,0.024271370756482658,share,10,False,-0.07895532312413137,48,56.22947161002717
b12-17_attn,SpecDiv< Z500,120,0.002530009655553537,0.002634493822066967,0.00010448416651342995,7.065985755616566e-05,0.00013811662590039,4.129793192056812,0.10198335001472374,0.06896862199895827,0.13481082035756708,0.10198335001472374,0.17936310020013355,share,6,True,0.009134568375356263,48,47.131019200495736
b12-17_mlp,SpecDiv< Z500,120,0.002530009655553537,0.00241017004736932,-0.00011983960818421717,-0.00017016223349249535,-6.673535541873816e-05,-4.73672532913704,-0.11697126095662976,-0.16608942002060884,-0.06513805236845492,0.11697126095662976,-0.20572307142755106,share,5,True,-0.03268003774413952,48,51.243273938150736
b18-23_attn,SpecDiv< Z500,120,0.002530009655553537,0.0025819365352314585,5.1926879677921534e-05,6.895522650059624e-07,9.109139731056833e-05,2.0524380040976773,0.05068401578994491,0.0006730479109149001,0.08891113520113961,0.05068401578994491,0.08914045480330425,share,8,True,0.05916000077321182,48,42.637863901504716
b18-23_mlp,SpecDiv< Z500,120,0.002530009655553537,0.0032061128804343753,0.0006761032248808382,0.0005926076421019389,0.0007525428820372326,26.72334563612227,0.6599207720171006,0.5784236464011412,0.734530854778148,0.6599207720171006,1.1606349030343073,share,1,True,0.37319356000582177,48,21.91002783292473
adaln,SpecDiv< Z500,120,0.002530009655553537,0.0020219399957568385,-0.0005080696597966986,-0.0006057334129460893,-0.0004220915396217606,-20.08172809465183,-0.49590907097151693,-0.5912352534309967,-0.41198882720633706,0.49590907097151693,-0.8721795114004157,share,2,True,-0.12468245211044211,48,61.6744835419576
head,SpecDiv< Z500,120,0.002530009655553537,0.003036311575366805,0.0005063019198132679,0.0004386969158683011,0.0005771386103030333,20.011857215718603,0.4941836416411115,0.4281967556838011,0.5633248640977584,0.4941836416411115,0.869144914538937,share,3,True,-0.010728778380233471,48,49.04113280766019
embed,SpecRes Z500,120,0.0011157020435348386,0.0009323633979268683,-0.00018333864560797034,-0.00020954699713608232,-0.0001497492939051881,-16.432581321362925,-0.43305496231275786,-0.4949603868109556,-0.3537152497959443,0.43305496231275786,0.8335626292832796,share,3,True,0.09116513344097962,48,39.97935074892363
b0-5_attn,SpecRes Z500,120,0.0011157020435348386,0.0010903650036198087,-2.533703991502989e-05,-3.2182100312638795e-05,-1.8531191153670084e-05,-2.2709503905501025,-0.059847343309069954,-0.07601571502734672,-0.04377159141789927,0.059847343309069954,0.11519671447223542,share,8,True,0.08357471877244528,48,40.59564397068621
b0-5_mlp,SpecRes Z500,120,0.0011157020435348386,0.0011131366603270483,-2.565383207790243e-06,-1.2078730848467481e-05,9.036561899241247e-06,-0.22993443658688942,-0.006059562208956827,-0.028530560564704162,0.021344806817655996,0.006059562208956827,0.011663703332778658,share,10,False,0.17760530513894326,48,33.52137187312786
b6-11_attn,SpecRes Z500,120,0.0011157020435348386,0.0011238812597487897,8.179216213951198e-06,-2.3518073567174726e-05,4.6667545636106866e-05,0.7331004062731016,0.019319713841752902,-0.055550854695845746,0.11023105439475651,0.019319713841752902,-0.03718740776211557,share,9,False,0.5316335464351194,48,14.678177964592262
b6-11_mlp,SpecRes Z500,120,0.0011157020435348386,0.0011131890314572956,-2.513012077542953e-06,-1.9772619983389934e-05,1.7090090705096365e-05,-0.22524042974601602,-0.0059358590051925095,-0.046703907805890135,0.04036764077576111,0.0059358590051925095,0.0114255941393639,share,11,False,0.17171296963522875,48,33.93132830977043
b12-17_attn,SpecRes Z500,120,0.0011157020435348386,0.0011833725014488057,6.767045791396716e-05,5.000210694561247e-05,8.946319773410018e-05,6.065280448852571,0.15984097354074775,0.11810745337997271,0.21131650446443187,0.15984097354074775,-0.30766871128842765,share,5,True,0.38525032762816974,48,21.301553723052727
b12-17_mlp,SpecRes Z500,120,0.0011157020435348386,0.001031712423961532,-8.39896195733066e-05,-0.00012343535508989588,-4.4112729483458706e-05,-7.527961435582327,-0.1983876417236931,-0.29156042289532935,-0.10419645209346748,0.1983876417236931,0.3818649793766354,share,4,True,0.49862483645856,48,16.05872748436503
b18-23_attn,SpecRes Z500,120,0.0011157020435348386,0.0010585495098591007,-5.715253367573799e-05,-0.00010202904462251657,-1.2160782383337738e-05,-5.122562426672957,-0.13499711550148688,-0.24099765724400973,-0.028724370354359326,0.13499711550148688,0.2598481955780209,share,6,True,0.6502288501884875,48,10.173749652380016
b18-23_mlp,SpecRes Z500,120,0.0011157020435348386,0.0011485428064285468,3.284076289370811e-05,4.274874133140353e-06,6.32716861218796e-05,2.9435065646792133,0.07757150866963049,0.010097464451534045,0.14945085668170793,0.07757150866963049,-0.14931294258540123,share,7,True,0.5331066918825718,48,14.617951189109489
adaln,SpecRes Z500,120,0.0011157020435348386,0.0008486057364886316,-0.00026709630704620696,-0.0002970450591116484,-0.00022992330042749624,-23.93975242708845,-0.6308947074317403,-0.7016351432738716,-0.543090224492886,0.6308947074317403,1.2143729939478263,share,1,True,-0.18953985459417716,48,70.45122865595047
head,SpecRes Z500,120,0.0011157020435348386,0.000909290905231804,-0.00020641113830303462,-0.00030129217974111575,-0.00012021332557499896,-18.50056110402645,-0.4875533329175425,-0.7116670525750045,-0.2839498295830614,0.4875533329175425,0.938463413355511,share,2,True,0.5691982705196836,48,13.177737576913675
embed,SpecResLog Z500,120,1.000021723532328,0.8923262993072721,-0.10769542422505589,-0.11850046870656475,-0.09511823364149687,-10.76930847508478,-1.01078449157332,-1.1121961483011467,-0.8927402080682297,1.01078449157332,0.24542058302154998,share,3,True,0.24503577210212113,48,29.10621827187615
