metric,lead,sum_oat,full,ratio,additive_ok
RMSE Z500,168,48.06499226888021,46.39541778564453,1.0359857624507105,True
RMSE T850,168,0.36503899594148,0.33663019835948943,1.0843917085289319,True
RMSE Q700,168,0.00013228638757330677,0.00016717782418709248,0.7912914779011724,False
RMSE U500,168,0.949254184961319,0.9401615738868714,1.009671328128054,True
RMSE MSLP,168,49.49900118509928,47.19154510498047,1.0488955399740723,True
RMSE T2M,168,0.1924266169468562,0.16931436061859131,1.136504997236053,True
SpecDiv> Z500,168,-0.0022352490632329136,-0.0010361934546381235,2.1571735019437503,False
SpecDiv< Z500,168,0.001364198513329029,0.0016516462957952172,0.8259628691700054,True
SpecRes Z500,168,-0.0009890180287281207,-0.0003826975189440418,2.584333526533093,False
SpecResLog Z500,168,-0.6543329698819145,-0.5831099491415239,1.1221433810986208,True
SpecDivW1 Z500,168,-0.04383255912464921,-0.039050022442485746,1.1224720597589246,True
SpecDiv> T850,168,-0.0006159901386126876,-0.0004904383909888566,1.2559990203268645,False
SpecDiv< T850,168,0.0023501317142896974,0.0020867805229499935,1.1261997552897491,True
SpecRes T850,168,-0.000718538679696697,-0.0006352425421937369,1.1311249357061424,True
SpecResLog T850,168,-0.18284273633466422,-0.13960429490161533,1.3097214270056714,False
SpecDivW1 T850,168,-0.0960270523187141,-0.042509964219468635,2.258930443294417,False
SpecDiv> Q700,168,-0.02502525077822308,-0.024462555721402168,1.023002300463995,True
SpecDiv< Q700,168,-0.00866878874755154,-0.010942149395123123,0.7922382006057409,False
SpecRes Q700,168,-0.0034374953732670597,-0.002193516358966008,1.5671163605487974,False
SpecResLog Q700,168,-0.3726790694217835,-0.40818222064417836,0.9130213188453797,True
SpecDivW1 Q700,168,-1.1032926709540707,-0.8137274561677511,1.355850368070443,False
|RQE| Q700,168,-0.16523093109329542,-0.18310125819407402,0.9024019426352747,True
Vag/Vg 850hPa,168,0.10222884391744931,0.09201763644814491,1.1109701125072775,True
|Vag| 850hPa,168,1.1790382613738377,1.138292270898819,1.0357957191810192,True
Vag/Vg 500hPa,168,0.2045538785556952,0.16373855844140053,1.2492712804046204,False
|Vag| 500hPa,168,3.262294078866641,2.8070969581604004,1.1621593865445063,True
Vag/Vg 250hPa,168,0.17768926018228134,0.1604267068207264,1.1076039875383437,True
|Vag| 250hPa,168,4.726573844750722,4.4272521257400514,1.0676089164360922,True
div/vort 850hPa,168,0.0273143562177817,0.028150366991758345,0.970301958257901,True
div/vort 500hPa,168,0.11777890225251515,0.0981470812112093,1.2000245019926656,False
div/vort 250hPa,168,0.13293951470404863,0.11440174542367458,1.1620409654740966,True
HypsRel 600-500,168,0.0076465338904641526,0.006927027922041115,1.1038693616541722,True
neg-q fraction,168,0.07307429176459361,0.058866297661734276,1.2413604161842025,False
|neg-q mass|,168,14434173641301.334,23803363998924.8,0.6063921738941322,False
DKE<1000km 500hPa,168,0.32197610661387444,0.2312231183052063,1.3924909800276866,False
DKEpert<1000km 500hPa,168,6.1324114046389395,6.8815981388092045,0.8911318680547213,True
