metric,lead,sum_oat,full,ratio,additive_ok
RMSE T850,120,0.028082619110743206,0.00851116826136907,3.299502283159651,False
RMSE Q700,120,4.601587230960528e-06,5.371238027388851e-06,0.8567088644175247,True
RMSE U500,120,0.10561211903889973,0.04676856597264608,2.258185959789102,False
RMSE MSLP,120,9.312334696451822,3.91549015045166,2.3783317895404807,False
RMSE T2M,120,0.04011137286822001,0.015812257925669353,2.536726447087856,False
SpecRes Z500,120,4.316181851512131e-05,1.1647257300258692e-05,3.705749551369717,False
SpecResLog Z500,120,7.189582897269259,0.08007420250911516,89.78650641510716,False
SpecRes T850,120,1.3205589008672785e-05,-2.1818243415812805e-05,-0.6052544541281455,False
SpecResLog T850,120,-0.17077359680154303,0.014636620093036864,-11.667556834571789,False
SpecDivW1 T850,120,0.0007414879983781646,-0.004155520040993544,-0.1784344657379831,False
|RQE| T850,120,0.001594134916861852,0.0013251963767591708,1.2029424052308253,False
SpecDiv> Q700,120,0.0015438005017737548,0.001989395677810535,0.7760148064023202,False
SpecDiv< Q700,120,0.0012052862827355664,0.0016228869014109175,0.7426803936168969,False
SpecRes Q700,120,0.00045782533804109943,0.00046893693979654927,0.9763046993903474,True
SpecResLog Q700,120,0.03277624305106849,0.02263754834260041,1.4478707037982823,False
SpecDivW1 Q700,120,0.4627967732555992,0.4151763166537552,1.1146993570964165,True
|RQE| Q700,120,-0.010418487091859182,-0.01612651371397078,0.6460470797748059,False
Vag/Vg 850hPa,120,0.021414384245872498,0.02374253546198209,0.9019417610289532,True
|Vag| 850hPa,120,0.2666599949200948,0.30468863248825073,0.8751885252246081,True
Vag/Vg 500hPa,120,0.05279973397652308,0.05719756490240494,0.9231115706868677,True
|Vag| 500hPa,120,0.9940010706583658,1.0921238760153453,0.9101541432140609,True
Vag/Vg 250hPa,120,0.03985784947872162,0.042435730497042336,0.9392521116491588,True
|Vag| 250hPa,120,1.213387926419576,1.3102982143561046,0.9260395176649527,True
div/vort 850hPa,120,0.004505264262358348,0.0051323094715674715,0.8778239674199506,True
div/vort 500hPa,120,0.011680306245883306,0.01097282643119494,1.064475622495682,True
div/vort 250hPa,120,0.013095181435346603,0.01324643474072218,0.9885815837743425,True
HypsRel 600-500,120,5.335857451584652e-05,9.079947652604109e-05,0.5876528869694904,False
|DryAir Md err|,120,-78523455417002.67,-106068512342016.0,0.7403088219414751,False
neg-q fraction,120,0.0009060979441907573,0.0010673899303886476,0.8488912237169389,True
|neg-q mass|,120,23302186181.333332,20503006366.666668,1.1365253350951259,True
DKE<1000km 500hPa,120,0.00940541923046112,0.004880061993996303,1.92731552222741,False
DKEpert<1000km 500hPa,120,0.6406759414045761,0.3028081099813183,2.115781976394564,False
