tag,family,lead,value,floor_value,removed_pct
W8A8_knee,wind_balance,120,3.7326164968175726,6.426822708421679,41.92127796015955
W8A8_rmse_knee,wind_balance,120,6.299382587202678,6.426822708421679,1.982941291534368
W8A8_probe_divergent,wind_balance,120,6.316530427786316,6.426822708421679,1.7161245243444645
W8A8_probe_rmse_favoured,wind_balance,120,6.077115781859516,6.426822708421679,5.4413657016539325
W8A8_span1,wind_balance,120,0.4309074125614886,6.426822708421679,93.29517193625352
W8A8_rmse_span1,wind_balance,120,3.3719842890831813,6.426822708421679,47.53263872263742
