pair,family,lead,physics,rmse,ratio,cost_excess_pct
W8A8_knee|W8A8_rmseup_knee,wind_balance,120,3.7326164968175726,3.455052163555115,0.9256381325273816,417.58368106243626
W8A8_span1|W8A8_rmseup_span1,wind_balance,120,0.4309074125614886,3.15005883572428,7.310291593730197,25.059692376034185
W4W8_span1|W4W8_rmseup_span1,wind_balance,120,0.46823447347431935,0.07946806690841068,0.16971853080093466,7.0214584286215285
