card,scheme,metric,block,order,lead,fp32_mean,quant_mean,pct_diff,sigma,floor_measured,at_floor
rmse,W8,U 50,U-WIND,15,24,1.35766120399119,1.3739870269822618,1.2024960971911092,0.0,False,False
rmse,W8,U 250,U-WIND,16,24,1.9556475869914776,1.9779761573378714,1.1417481602983257,0.0,False,False
rmse,W8,U 500,U-WIND,17,24,1.4937444721965558,1.4992753797137865,0.37027132954658004,0.0,False,False
rmse,W8,U 700,U-WIND,18,24,1.3024410634198684,1.3082477256728675,0.4458291753910394,0.0,False,False
rmse,W8,U 850,U-WIND,19,24,1.1769433643912455,1.182833675281442,0.5004753047945593,0.0,False,False
rmse,W8,V 50,V-WIND,20,24,1.4104950655379487,1.420679736404462,0.722063558771054,0.0,False,False
rmse,W8,V 250,V-WIND,21,24,1.9554264309033567,1.9838873521010763,1.4554841209020264,0.0,False,False
rmse,W8,V 500,V-WIND,22,24,1.508272510191017,1.5191226171257257,0.7193731146989176,0.0,False,False
rmse,W8,V 700,V-WIND,23,24,1.294900198726825,1.3012009283592272,0.4865803278582601,0.0,False,False
rmse,W8,V 850,V-WIND,24,24,1.177855634677086,1.1836099990520006,0.48854581202492464,0.0,False,False
rmse,W8,T2M,SURFACE,25,24,0.6429695886306454,0.658083884963795,2.3507015884435667,0.0,False,False
rmse,W8,U10,SURFACE,26,24,0.764578099787251,0.768418343707263,0.5022696727882483,0.0,False,False
rmse,W8,V10,SURFACE,27,24,0.7985736800407583,0.8024445056516794,0.4847174040000216,0.0,False,False
rmse,W8,MSLP,SURFACE,28,24,43.65641215150073,44.42972720902528,1.7713664944359506,0.0,False,False
rmse,W8,Z 50,GEOPOTENTIAL,0,72,144.3464976349069,143.84586035508482,-0.34683022312625816,0.0,False,False
rmse,W8,Z 250,GEOPOTENTIAL,1,72,196.13264383347462,203.83038895726145,3.9247648802014625,0.0,False,False
rmse,W8,Z 500,GEOPOTENTIAL,2,72,132.39805283201113,134.12114823878457,1.3014507161670505,0.0,False,False
rmse,W8,Z 700,GEOPOTENTIAL,3,72,101.27481620309194,103.26558073679149,1.9657054027206111,0.0,False,False
rmse,W8,Z 850,GEOPOTENTIAL,4,72,96.81737527619292,98.06117352692007,1.2846849516204544,0.0,False,False
rmse,W8,T 50,TEMPERATURE,5,72,1.1813707523560006,1.2331730845195579,4.3849343705393204,0.0,False,False
rmse,W8,T 250,TEMPERATURE,6,72,1.0731197945282513,1.1030191693463314,2.7862103532647944,0.0,False,False
rmse,W8,T 500,TEMPERATURE,7,72,0.9323834659750437,0.9446600263954859,1.3166857702269372,0.0,False,False
rmse,W8,T 700,TEMPERATURE,8,72,0.975843445212285,0.9986186346698647,2.3338978777097896,0.0,False,False
rmse,W8,T 850,TEMPERATURE,9,72,1.1626849216278539,1.1750705953957328,1.0652648484112066,0.0,False,False
rmse,W8,Q 50,HUMIDITY,10,72,4.164506494149744e-08,4.6447347516490344e-08,11.53145656451516,0.0,False,False
rmse,W8,Q 250,HUMIDITY,11,72,4.886144637323571e-05,4.882892219384184e-05,-0.06656409461444988,0.0,False,False
rmse,W8,Q 500,HUMIDITY,12,72,0.0005740828550025078,0.0005772290310823297,0.5480351925521605,0.0,False,False
rmse,W8,Q 700,HUMIDITY,13,72,0.001050012194020499,0.0010494831001509812,-0.05038930714622692,0.0,False,False
rmse,W8,Q 850,HUMIDITY,14,72,0.0013243646055562236,0.0013403144162299077,1.2043368273939425,0.0,False,False
rmse,W8,U 50,U-WIND,15,72,2.070583348077122,2.126446050623854,2.6979209795447225,0.0,False,False
rmse,W8,U 250,U-WIND,16,72,4.083127468289444,4.152759110667879,1.7053506881480263,0.0,False,False
rmse,W8,U 500,U-WIND,17,72,3.0134703019279248,3.0402442597283272,0.8884759137421508,0.0,False,False
rmse,W8,U 700,U-WIND,18,72,2.450365496103121,2.4792584688797743,1.1791291063558724,0.0,False,False
rmse,W8,U 850,U-WIND,19,72,2.3254828149198343,2.339791452166132,0.6152974837954661,0.0,False,False
rmse,W8,V 50,V-WIND,20,72,1.9982616578024204,2.017649022903369,0.9702115348732557,0.0,False,False
rmse,W8,V 250,V-WIND,21,72,4.108676655494193,4.183532161895939,1.8218884735465297,0.0,False,False
rmse,W8,V 500,V-WIND,22,72,3.0397704491219346,3.0691689282132817,0.9671282612750938,0.0,False,False
rmse,W8,V 700,V-WIND,23,72,2.430052790875071,2.4521036005540884,0.9074210141367633,0.0,False,False
rmse,W8,V 850,V-WIND,24,72,2.319739233263413,2.3323327947033747,0.5428869443331908,0.0,False,False
rmse,W8,T2M,SURFACE,25,72,1.1102777183365693,1.1333623474113408,2.079176110041832,0.0,False,False
rmse,W8,U10,SURFACE,26,72,1.5878801573115704,1.59890651211016,0.69440724149222,0.0,False,False
rmse,W8,V10,SURFACE,27,72,1.6464778823925184,1.657091976690556,0.6446545326569614,0.0,False,False
rmse,W8,MSLP,SURFACE,28,72,132.32925688549093,135.29932500126702,2.244453105594169,0.0,False,False
rmse,W8,Z 50,GEOPOTENTIAL,0,120,250.2205298885606,243.4072973105088,-2.7228911157234714,0.0,False,False
rmse,W8,Z 250,GEOPOTENTIAL,1,120,412.1588945808459,419.57218461315307,1.798648562430335,0.0,False,False
rmse,W8,Z 500,GEOPOTENTIAL,2,120,296.55872697282945,298.390685484205,0.6177388640946619,0.0,False,False
rmse,W8,Z 700,GEOPOTENTIAL,3,120,228.49773662605452,230.74886351699288,0.9851856408636656,0.0,False,False
rmse,W8,Z 850,GEOPOTENTIAL,4,120,216.8800356999387,218.83999356323616,0.9037059851876514,0.0,False,False
rmse,W8,T 50,TEMPERATURE,5,120,1.5453475234321248,1.642400120980294,6.280308867523939,0.0,False,False
rmse,W8,T 250,TEMPERATURE,6,120,1.8183749540679492,1.8557568811088365,2.055787611749649,0.0,False,False
rmse,W8,T 500,TEMPERATURE,7,120,1.6295631149489258,1.6485496541602143,1.1651306437359767,0.0,False,False
rmse,W8,T 700,TEMPERATURE,8,120,1.6489501235349433,1.674052719494593,1.5223380987313186,0.0,False,False
rmse,W8,T 850,TEMPERATURE,9,120,1.8503537069365565,1.8585730927500979,0.4442061959683005,0.0,False,False
rmse,W8,Q 50,HUMIDITY,10,120,6.148399990738396e-08,6.900659571089099e-08,12.235046215013083,0.0,False,False
rmse,W8,Q 250,HUMIDITY,11,120,5.685410668306393e-05,5.69136474976775e-05,0.10472561805514832,0.0,False,False
rmse,W8,Q 500,HUMIDITY,12,120,0.0007394661669176622,0.0007459571999306864,0.8777998647430877,0.0,False,False
rmse,W8,Q 700,HUMIDITY,13,120,0.0013761155275025655,0.0013815189579215515,0.39265819700417054,0.0,False,False
rmse,W8,Q 850,HUMIDITY,14,120,0.001714780662538554,0.0017396543355822213,1.4505454596650564,0.0,False,False
rmse,W8,U 50,U-WIND,15,120,2.663229728027322,2.755442239302835,3.4624317348626037,0.0,False,False
rmse,W8,U 250,U-WIND,16,120,6.70423650323897,6.79767937987627,1.3937884886989715,0.0,False,False
rmse,W8,U 500,U-WIND,17,120,4.839270417520244,4.885431653038077,0.9538883247918716,0.0,False,False
rmse,W8,U 700,U-WIND,18,120,3.822333091437165,3.8723976032704335,1.3097893520955473,0.0,False,False
rmse,W8,U 850,U-WIND,19,120,3.6705361159474994,3.6957481643135472,0.6868764553632432,0.0,False,False
rmse,W8,V 50,V-WIND,20,120,2.4477410071290158,2.4628808412333507,0.6185227138100137,0.0,False,False
rmse,W8,V 250,V-WIND,21,120,6.933698247825532,7.046050733341857,1.6203832572546577,0.0,False,False
rmse,W8,V 500,V-WIND,22,120,4.979687404288038,5.027408403156187,0.9583131428502166,0.0,False,False
rmse,W8,V 700,V-WIND,23,120,3.8494186923415055,3.8915811566325758,1.0952943200217047,0.0,False,False
rmse,W8,V 850,V-WIND,24,120,3.681952716832183,3.710518579820063,0.7758345960633966,0.0,False,False
rmse,W8,T2M,SURFACE,25,120,1.6336285857171904,1.648922842850578,0.9362138534490186,0.0,False,False
rmse,W8,U10,SURFACE,26,120,2.5583393179057046,2.5720510742264127,0.5359631626946476,0.0,False,False
rmse,W8,V10,SURFACE,27,120,2.666562324041496,2.6906933520559284,0.9049489598225011,0.0,False,False
rmse,W8,MSLP,SURFACE,28,120,293.6827046237745,297.59201892871204,1.3311353523339446,0.0,False,False
rmse,W8,Z 50,GEOPOTENTIAL,0,168,417.5911808372509,415.8328747459293,-0.42105920144104814,0.0,False,False
rmse,W8,Z 250,GEOPOTENTIAL,1,168,713.8827643426354,720.5513521433433,0.9341292623654415,0.0,False,False
rmse,W8,Z 500,GEOPOTENTIAL,2,168,521.1740570883645,521.4307471259266,0.04925226689066464,0.0,False,False
rmse,W8,Z 700,GEOPOTENTIAL,3,168,399.58278615018213,401.02055606169307,0.3598177802810952,0.0,False,False
rmse,W8,Z 850,GEOPOTENTIAL,4,168,373.19953075331307,375.06156939498476,0.49893917013055034,0.0,False,False
rmse,W8,T 50,TEMPERATURE,5,168,1.9804015461354807,2.0911670404517504,5.593082601476223,0.0,False,False
rmse,W8,T 250,TEMPERATURE,6,168,2.576520572830281,2.6040311168148356,1.0677401249831517,0.0,False,False
rmse,W8,T 500,TEMPERATURE,7,168,2.471236411993068,2.4886754198432133,0.7056794633452627,0.0,False,False
rmse,W8,T 700,TEMPERATURE,8,168,2.482769836822342,2.5025492055800433,0.7966654203845485,0.0,False,False
rmse,W8,T 850,TEMPERATURE,9,168,2.7089409202284758,2.7231981002115506,0.5263008829986733,0.0,False,False
rmse,W8,Q 50,HUMIDITY,10,168,8.235163995410054e-08,9.249229463309175e-08,12.313846675844214,0.0,False,False
rmse,W8,Q 250,HUMIDITY,11,168,6.355880089136897e-05,6.370848114952358e-05,0.2354988704246143,0.0,False,False
rmse,W8,Q 500,HUMIDITY,12,168,0.000876982272741812,0.0008851524540167999,0.9316244499953825,0.0,False,False
rmse,W8,Q 700,HUMIDITY,13,168,0.0016558509678129307,0.0016623772761188709,0.3941362135120314,0.0,False,False
rmse,W8,Q 850,HUMIDITY,14,168,0.002020314654218452,0.0020523167362954207,1.5840147479080915,0.0,False,False
rmse,W8,U 50,U-WIND,15,168,3.4742501034836413,3.579727150512145,3.0359658598769745,0.0,False,False
rmse,W8,U 250,U-WIND,16,168,9.78814979543497,9.91696917933676,1.3160749129714953,0.0,False,False
rmse,W8,U 500,U-WIND,17,168,6.860537155124971,6.924130968342183,0.9269509337137812,0.0,False,False
rmse,W8,U 700,U-WIND,18,168,5.321457957743922,5.379918919859784,1.0985891945418442,0.0,False,False
rmse,W8,U 850,U-WIND,19,168,5.101367520495092,5.126403157629397,0.49076325188731945,0.0,False,False
rmse,W8,V 50,V-WIND,20,168,3.224135694495979,3.253204857955825,0.9016110429058788,0.0,False,False
rmse,W8,V 250,V-WIND,21,168,10.300676437418044,10.43135910202008,1.2686804152717623,0.0,False,False
rmse,W8,V 500,V-WIND,22,168,7.17014364955375,7.2243452183342844,0.7559342103823536,0.0,False,False
rmse,W8,V 700,V-WIND,23,168,5.4225629070742265,5.475846840978605,0.9826337622540904,0.0,False,False
rmse,W8,V 850,V-WIND,24,168,5.140942626376395,5.1741633998390295,0.6462000430074853,0.0,False,False
rmse,W8,T2M,SURFACE,25,168,2.2556191079040175,2.2634771974255545,0.34837838950739086,0.0,False,False
rmse,W8,U10,SURFACE,26,168,3.552536155158432,3.559041735089986,0.1831249464444639,0.0,False,False
rmse,W8,V10,SURFACE,27,168,3.7265452786711886,3.746848990452992,0.5448400666969315,0.0,False,False
rmse,W8,MSLP,SURFACE,28,168,500.18611960641374,504.0167792655933,0.7658468536059793,0.0,False,False
physics,W8,RMSE Z500,RMSE,0,24,39.173895555525164,42.105503308696285,7.483574741796752,0.0040473461151123045,True,False
physics,W8,RMSE T850,RMSE,1,24,0.6171572939400064,0.625600088307219,1.3680133816960682,3.272617856661479e-05,True,False
physics,W8,RMSE Q700,RMSE,2,24,0.0006114820153873916,0.0006141971782268911,0.44402987678703465,2.6170164346694944e-08,True,False
physics,W8,|Vag| 50hPa,BALANCE,3,24,5.052811692158381,6.84306929508845,35.43091870430134,0.0,False,False
physics,W8,|Vag| 250hPa,BALANCE,4,24,7.600515613953273,8.848451832930246,16.41909947117235,0.00011373360951741536,True,False
physics,W8,|Vag| 500hPa,BALANCE,5,24,4.173886050780614,5.19800462325414,24.536332808654226,4.391372203826904e-05,True,False
physics,W8,|Vag| 850hPa,BALANCE,6,24,3.8746516654888787,4.163294643163681,7.449520694872146,5.241533120473225e-05,True,False
physics,W8,Vag/Vg 50hPa,BALANCE,7,24,0.3203826807439327,0.41153083617488545,28.44977613000351,0.0,False,False
physics,W8,Vag/Vg 250hPa,BALANCE,8,24,0.27599989374478656,0.31566093179086846,14.369946853224493,3.6740054686864218e-06,True,False
physics,W8,Vag/Vg 500hPa,BALANCE,9,24,0.2438699652751287,0.29727840299407643,21.90037533268745,2.5543694694836937e-06,True,False
physics,W8,Vag/Vg 850hPa,BALANCE,10,24,0.36125745500127476,0.38431639472643536,6.3829657785412985,4.583348830540975e-06,True,False
physics,W8,HypsRel 600-500,BALANCE,11,24,0.0011285777295731612,0.0011989377981582075,6.234401649202942,3.2663803277062916e-08,True,False
physics,W8,|DryAir Md err|,CONSERVATION,12,24,65272049653077.336,33935968261461.332,-48.008422530268476,64138178286.933334,True,False
physics,W8,neg-q fraction,CONSERVATION,13,24,0.00033152890572788846,0.0014069409246436255,324.37956399446244,1.678610156356323e-07,True,False
physics,W8,|neg-q mass|,CONSERVATION,14,24,4954982442.0,23966887756.0,383.69268784585535,8629585.933333334,True,False
physics,W8,SpecDivW1 Z500,SPECTRAL,15,24,0.00855398962947799,0.008640718952749798,1.013904938263296,4.627507443452085e-06,True,False
physics,W8,SpecDivW1 T850,SPECTRAL,16,24,0.13670136108833553,0.13760109891646805,0.6581776662421919,1.0522013791032918e-05,True,False
physics,W8,SpecDivW1 Q700,SPECTRAL,17,24,1.8138613039496878,1.9775436234412893,9.023971079551828,0.0002901452828750835,True,False
physics,W8,SpecResLog Z500,SPECTRAL,18,24,0.659884098164445,0.7493164122315488,13.55273059555027,0.0001179363460109814,True,False
physics,W8,SpecResLog T850,SPECTRAL,19,24,0.41819502454185403,0.42170812744078384,0.8400632941002887,2.8020117462208836e-05,True,False
physics,W8,SpecResLog Q700,SPECTRAL,20,24,0.8839114114415837,0.8896528035559225,0.6495438388984088,6.5019587717866e-05,True,False
physics,W8,|RQE| Z500,EXTREMES,21,24,0.002099227849006032,0.002632987753410513,25.426487394267948,2.5229062885046004e-06,True,False
physics,W8,|RQE| T850,EXTREMES,22,24,0.0020337156347522978,0.002625172219268279,29.08256072821211,3.251365948623667e-06,True,False
physics,W8,|RQE| Q700,EXTREMES,23,24,0.09497658403900762,0.08656405630366255,-8.85747557723278,0.00010462144079307714,True,False
physics,W8,RMSE Z500,RMSE,0,72,132.39805283201113,134.12114823878457,1.3014507161670505,0.02968676884969075,True,False
physics,W8,RMSE T850,RMSE,1,72,1.1626849216278539,1.1750705953957328,1.0652648484112066,0.00012908230225245156,True,False
physics,W8,RMSE Q700,RMSE,2,72,0.001050012194020499,0.0010494831001509812,-0.05038930714622692,9.189000896488627e-08,True,False
physics,W8,|Vag| 50hPa,BALANCE,3,72,4.92908501625061,6.880530546108882,39.590421415426725,0.0,False,False
physics,W8,|Vag| 250hPa,BALANCE,4,72,7.561917970577876,8.867888450622559,17.270360312370347,0.00026472012201944986,True,False
physics,W8,|Vag| 500hPa,BALANCE,5,72,4.086463093757629,5.158461719751358,26.23292077765941,0.0002878705660502116,True,False
physics,W8,|Vag| 850hPa,BALANCE,6,72,3.806147421399752,4.114749838908513,8.10799959490978,9.533266226450603e-05,True,False
physics,W8,Vag/Vg 50hPa,BALANCE,7,72,0.3113342945774396,0.4120739046484232,32.357376564542314,0.0,False,False
physics,W8,Vag/Vg 250hPa,BALANCE,8,72,0.2754761452476184,0.31741704667607945,15.22487596548931,8.150065938631693e-06,True,False
physics,W8,Vag/Vg 500hPa,BALANCE,9,72,0.24053542719533047,0.29655318334698677,23.288775713760547,1.6307830810546873e-05,True,False
physics,W8,Vag/Vg 850hPa,BALANCE,10,72,0.35835114245613414,0.3823299699773391,6.691433256457444,1.0106215874354045e-05,True,False
physics,W8,HypsRel 600-500,BALANCE,11,72,0.0011433326451543225,0.0012319247876165214,7.748588552742766,9.835131784030567e-08,True,False
physics,W8,|DryAir Md err|,CONSERVATION,12,72,191807512816298.66,115631972854442.67,-39.714575744909524,114532461226.66666,True,False
physics,W8,neg-q fraction,CONSERVATION,13,72,0.00043965406974659044,0.0014697775917416795,234.30319264162296,3.054301942029269e-07,True,False
physics,W8,|neg-q mass|,CONSERVATION,14,72,6567632048.666667,25312477373.666668,285.41253812788585,17693151.2,True,False
physics,W8,SpecDivW1 Z500,SPECTRAL,15,72,0.019473703649411155,0.019714184584372917,1.234900865758187,9.800200236132426e-06,True,False
physics,W8,SpecDivW1 T850,SPECTRAL,16,72,0.146006164680057,0.14203353852744138,-2.720861931632016,3.5021059393071484e-05,True,False
physics,W8,SpecDivW1 Q700,SPECTRAL,17,72,1.6862306490411287,2.027447738701809,20.235493279327635,0.0003906469622936319,True,False
physics,W8,SpecResLog Z500,SPECTRAL,18,72,0.6594701232280397,0.7448929734038338,12.953255525460026,0.00015772934447011813,True,False
physics,W8,SpecResLog T850,SPECTRAL,19,72,0.4365364064475137,0.4448125813066766,1.8958727695849136,3.950782726346141e-05,True,False
physics,W8,SpecResLog Q700,SPECTRAL,20,72,0.8762958760668997,0.8915596468868937,1.7418512670061541,0.00014785753357471018,True,False
physics,W8,|RQE| Z500,EXTREMES,21,72,0.005674001818988472,0.0059279777681998285,4.476134434102694,6.46138263012593e-06,True,False
physics,W8,|RQE| T850,EXTREMES,22,72,0.0037115291718995045,0.004736156107052618,27.606597919550357,7.5305346399545664e-06,True,False
physics,W8,|RQE| Q700,EXTREMES,23,72,0.16193513184164962,0.14810889214277267,-8.538134709642325,0.00026500060533483824,True,False
physics,W8,RMSE Z500,RMSE,0,120,296.55872697282945,298.390685484205,0.6177388640946619,0.15813986460367838,True,False
physics,W8,RMSE T850,RMSE,1,120,1.8503537069365565,1.8585730927500979,0.4442061959683005,0.0007007057468096414,True,False
physics,W8,RMSE Q700,RMSE,2,120,0.0013761155275025655,0.0013815189579215515,0.39265819700417054,2.2601258630553882e-07,True,False
physics,W8,|Vag| 50hPa,BALANCE,3,120,4.939449697732925,6.907011181116104,39.83361717978901,0.0,False,False
physics,W8,|Vag| 250hPa,BALANCE,4,120,7.5291565756003065,8.839454789956411,17.402987986760436,0.0005454818407694498,True,False
physics,W8,|Vag| 500hPa,BALANCE,5,120,4.064026226600011,5.1561501026153564,26.872953448654858,0.00035157303015391034,True,False
physics,W8,|Vag| 850hPa,BALANCE,6,120,3.8056656072537103,4.1103542397419615,8.006185091709206,0.00021655658880869545,True,False
physics,W8,Vag/Vg 50hPa,BALANCE,7,120,0.31043747439980507,0.4131644281248252,33.091028692212745,0.0,False,False
physics,W8,Vag/Vg 250hPa,BALANCE,8,120,0.2743627584228913,0.3167984889199336,15.467015545759176,1.9609307249387104e-05,True,False
physics,W8,Vag/Vg 500hPa,BALANCE,9,120,0.23903327155858278,0.29623083646098775,23.928704372180615,1.1783217390378316e-05,True,False
physics,W8,Vag/Vg 850hPa,BALANCE,10,120,0.35796687193214893,0.381709407394131,6.632606904049592,2.006391684214274e-05,True,False
physics,W8,HypsRel 600-500,BALANCE,11,120,0.0011447430284581752,0.0012355425049842164,7.931865429076836,1.4678368672159197e-07,True,False
physics,W8,|DryAir Md err|,CONSERVATION,12,120,252085947159893.34,146017434817877.34,-42.07632894139027,100788565879.46666,True,False
physics,W8,neg-q fraction,CONSERVATION,13,120,0.0005071741424368762,0.001574564072825524,210.4582708534864,9.941777117698317e-07,True,False
physics,W8,|neg-q mass|,CONSERVATION,14,120,8036140854.666667,28539147221.333332,255.1349800540189,23260676.266666666,True,False
physics,W8,SpecDivW1 Z500,SPECTRAL,15,120,0.03488651334695835,0.03519122549047198,0.8734382266383668,6.289463969281071e-05,True,False
physics,W8,SpecDivW1 T850,SPECTRAL,16,120,0.15839701512217785,0.15424149508118432,-2.623483806047874,9.106643029554416e-05,True,False
physics,W8,SpecDivW1 Q700,SPECTRAL,17,120,1.5895894165508428,2.0047657332045983,26.11846256215157,0.0011112736287044278,True,False
physics,W8,SpecResLog Z500,SPECTRAL,18,120,0.6672625314114923,0.7473367339206075,12.000404449464657,0.0002710986689652357,True,False
physics,W8,SpecResLog T850,SPECTRAL,19,120,0.44781985943521757,0.4624564795282544,3.268416928069311,0.00011669688860267539,True,False
physics,W8,SpecResLog Q700,SPECTRAL,20,120,0.8684457185501883,0.8910832668927888,2.6066739531392282,0.00037355268663807103,True,False
physics,W8,|RQE| Z500,EXTREMES,21,120,0.00805548586746833,0.00819026452518301,1.6731288457593654,6.662436256495614e-06,True,False
physics,W8,|RQE| T850,EXTREMES,22,120,0.005073528080780913,0.006398724457540084,26.119819495612166,5.616754545674969e-06,True,False
physics,W8,|RQE| Q700,EXTREMES,23,120,0.2066954931554695,0.19056897944149873,-7.802063541772994,0.0005287707938502232,True,False
physics,W8,RMSE Z500,RMSE,0,168,521.1740570883645,521.4307471259266,0.04925226689066464,0.5910619099934896,True,True
physics,W8,RMSE T850,RMSE,1,168,2.7089409202284758,2.7231981002115506,0.5263008829986733,0.0013584335645039874,True,False
physics,W8,RMSE Q700,RMSE,2,168,0.0016558509678129307,0.0016623772761188709,0.3941362135120314,2.6471922562147183e-07,True,False
physics,W8,|Vag| 50hPa,BALANCE,3,168,4.969601223866145,6.917995025714238,39.206240381845426,0.0,False,False
physics,W8,|Vag| 250hPa,BALANCE,4,168,7.468335926532745,8.787500381469727,17.663432227926272,0.0027873496214548747,True,False
physics,W8,|Vag| 500hPa,BALANCE,5,168,4.02664573987325,5.13250728448232,27.46359168521937,0.0009708553552627562,True,False
physics,W8,|Vag| 850hPa,BALANCE,6,168,3.799589375654856,4.103201389312744,7.990653295411972,0.0004593640565872192,True,False
physics,W8,Vag/Vg 50hPa,BALANCE,7,168,0.3108295661707719,0.41400910293062526,33.19489134542813,0.0,False,False
physics,W8,Vag/Vg 250hPa,BALANCE,8,168,0.27392273241033155,0.31723700525859994,15.812587902848588,0.00010383551319440205,True,False
physics,W8,Vag/Vg 500hPa,BALANCE,9,168,0.2385783540084958,0.2969597342113654,24.470526861288775,4.8409588634967805e-05,True,False
physics,W8,Vag/Vg 850hPa,BALANCE,10,168,0.3572022182246049,0.38074939387540024,6.592113500255233,4.1169673204421996e-05,True,False
physics,W8,HypsRel 600-500,BALANCE,11,168,0.001157227054504365,0.0012452044733975527,7.60243364089582,2.3266243720103066e-07,True,False
physics,W8,|DryAir Md err|,CONSERVATION,12,168,284006144103765.3,157894451047082.66,-44.40456506835504,309237645312.0,True,False
physics,W8,neg-q fraction,CONSERVATION,13,168,0.0005595248852614532,0.0015768934106195804,181.82721665413226,2.0439997750069473e-06,True,False
physics,W8,|neg-q mass|,CONSERVATION,14,168,9569948545.333334,30142214222.666668,214.9673593319908,71017964.86666666,True,False
physics,W8,SpecDivW1 Z500,SPECTRAL,15,168,0.052406814978706556,0.05489925220541584,4.755941050266053,9.921522654966079e-05,True,False
physics,W8,SpecDivW1 T850,SPECTRAL,16,168,0.1821081182990155,0.1731655558237153,-4.91057870391962,0.00021011501543946845,True,False
physics,W8,SpecDivW1 Q700,SPECTRAL,17,168,1.7728654049463322,2.2041213796318093,24.325364660073113,0.0024386164720860736,True,False
physics,W8,SpecResLog Z500,SPECTRAL,18,168,0.6704145223021835,0.7441806149267722,11.003057089407642,0.0009601939124431131,True,False
physics,W8,SpecResLog T850,SPECTRAL,19,168,0.4658655680516772,0.48162449758399273,3.3827203839557867,0.00033231230017435307,True,False
physics,W8,SpecResLog Q700,SPECTRAL,20,168,0.882510335440843,0.9025888481341506,2.2751589286801663,0.0004816220967674899,True,False
physics,W8,|RQE| Z500,EXTREMES,21,168,0.010831802035681903,0.011071830337944752,2.215959094083808,1.848531683208421e-05,True,False
physics,W8,|RQE| T850,EXTREMES,22,168,0.006897772354326055,0.008474105943605537,22.852792297369117,2.225841987334813e-05,True,False
physics,W8,|RQE| Q700,EXTREMES,23,168,0.2305411354949077,0.21836200736773512,-5.282843819185408,0.000760932049403588,True,False
rmse,W8A8,Z 50,GEOPOTENTIAL,0,24,59.88009100471854,71.05941963068852,18.66952510992186,0.0,False,False
rmse,W8A8,Z 250,GEOPOTENTIAL,1,24,61.02818574116244,86.0403857007986,40.98466906048932,0.0,False,False
rmse,W8A8,Z 500,GEOPOTENTIAL,2,24,39.173895555525164,45.84276261690518,17.023752595468974,0.0,False,False
rmse,W8A8,Z 700,GEOPOTENTIAL,3,24,32.03374178904623,37.81543790421599,18.048769179836427,0.0,False,False
rmse,W8A8,Z 850,GEOPOTENTIAL,4,24,31.06351240625841,34.95506590208171,12.527731716002787,0.0,False,False
rmse,W8A8,T 50,TEMPERATURE,5,24,0.7837198689717072,0.8923341694310126,13.858816748108561,0.0,False,False
rmse,W8A8,T 250,TEMPERATURE,6,24,0.46950347147997923,0.5394147422356178,14.89046940063355,0.0,False,False
rmse,W8A8,T 500,TEMPERATURE,7,24,0.42700509655486374,0.5029844833430575,17.79355501871194,0.0,False,False
rmse,W8A8,T 700,TEMPERATURE,8,24,0.47756562612404097,0.5576037296308513,16.759603105526175,0.0,False,False
rmse,W8A8,T 850,TEMPERATURE,9,24,0.6171572939400064,0.6895759698993822,11.73423318017458,0.0,False,False
rmse,W8A8,Q 50,HUMIDITY,10,24,2.0231787523298097e-08,2.470601984929627e-08,22.11486415051479,0.0,False,False
rmse,W8A8,Q 250,HUMIDITY,11,24,3.0978389718410416e-05,3.146852251738828e-05,1.5821764895887431,0.0,False,False
rmse,W8A8,Q 500,HUMIDITY,12,24,0.0003382628666147251,0.0003556136256151396,5.1293714778857735,0.0,False,False
rmse,W8A8,Q 700,HUMIDITY,13,24,0.0006114820153873916,0.0006512920564768402,6.510418963708655,0.0,False,False
rmse,W8A8,Q 850,HUMIDITY,14,24,0.0007667513766297361,0.0008310411977756316,8.384702408814988,0.0,False,False
rmse,W8A8,U 50,U-WIND,15,24,1.35766120399119,1.4946164882907376,10.087589149408762,0.0,False,False
rmse,W8A8,U 250,U-WIND,16,24,1.9556475869914776,2.16055825211841,10.47789317921857,0.0,False,False
rmse,W8A8,U 500,U-WIND,17,24,1.4937444721965558,1.6574987994085868,10.962673352774303,0.0,False,False
rmse,W8A8,U 700,U-WIND,18,24,1.3024410634198684,1.414708129530915,8.619742517658548,0.0,False,False
rmse,W8A8,U 850,U-WIND,19,24,1.1769433643912455,1.2749424932243836,8.326579833671651,0.0,False,False
rmse,W8A8,V 50,V-WIND,20,24,1.4104950655379487,1.5444081116382424,9.494045698715059,0.0,False,False
rmse,W8A8,V 250,V-WIND,21,24,1.9554264309033567,2.1735281291540667,11.15366422402057,0.0,False,False
rmse,W8A8,V 500,V-WIND,22,24,1.508272510191017,1.6894013956900635,12.009029155885576,0.0,False,False
rmse,W8A8,V 700,V-WIND,23,24,1.294900198726825,1.4115903479645002,9.011516822100088,0.0,False,False
rmse,W8A8,V 850,V-WIND,24,24,1.177855634677086,1.2751795938913761,8.262808815358072,0.0,False,False
rmse,W8A8,T2M,SURFACE,25,24,0.6429695886306454,0.6836097194171653,6.320692534319183,0.0,False,False
rmse,W8A8,U10,SURFACE,26,24,0.764578099787251,0.8235445757661085,7.712289430637019,0.0,False,False
rmse,W8A8,V10,SURFACE,27,24,0.7985736800407583,0.8560955598679342,7.203077344627734,0.0,False,False
rmse,W8A8,MSLP,SURFACE,28,24,43.65641215150073,49.5399267846571,13.476862488696556,0.0,False,False
