pair,family,lead,physics,rmse,ratio
W8A8_knee|W8A8_rmse_knee,dry_air_mass,120,1.8503367003367002,1.7016835016835017,0.9196615412610318
W8A8_span1|W8A8_rmse_span1,dry_air_mass,120,0.07222222222222222,1.4629629629629628,20.256410256410255
W8A8_span2|W8A8_rmse_span2,dry_air_mass,120,0.015824915824915825,0.13703703703703704,8.659574468085106
W8A8_span3|W8A8_rmse_span3,dry_air_mass,120,0.000505050505050505,0.12643097643097645,250.33333333333337
W4W8_span1|W4W8_rmse_span1,dry_air_mass,120,0.6252525252525253,1.9545454545454546,3.126009693053312
W4W8_span2|W4W8_rmse_span2,dry_air_mass,120,0.057239057239057235,1.9814814814814816,34.617647058823536
W4W8_span3|W4W8_rmse_span3,dry_air_mass,120,0.0531986531986532,0.07441077441077441,1.39873417721519
